NQUEST;Y;YL;YL1;YL2;YT;YTP;YTP1;YTP2;YTA;YTA1;YTA11;YTA12;YTA2;YTA3;YTA31;YTA32;YTA4;YTA5;YM;YC;YCA;YCA1;YCA2;YCF;YCF1;YCF2;YCF3;YCF4;CLY;CLY2
953050;76.671.864.433;0;0;0;40300;40300;40300;0;0;0;0;0;0;0;0;0;0;0;0;36.371.864.433;36000;0;36000;37.186.443.267;37.186.443.267;0;0;0;10;5
953051;5.854.155.933;0;0;0;40430;40430;40430;0;0;0;0;0;0;0;0;0;0;0;0;1.811.155.933;18000;0;18000;1.115.593.298;1.115.593.298;0;0;0;9;5
953052;54.767.104.565;0;0;0;46800;46800;46800;0;0;0;0;0;0;0;0;0;0;0;0;7.967.104.565;9600;0;9600;-1.632.895.435;34.087.572.994;0;0;1.973.771.165;9;5
953053;29.439.878.416;19400;19400;0;4000;0;0;0;4000;2200;0;2200;0;0;0;0;1800;0;0;60.398.784.158;7200;0;7200;-1.160.121.584;61.977.405.444;0;0;11.663.193.248;6;3
953057;53.856.525.532;0;0;0;35100;35100;35100;0;0;0;0;0;0;0;0;0;0;0;0;18.756.525.532;18000;0;18000;75.652.553.169;34.087.572.994;0;72.243.795.869;0;9;5
953071;423.948.844;21000;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;63.948.844.004;6000;0;6000;39.488.440.036;18.593.221.633;0;20.895.218.403;0;8;4
953075;53.269.611.795;0;0;0;22800;22800;22800;0;0;0;0;0;0;0;0;0;0;0;18000;12.469.611.795;9600;0;9600;28.696.117.946;15.494.351.361;0;2.714.668.281;0;9;5
953078;5.148.604.055;0;0;0;33150;33150;33150;0;0;0;0;0;0;0;0;0;0;0;10000;83.360.405.505;7200;0;7200;11.360.405.505;24.790.962.178;0;88.813.092.871;0;9;5
953079;63.226.039.007;0;0;0;36460;37960;37960;0;-1500;0;0;0;0;-1500;0;1500;0;0;0;26.766.039.007;26300;6800;19500;46.603.900.748;46.483.054.083;4.195.559.534;0;0;9;5
953080;20.274.371.005;0;0;0;46150;46150;46150;0;0;0;0;0;0;0;0;0;0;0;70000;86.593.710.052;86.813.128.374;19500;67.313.128.374;-2.194.183.223;13.944.916.225;0;0;35.886.748.454;10;5
953083;58.902.042.208;0;0;0;5000;0;0;0;5000;5000;0;5000;0;0;0;0;0;0;41500;12.402.042.208;12000;0;12000;40.204.220.765;14.564.690.279;25.639.530.485;0;0;9;5
953088;47.345.494.351;0;0;0;40300;40300;40300;0;0;0;0;0;0;0;0;0;0;0;210000;22.315.494.351;223000;210000;13000;15.494.351.361;15.494.351.361;0;0;0;10;5
953090;50.340.878.436;44000;44000;0;500;0;0;0;500;0;0;0;0;0;0;0;500;0;0;58.408.784.356;58.253.840.842;0;58.253.840.842;15.494.351.361;15.494.351.361;0;0;0;8;4
953093;55.635.525.446;18000;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;76.355.254.458;9600;0;9600;-1.964.474.554;92.966.108.166;0;0;1.973.771.165;9;5
953096;48.913.286.216;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.132.862.159;9600;0;9600;-6.867.137.841;557.796.649;0;603.259.618;1.345.753.067;8;4
953099;57.229.501.457;47000;47000;0;960;0;0;0;960;960;0;960;0;0;0;0;0;0;0;92.695.014.566;13200;0;13200;-3.930.498.543;17.043.786.497;0;0;39.475.423.299;9;5
953103;51.089.053.442;45000;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.890.534.424;8400;0;8400;-2.310.946.558;21.692.091.905;0;0;23.326.386.495;9;5
953105;57.546.934.409;51000;51000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.469.344.089;8400;0;8400;-1.853.065.591;30.988.702.722;0;0;18.840.542.938;9;5
953112;30.550.240.785;25762;25000;762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.788.240.785;7200;0;7200;-2.411.759.215;46.483.054.083;0;0;24.582.422.691;6;3
953114;51.283.423.288;14000;14000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;72.834.232.875;7200;0;7200;83.423.287.517;83.423.287.517;0;0;0;9;5
953116;49.078.575.303;0;0;0;39600;54600;54600;0;-15000;0;0;0;0;-15000;0;15000;0;0;0;94.785.753.034;12500;0;12500;-3.021.424.697;77.471.756.805;0;59.137.410.574;3.158.033.864;8;4
953133;88.179.790.228;20000;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;81.797.902.283;9000;0;9000;-8.202.097.717;18.098.522.968;0;7.540.745.225;10.766.024.536;10;5
953134;38.788.501.576;3.930.952.381;39309.52;0;-260.952.381;0;0;0;-260.952.381;99.047.619.048;99.047.619.048;0;0;-3600;0;3600;0;0;0;20.885.015.759;4800;0;4800;-2.711.498.424;69.724.581.125;0;0;27.812.230.052;7;4
953137;4.318.661.121;13000;13000;0;1300;0;0;0;1300;1300;0;1300;0;0;0;0;0;0;18000;1.088.661.121;12000;0;12000;-111.338.879;17.043.786.497;0;0;11.304.325.763;8;4
953150;45.028.267.635;0;0;0;29510;29510;29510;0;0;0;0;0;0;0;0;0;0;0;0;15.518.267.635;15400;0;15400;11.826.763.501;10.629.125.034;32.165.956.427;18.737.860.571;31.400.904.897;8;4
953161;77.479.221.668;72000;72000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.792.216.683;9600;0;9600;-4.120.778.332;61.977.405.444;0;0;41.269.760.722;10;5
953172;44.773.031.397;36200;36200;0;900;0;0;0;900;900;900;0;0;0;0;0;0;0;400000;10.630.313.969;10800;0;10800;-1.696.860.312;2.788.983.245;0;0;44.858.435.568;10;5
953173;61.258.388.068;33700;29000;4700;900;0;0;0;900;0;0;0;0;0;0;0;900;0;20062;65.963.880.677;9000;0;9000;-2.403.611.932;10.846.045.953;0;0;25.120.723.918;9;5
953179;20.221.964.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;15.221.964.652;23250;4800;18450;-8.028.035.348;46.483.054.083;0;0;80.745.184.022;4;2
953185;47.408.853.929;38800;38600;200;6040;3640;3640;0;2400;2400;400;2000;0;0;0;0;0;0;0;25.688.539.287;4800;0;4800;-2.231.146.071;11.775.707.034;0;0;22.429.217.784;8;4
953200;97.716.352.604;50000;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40000;77.163.526.039;8400;0;8400;-6.836.473.961;34.087.572.994;0;0;71.773.496.908;10;5
953202;93.064.186.443;9600;9600;0;1200;0;0;0;1200;1200;0;1200;0;0;0;0;0;0;60000;22.264.186.443;19600;6000;13600;26.641.864.433;37.186.443.267;0;2627;0;10;5
953203;45.313.346.027;21100;21100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17000;72.133.460.266;7200;0;7200;1.334.602.656;2.788.983.245;0;10.557.043.315;0;8;4
953205;24.710.846.046;0;0;0;24700;24700;24700;0;0;0;0;0;0;0;0;0;0;0;0;10.846.045.953;0;0;0;10.846.045.953;10.846.045.953;0;0;0;5;3
953211;98.295.165.578;20800;20800;0;4000;0;0;0;4000;0;0;0;0;0;0;0;4000;0;43400;30.095.165.578;39000;0;39000;-8.904.834.422;18.593.221.633;0;23.978.795.959;9.330.554.598;10;5
953216;58.803.936.911;51685;48400;3285;435;0;0;0;435;50;50;0;0;0;0;0;385;0;0;66.839.369.111;9600;0;9600;-2.916.063.089;26.650.284.341;0;0;29.427.133.732;9;5
953220;35.330.988.703;16900;16900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;84.309.887.027;8400;0;8400;30.988.702.722;30.988.702.722;0;0;0;7;4
953222;28.021.692.092;6000;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;12.021.692.092;12000;0;12000;21.692.091.905;21.692.091.905;0;0;0;6;3
953224;26.278.316.787;5600;5600;0;1200;0;0;0;1200;1200;1200;0;0;0;0;0;0;0;14000;54.783.167.872;5400;0;5400;78.316.787.189;78.316.787.189;0;0;0;5;3
953225;19.402.966.108;18000;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168000;80.296.610.817;7100;0;7100;92.966.108.166;92.966.108.166;0;0;0;10;5
953227;87.427.558.915;22000;22000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;54.275.589.146;8400;0;8400;-2.972.441.085;2.788.983.245;0;0;32.513.394.099;10;5
953230;51.827.471.757;44350;38350;6000;2000;0;0;0;2000;2000;2000;0;0;0;0;0;0;0;0;54.774.717.568;5400;5400;0;77.471.756.805;77.471.756.805;0;0;0;9;5
953232;79.499.263.324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75000;44.992.633.239;6000;0;6000;-1.500.736.676;76.012.847.648;0;0;22.608.651.526;10;5
953257;31.935.257.864;27000;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.352.578.642;7800;0;7800;-2.864.742.136;61.977.405.444;0;0;28.709.398.763;6;3
953268;27.312.401.679;0;0;0;27300;27300;27300;0;0;0;0;0;0;0;0;0;0;0;0;12.401.678.829;0;0;0;12.401.678.829;12.401.678.829;0;0;0;5;3
953279;35.110.310.883;29.521.475.257;29521.48;0;13.785.247.432;0;0;0;13.785.247.432;13.785.247.432;13.785.247.432;0;0;0;0;0;0;0;0;42.103.108.827;6000;0;6000;-1.789.689.117;46.483.054.083;0;0;17.943.374.227;7;4
953280;51.021.608.283;18000;18000;0;2100;0;0;0;2100;0;0;0;0;0;0;0;2100;0;25000;59.216.082.835;9600;0;9600;-3.678.391.717;0;0;0;36.783.917.165;9;5
953286;36.909.887.027;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;63.098.870.272;6000;0;6000;30.988.702.722;30.988.702.722;0;0;0;7;4
953287;43.920.719.342;0;0;0;31590;31590;31590;0;0;0;0;0;0;0;0;0;0;0;3500;8.830.719.342;8800;0;8800;30.719.341.999;30.719.341.999;0;0;0;8;4
953292;39.145.423.778;31000;31000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.454.237.782;12000;0;12000;-3.854.576.222;92.966.108.166;0;0;39.475.423.299;7;4
953296;67.391.873.426;60000;60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.918.734.259;8400;0;8400;-1.008.126.574;24.790.962.178;0;0;12.560.361.959;9;5
953304;83.364.244.273;45000;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.364.244.273;39600;20000;19600;-1.235.755.727;12.395.481.089;0;78.849.880.766;12.560.361.959;10;5
953306;56.502.320.539;51020;50000;1020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.823.205.386;9600;0;9600;-4.117.679.461;92.966.108.166;0;0;41.269.760.722;9;5
953315;53.841.222.944;15000;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31253;75.882.229.437;10900;0;10900;-3.311.777.056;77.471.756.805;0;0;3.319.524.232;9;5
953320;38.446.483.054;27811.02;27811.02;0;3388.98;0;0;0;3388.98;3388.98;3388.98;0;0;0;0;0;0;0;0;72.464.830.541;7200;0;7200;46.483.054.083;46.483.054.083;0;0;0;7;4
953325;63.038.223.164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45000;18.038.223.164;18000;0;18000;38.223.163.854;38.223.163.854;0;0;0;9;5
953327;-5.278.789.452;0;0;0;10660;10660;10660;0;0;0;0;0;0;0;0;0;0;0;-70000;65.521.054.776;9600;0;9600;-3.047.894.522;24.790.962.178;0;0;30.503.736.186;1;1
953336;43.850.335.175;36.901.795.143;36901.8;0;10.982.048.574;0;0;0;10.982.048.574;10.982.048.574;10.982.048.574;0;0;0;0;0;0;0;0;58.503.351.747;8200;0;8200;-2.349.664.825;49.035.731.104;0;2.365.496.423;24.223.555.206;8;4
953340;96.705.039.391;46500;46500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40500;97.050.393.914;9600;0;9600;10.503.939.137;10.503.939.137;0;0;0;10;5
953346;30.397.561.727;19835;19835;0;3238;0;0;0;3238;3238;3238;0;0;0;0;0;0;0;0;73.245.617.267;7200;0;7200;12.456.172.672;17.353.673.524;0;1.072.080.532;0;6;3
953351;14.163.897.553;0;0;0;26650;26650;26650;0;0;0;0;0;0;0;0;0;0;0;30000;84.988.975.531;82.645.888.175;7200;75.445.888.175;23.430.873.563;23.430.873.563;0;0;0;10;5
953358;22.858.305.692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200000;28.583.056.918;28200;0;28200;38.305.691.825;18.593.221.633;0;19.712.470.191;0;10;5
953360;52.144.648.305;47100;47100;0;-6000;0;0;0;-6000;0;0;0;0;-6000;0;6000;0;0;0;11.044.648.305;11040;5640;5400;46.483.054.083;46.483.054.083;0;0;0;9;5
953365;16.604.648.305;0;0;0;-2400;0;0;0;-2400;0;0;0;0;-2400;0;2400;0;0;16000;30.046.483.054;3000;0;3000;46.483.054.083;46.483.054.083;0;0;0;3;2
953373;11.532.235.917;25000;25000;0;13000;13000;13000;0;0;0;0;0;0;0;0;0;0;0;0;7.732.235.917;80000;50000;30000;-267.764.083;1.386.530.441;0;0;26.915.061.341;10;5
953375;15.200.000.838;27600;27600;0;20000;0;0;0;20000;0;0;0;20000;0;0;0;0;0;90000;1.440.000.838;14400;0;14400;0.0083797202;0.0083797202;0;0;0;10;5
953383;61.022.409.636;24000;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;70.224.096.357;8400;0;8400;-1.377.590.364;20.142.656.769;0;0;1.579.016.932;9;5
953399;75.682.874.075;22500;22500;0;1000;0;0;0;1000;0;0;0;0;0;0;0;1000;0;40000;12.182.874.075;16100;0;16100;-3.917.125.925;30.416.404.971;0;0;39.475.423.299;10;5
953400;57.913.157.519;51.502.702.703;50702.7;800;12.972.972.973;0;0;0;12.972.972.973;12.972.972.973;12.972.972.973;0;0;0;0;0;0;0;0;51.131.575.186;6600;0;6600;-1.486.842.481;43.384.183.811;0;34.018.083.313;22.608.651.526;9;5
953437;42.892.930.426;13000;13000;0;600;0;0;0;600;0;0;0;0;0;0;0;600;0;25000;42.929.304.256;6000;0;6000;-1.707.069.574;15.494.351.361;0;0;17.225.639.258;8;4
953441;39.585.932.216;0;0;0;26000;26000;26000;0;0;0;0;0;0;0;0;0;0;0;0;13.585.932.216;13400;0;13400;18.593.221.633;18.593.221.633;0;0;0;7;4
953442;12.246.753.835;20611.02;18611.02;2000;4588.98;0;0;0;4588.98;3388.98;3388.98;0;0;0;0;0;1200;0;10000;87.267.538.345;87000;75000;12000;26.753.834.502;30.988.702.722;0;2.365.496.423;0;10;5
953445;45.329.115.631;0;0;0;2000;0;0;0;2000;0;0;0;0;0;0;0;2000;0;40000;33.291.156.314;9600;0;9600;-6.270.884.369;92.966.108.166;0;0;62.801.809.795;8;4
953449;23.618.169.074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25000;-1.381.830.926;7200;0;7200;-8.581.830.926;30.988.702.722;0;0;8.612.819.629;4;2
953461;13.198.350.053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3500;96.983.500.532;12000;0;12000;-2.301.649.947;30.988.702.722;0;0;23.326.386.495;2;1
953468;36.967.524.092;25000;25000;0;18200;18200;18200;0;0;0;0;0;0;0;0;0;0;0;290000;36.475.240.923;35560;13160;22400;91.524.092.288;54.230.229.764;37.293.862.524;0;0;10;5
953475;58.535.279.965;45000;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.535.279.965;17000;5000;12000;-3.464.720.035;12.395.481.089;0;0;35.886.748.454;9;5
953476;17.471.430.036;10000;10000;0;2500;0;0;0;2500;2500;0;2500;0;0;0;0;0;0;0;49.714.300.356;6000;0;6000;-1.028.569.964;48.032.489.219;0;0;10.766.024.536;3;2
953480;33.023.178.994;33000;33000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.178.994.157;0;0;0;23.178.994.157;23.178.994.157;0;0;0;6;3
953500;79.160.354.184;0;0;0;13640;11440;11440;0;2200;1000;0;1000;0;0;0;0;1200;0;6000;59.520.354.184;64000;54400;9600;-4.479.645.816;61.977.405.444;0;0;44.858.435.568;10;5
953520;52.793.402.708;12000;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.793.402.708;41880;8640;33240;-1.086.597.292;31.298.589.749;0;0;13.995.831.897;9;5
953545;64.259.669.682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40000;24.259.669.682;30000;0;30000;-5.740.330.318;15.494.351.361;0;0;57.418.797.526;9;5
953550;58.146.483.054;45000;44000;1000;2300;0;0;0;2300;1000;0;1000;0;0;0;0;1300;0;0;10.846.483.054;10800;0;10800;46.483.054.083;46.483.054.083;0;0;0;9;5
953572;75.046.483.054;0;0;0;2000;0;0;0;2000;0;0;0;0;0;0;0;2000;0;5500;46.483.054.083;0;0;0;46.483.054.083;46.483.054.083;0;0;0;1;1
953585;26.784.790.962;0;0;0;6760;6760;6760;0;0;0;0;0;0;0;0;0;0;0;14000;60.247.909.622;6000;0;6000;24.790.962.178;24.790.962.178;0;0;0;5;3
953599;58.517.038.582;9000;9000;0;-1500;0;0;0;-1500;0;0;0;0;-1500;0;1500;0;0;30000;21.017.038.582;19600;0;19600;14.170.385.819;19.461.607.818;12.224.225.037;0;0;9;5
953610;48.792.966.108;14000;14000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21600;13.192.966.108;13100;0;13100;92.966.108.166;92.966.108.166;0;0;0;8;4
953621;94.221.933.568;40000;40000;0;39000;39000;39000;0;0;0;0;0;0;0;0;0;0;0;0;15.221.933.568;14400;0;14400;8.219.335.681;11.027.877.697;0;8.109.056.904;0;10;5
953623;84.502.990.752;70000;70000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.502.990.752;14400;0;14400;10.299.075.151;10.299.075.151;0;0;0;10;5
953624;16.597.184.227;150000;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.597.184.227;15000;0;15000;97.184.226.997;77.471.756.805;0;19.712.470.191;0;10;5
953628;13.084.858.099;21000;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100000;98.485.809.921;9600;0;9600;24.858.099.214;15.494.351.361;23.308.664.078;0;0;10;5
953647;21.398.639.073;7800;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3852;97.466.390.734;10800;0;10800;-1.053.360.927;23.241.527.042;0;0;10.766.024.536;4;2
953663;74.740.285.314;0;0;0;11700;11700;11700;0;0;0;0;0;0;0;0;0;0;0;45000;18.040.285.314;18000;0;18000;40.285.313.539;40.285.313.539;0;0;0;10;5
953686;35109;3500;3500;0;19609;18109;18109;0;1500;1500;1000;500;0;0;0;0;0;0;0;12000;12000;0;12000;0;0;0;0;0;7;4
953687;69.636.099.087;23000;23000;0;1050;0;0;0;1050;1050;1050;0;0;0;0;0;0;0;30000;15.586.099.087;10800;0;10800;47.860.990.865;12.395.481.089;0;46.621.442.756;0;9;5
953692;10.157.264.796;78600;77000;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.972.647.962;24000;0;24000;-1.027.352.038;92.966.108.166;11.654.332.039;1.089.729.809;22.429.217.784;10;5
953699;1.330.360.653;26000;26000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100000;70.360.652.979;9600;0;9600;-2.563.934.702;92.966.108.166;0;11.827.482.115;26.915.061.341;10;5
953720;19.565.494.351;0;0;0;12350;12350;12350;0;0;0;0;0;0;0;0;0;0;0;0;72.154.943.514;7200;0;7200;15.494.351.361;15.494.351.361;0;0;0;3;2
953722;25.606.943.514;0;0;0;18252;18252;18252;0;0;0;0;0;0;0;0;0;0;0;0;73.549.435.136;7200;0;7200;15.494.351.361;15.494.351.361;0;0;0;5;3
953729;60.201.429.752;0;0;0;24700;24700;24700;0;0;0;0;0;0;0;0;0;0;0;0;35.501.429.752;26000;14000;12000;95.014.297.517;30.988.702.722;0;91.915.427.245;0;9;5
953733;25.701.859.322;18000;18000;0;500;0;0;0;500;0;0;0;0;0;0;0;500;0;0;72.018.593.222;7200;0;7200;18.593.221.633;18.593.221.633;0;0;0;5;3
953735;39.006.197.741;0;0;0;26000;26000;26000;0;0;0;0;0;0;0;0;0;0;0;-5000;18.006.197.741;18000;0;18000;61.977.405.444;61.977.405.444;0;0;0;7;4
953771;49.364.163.395;18000;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24000;73.641.633.948;7200;0;7200;16.416.339.481;16.416.339.481;0;0;0;8;4
953807;75.665.806.844;0;0;0;36000;33800;33800;0;2200;0;0;0;0;0;0;0;2200;0;24000;15.665.806.844;15400;0;15400;26.580.684.426;30.988.702.722;11.654.332.039;11.827.482.115;0;10;5
953809;4.500.927.098;19500;19500;0;16900;16900;16900;0;0;0;0;0;0;0;0;0;0;0;0;86.092.709.803;8400;0;8400;20.927.098.034;37.186.443.267;93.234.656.311;78.849.880.766;0;8;4
953863;43.770.840.687;0;0;0;36400;36400;36400;0;0;0;0;0;0;0;0;0;0;0;0;73.708.406.872;7200;0;7200;17.084.068.719;30.988.702.722;13.985.198.447;0;0;8;4
953864;53.692.966.108;20000;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24000;96.929.661.082;9600;0;9600;92.966.108.166;92.966.108.166;0;0;0;9;5
953877;96.803.357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;16.803.357;14400;0;14400;24.033.570.003;61.977.405.444;0;23.971.592.598;0;10;5
953886;51.880.882.666;29000;29000;0;7800;7800;7800;0;0;0;0;0;0;0;0;0;0;0;10000;50.808.826.658;7200;0;7200;-2.119.117.334;34.087.572.994;0;0;21.532.049.072;9;5
953888;12.423.151.376;94000;82000;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.231.513.762;36000;0;36000;-5.768.486.238;90.423.941.485;0;98.290.064.323;59.572.002.434;10;5
953890;22.096.176.339;52000;52000;0;52000;52000;52000;0;0;0;0;0;0;0;0;0;0;0;0;11.696.176.339;118000;94000;24000;-1.038.236.609;24.790.962.178;0;0;10.407.157.052;10;5
953897;52.725.898.955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504000;23.258.989.551;30000;0;30000;-6.741.010.449;77.471.756.805;0;0;68.184.822.063;10;5
953898;67.577.412.728;59032;57000;2032;100;0;0;0;100;0;0;0;0;0;0;0;100;0;0;84.454.127.276;12000;0;12000;-3.554.587.272;34.087.572.994;0;0;35.886.748.454;9;5
953904;47.698.593.003;42000;42000;0;800;0;0;0;800;800;800;0;0;0;0;0;0;0;0;48.985.930.029;8400;0;8400;-3.501.406.997;15.494.351.361;0;0;35.169.013.485;8;4
953920;28.340.874.308;18424;18200;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.916.874.308;12050;0;12050;-2.133.125.692;2.788.983.245;11.654.332.039;82.792.374.804;34.092.411.031;6;3
953947;591.200.643;35000;35000;0;2420;0;0;0;2420;1220;0;1220;0;0;0;0;1200;0;0;217.000.643;24.589.448.814;8000;16.589.448.814;-2.889.384.514;48.802.538.898;0;20.190.343.671;31.400.904.897;9;5
953951;70.703.743.435;11.447.368.421;11447.37;0;12.252.631.579;0;0;0;12.252.631.579;10.052.631.579;30.526.315.789;7000;0;0;0;0;2200;0;15000;32.003.743.435;32000;0;32000;37.434.352.888;37.434.352.888;0;0;0;10;5
953969;67180;13000;13000;0;13780;13780;13780;0;0;0;0;0;0;0;0;0;0;0;0;40400;40400;0;40400;0;0;0;0;0;9;5
953975;55.330.563.629;47450;46700;750;400;0;0;0;400;400;0;400;0;0;0;0;0;0;0;74.805.636.293;10800;0;10800;-3.319.436.371;25.410.736.232;0;17.741.223.172;33.625.883.301;9;5
953977;8450;0;0;0;8450;8450;8450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
953981;53.768.988.703;39338;39338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.430.988.703;14400;0;14400;30.988.702.722;30.988.702.722;0;0;0;9;5
953991;16.260.280.013;0;0;0;16250;16250;16250;0;0;0;0;0;0;0;0;0;0;0;0;10.280.012.655;0;0;0;10.280.012.655;10.280.012.655;0;0;0;3;2
954005;42500;22000;22000;0;1100;0;0;0;1100;500;500;0;0;0;0;0;600;0;5000;14400;14400;0;14400;0;0;0;0;0;8;4
954006;80.829.366.903;69032;67000;2032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.797.366.903;14600;0;14600;-2.802.633.097;25.046.947.999;0;11.503.332.836;29.427.133.732;10;5
954007;75.843.413.685;65.203.153.989;64703.15;500;29.684.601.113;0;0;0;29.684.601.113;29.684.601.113;29.684.601.113;0;0;0;0;0;0;0;0;10.343.413.685;13200;0;13200;-2.856.586.315;0;0;14.353.561.015;28.709.398.763;10;5
954018;29.232.661.608;22960;22000;960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.726.616.079;7200;0;7200;-9.273.383.921;20.142.656.769;93.234.656.311;0;10.407.157.052;6;3
954032;69.851.024.327;29600;29600;0;1200;0;0;0;1200;0;0;0;0;0;0;0;1200;0;24000;15.051.024.327;14600;5000;9600;45.102.432.684;24.790.962.178;0;44.854.523.062;0;9;5
954036;55.404.943.531;20800;20800;0;8160;8160;8160;0;0;0;0;0;0;0;0;0;0;0;17000;94.449.435.315;12000;0;12000;-2.555.056.469;10.846.045.953;0;0;25.659.025.145;9;5
954041;67.025.132.011;60300;57000;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.725.132.011;9600;0;9600;-2.874.867.989;92.966.108.166;0;0;29.678.340.971;9;5
954063;90.882.495.264;23400;23400;0;32500;32500;32500;0;0;0;0;0;0;0;0;0;0;0;15000;19.982.495.264;19000;0;19000;98.249.526.397;24.790.962.178;0;95.770.430.179;0;10;5
954085;63.034.921.456;59000;59000;0;-3000;0;0;0;-3000;0;0;0;0;-3000;0;3000;0;0;0;70.349.214.562;10800;0;10800;-3.765.078.544;72.076.501.296;0;0;44.858.435.568;9;5
954091;61.646.483.054;0;0;0;6000;0;0;0;6000;0;0;0;0;0;0;0;6000;0;40000;15.646.483.054;15600;0;15600;46.483.054.083;46.483.054.083;0;0;0;9;5
954094;32.125.471.757;0;0;0;15448;14248;14248;0;1200;0;0;0;0;0;0;0;1200;0;7000;96.774.717.568;9600;0;9600;77.471.756.805;77.471.756.805;0;0;0;6;3
954121;10.334.092.904;0;0;0;1000;0;0;0;1000;0;0;0;0;0;0;0;1000;0;37000;6.534.092.904;52000;9000;43000;1.334.092.904;15.582.019.602;18.646.931.262;1.766.391.683;4.665.277.299;10;5
954138;61.891.852.366;54000;54000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.918.523.658;7800;0;7800;91.852.365.845;91.852.365.845;0;0;0;9;5
954139;7.708.602.335;28000;28000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.908.602.335;51000;7000;44000;-191.397.665;30.988.702.722;0;10.877.497.206;23.326.386.495;10;5
954141;69.653.605.605;32000;32000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18000;19.653.605.605;24000;0;24000;-4.346.394.395;13.944.916.225;0;0;44.858.435.568;9;5
954167;68.579.503.206;58600;58600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.795.032.065;9810;0;9810;16.950.320.649;16.950.320.649;0;0;0;9;5
954168;61.654.443.862;13500;13500;0;39250;34450;34450;0;4800;4800;4800;0;0;0;0;0;0;0;0;89.044.438.624;8400;2400;6000;50.444.386.244;20.142.656.769;30.301.729.474;0;0;9;5
