NQUEST,YCF4,YCF,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YCA,YCA1,YCA2,YCF1,YCF2,YCF3,YC
866504,0,253.08374081,41253.083741,0,0,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,7200,0,7200,253.08374081,0,0,7453.0837408
866505,0,37.178606233,11237.178606,7000,7000,0,3000,0,0,0,3000,3000,0,0,0,0,0,0,0,1200,0,1200,37.178606233,0,0,1237.1786062
866506,0,401.45228722,44801.452287,40200,40200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,401.45228722,0,0,4601.4522872
866507,0,237.98306548,62537.983065,14500,14500,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,7800,0,7800,89.372417255,0,148.61064822,8037.9830655
866508,0,62.299756872,25262.299757,0,0,0,20400,20400,20400,0,0,0,0,0,0,0,0,0,0,4800,0,4800,62.299756872,0,0,4862.2997569
866510,0,42.264574206,28182.264574,0,0,0,20340,21840,21840,0,-1500,0,0,-1500,0,1500,0,0,0,7800,0,7800,42.264574206,0,0,7842.2645742
866511,0,0,15400,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
866512,0,323.09281832,61316.591967,21000,21000,0,0,0,0,0,0,0,0,0,0,0,31593.499149,31593.499149,0,8400,0,8400,323.09281832,0,0,8723.0928183
866514,0,0,25200,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,9600,0,9600,0,0,0,9600
866521,0,0,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,10140,0,10140,0,0,0,10140
866523,0,0,15600,0,0,0,-20400,0,0,0,-20400,0,0,-20400,0,20400,36000,0,36000,0,0,0,0,0,0,0
866525,532.0185329,-484.4477654,34665.552235,28150,28150,0,1000,0,0,0,1000,1000,0,0,0,0,0,0,0,6000,0,6000,47.570767499,0,0,5515.5522346
866527,5763.5341065,-5763.534106,17036.465894,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,-963.5341065
866528,0,5.7285179185,26755.728518,20150,20150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,6600,5.7285179185,0,0,6605.7285179
866534,0,0,26500,21000,21000,0,-500,0,0,0,-500,0,0,-500,0,500,0,0,0,6000,0,6000,0,0,0,6000
866535,0,210.87864009,37410.87864,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,7200,0,7200,11.534939321,0,199.34370077,7410.8786401
866536,0,4.6036800347,18404.60368,18000,18000,0,400,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0,4.6036800347,0,0,4.6036800347
866541,0,0,19245,17745,17745,0,1500,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866552,0,0,25600,25600,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866553,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,2500,2500,0,0,0,0,2500
866560,0,18.99616501,14018.996165,16000,16000,0,-2000,0,0,0,-2000,0,0,-2000,0,2000,0,0,0,0,0,0,18.99616501,0,0,18.99616501
866566,68.7190605,-49.72289549,34450.277105,30300,30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,18.99616501,0,0,4150.2771045
866567,0,3.9331978251,44003.933198,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,3.9331978251,0,0,6003.9331978
866572,0,0,11710,0,0,0,8710,8710,8710,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,3000
866573,0,9.4980825051,18167.498083,0,0,0,9658,6058,6058,0,3600,0,0,3600,3600,0,0,0,0,8500,3600,4900,9.4980825051,0,0,8509.4980825
866575,0,5517.7232362,88037.723236,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0,36000,46520,18000,28520,63.320550034,0,5454.4026862,52037.723236
866579,0,37.99233002,28437.99233,20000,20000,0,4800,0,0,0,4800,0,0,4800,4800,0,0,0,0,3600,0,3600,37.99233002,0,0,3637.99233
866583,0,59.780231146,21999.780231,1900,1900,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,7300,0,7300,59.780231146,0,0,7359.7802311
866585,0,18.99616501,20418.996165,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,18.99616501,0,0,2418.996165
866594,0,379.9233002,49379.9233,38000,36000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,11000,379.9233002,0,0,11379.9233
866597,798.02779936,-734.7072493,58715.292751,15000,15000,0,29250,29250,29250,0,0,0,0,0,0,0,0,0,0,15200,0,15200,63.320550034,0,0,14465.292751
866601,266.00926645,-221.6848814,38978.315119,32000,31300,700,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,44.324385024,0,0,6978.3151186
866604,0,1279.0751107,51344.075111,0,0,0,41665,41665,41665,0,0,0,0,0,0,0,0,0,0,8400,0,8400,1279.0751107,0,0,9679.0751107
866605,0,5.0656440027,13905.065644,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,5.0656440027,0,0,2405.065644
866606,6650.2316613,-6238.648086,71833.640209,28000,28000,0,0,0,0,0,0,0,0,0,0,0,22072.288295,10000,12072.288295,28000,0,28000,411.58357522,0,0,21761.351914
866608,0,63.320550034,82513.32055,11500,11000,500,55750,52650,52650,0,3100,3600,0,-500,0,500,0,0,0,15200,0,15200,63.320550034,0,0,15263.32055
866612,97.536731032,29.104369036,34019.104369,19000,19000,0,2990,2990,2990,0,0,0,0,0,0,0,0,0,0,12000,0,12000,126.64110007,0,0,12029.104369
866625,0,25.328220014,17525.32822,18500,18500,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,0,0,0,25.328220014,0,0,25.328220014
866627,0,1019.0475788,59369.047579,27500,27100,400,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,12000,0,12000,139.30521007,0,879.74236874,13019.047579
866630,3990.1389968,-3882.494062,62717.505938,51000,49900,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,15600,107.64493506,0,0,11717.505938
866634,0,1.899616501,12101.899617,12100,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.899616501,0,0,1.899616501
866649,0,0,26650,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,7800,0,7800,0,0,0,7800
866651,0,0,17280,0,0,0,12480,12480,12480,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
866652,0,128.86897154,22358.868972,0,0,0,22230,22230,22230,0,0,0,0,0,0,0,0,0,0,0,0,0,128.86897154,0,0,128.86897154
866654,0,91.831504995,23491.831505,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,91.831504995,0,0,91.831504995
866657,0,202.51695887,21002.516959,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.51695887,0,0,202.51695887
866666,0,716.458005,27196.458005,0,0,0,18980,18980,18980,0,0,0,0,0,0,0,0,0,0,7500,0,7500,12.664110007,351.8969475,351.8969475,8216.458005
866676,0,34.826302519,14434.826303,0,0,0,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,34.826302519,0,0,34.826302519
866681,0,0,13440,7200,7200,0,6240,6240,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866686,0,28.494247515,2828.4942475,0,0,0,2800,0,0,0,2800,2800,0,0,0,0,0,0,0,0,0,0,28.494247515,0,0,28.494247515
866687,0,24.661300961,18024.661301,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,6000,0,6000,24.661300961,0,0,6024.661301
866690,0,78.470107635,42328.470108,34450,34450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,7800,78.470107635,0,0,7878.4701076
866692,0,0,12000,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
866694,0,0,77600,56000,52000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,0,21600,0,0,0,21600
866697,0,0,23400,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,0,0,0,8400
866698,0,579.17639444,63449.176394,0,0,0,20670,20670,20670,0,0,0,0,0,0,0,32000,32000,0,10200,0,10200,139.30521007,351.8969475,87.974236874,10779.176394
866700,0,2526.5991825,36926.599183,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,8400,0,8400,63.320550034,351.8969475,2111.381685,10926.599183
866701,0,113.99707255,24453.997073,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,9000,0,9000,87.750023348,26.247049203,0,9113.9970726
866702,0,641.14787813,19725.147878,0,0,0,19084,13000,13000,0,6084,6084,0,0,0,0,0,0,0,0,0,0,25.328220014,0,615.81965812,641.14787813
866710,0,183.80817481,43683.808175,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,8400,0,8400,183.80817481,0,0,8583.8081748
866717,0,126.64110007,25366.6411,0,0,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,6000,0,6000,126.64110007,0,0,6126.6411001
866724,0,1144.3396125,26184.339613,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,8400,0,8400,88.648770048,0,1055.6908425,9544.3396125
866734,0,232.64306483,48282.643065,40250,40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,7800,232.64306483,0,0,8032.6430648
866740,0,643.84601083,62543.846011,25900,25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0,36000,379.9233002,0,263.92271062,36643.846011
866744,0,94.980825051,52686.335292,34591.354467,33400,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,94.980825051,0,0,18094.980825
866750,0,6.0272694883,23406.027269,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0272694883,0,0,6.0272694883
866755,0,1998.7537613,66798.753761,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,25800,0,25800,63.320550034,527.84542124,1407.58779,27798.753761
866759,0,0,4500,0,0,0,4500,0,0,0,4500,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866760,0,9.4980825051,30169.498083,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,9360,0,9360,9.4980825051,0,0,9369.4980825
866762,0,100.8726898,31520.87269,0,0,0,23020,23020,23020,0,0,0,0,0,0,0,0,0,0,8400,0,8400,100.8726898,0,0,8500.8726898
866769,0,49.413734049,45649.413734,0,0,0,33600,33600,33600,0,0,0,0,0,0,0,0,0,0,12000,0,12000,49.413734049,0,0,12049.413734
866770,0,0,3400,0,0,0,500,0,0,0,500,0,0,500,500,0,2900,2900,0,0,0,0,0,0,0,0
866779,0,219.15732286,42519.157323,33900,33900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,219.15732286,0,0,8619.1573229
866783,6650.2316613,-5179.323321,83220.676679,0,0,0,30000,0,0,0,30000,0,0,30000,30000,0,50000,50000,0,8400,0,8400,63.320550034,527.84542124,879.74236874,3220.6766787
866785,0,156.87753779,15106.877538,0,0,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,0,0,0,156.87753779,0,0,156.87753779
866791,0,11.397699006,4211.397699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,11.397699006,0,0,4211.397699
866792,0,44.324385024,43944.324385,27000,27000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,44.324385024,0,0,44.324385024
866798,0,24.512331579,19224.512332,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,7200,0,7200,24.512331579,0,0,7224.5123316
866800,0,61.795029614,25461.79503,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,61.795029614,0,0,7261.7950296
866809,0,306.27125632,33066.271256,0,0,0,32760,32760,32760,0,0,0,0,0,0,0,0,0,0,0,0,0,306.27125632,0,0,306.27125632
866810,0,56.85614413,19056.856144,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85614413,0,56.85614413
866813,0,75.721257387,22875.721257,0,0,0,13200,13200,13200,0,0,0,0,0,0,0,0,0,0,9600,0,9600,75.721257387,0,0,9675.7212574
866818,0,9.4980825051,45709.498083,30500,30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,0,15200,9.4980825051,0,0,15209.498083
866819,0,136.66391865,50136.663919,41600,41600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,136.66391865,0,0,8536.6639186
866829,3990.1389968,-3939.482557,49260.517443,20800,20800,0,0,0,0,0,0,0,0,0,0,0,24000,24000,0,8400,0,8400,50.656440027,0,0,4460.5174432
866841,0,57.188568847,10457.188569,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.188568847,0,0,57.188568847
866844,0,365.87850221,97665.878502,22300,21000,1300,13000,0,0,0,13000,0,3000,10000,10000,0,26000,26000,0,36000,0,36000,129.47721278,236.40128943,0,36365.878502
866846,4610.8272852,-4603.862025,22196.137975,7500,7500,0,11500,0,0,0,11500,11500,0,0,0,0,0,0,0,7800,0,7800,6.9652605037,0,0,3196.1379753
866848,4876.8365516,-4840.234522,34059.765478,29900,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,9000,36.602029629,0,0,4159.765478
866853,0,193.55580551,29593.555806,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,6000,0,6000,193.55580551,0,0,6193.5558055
866855,1551.720721,-1532.724556,20167.275444,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,18.99616501,0,0,3267.275444
866863,0,0,79000,55000,50000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,0,0,0,24000
866871,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,0,0,0,0,0,0,0
866887,0,239.26902378,18439.269024,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.320550034,0,175.94847375,239.26902378
866890,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,0,0,0,0,0,0
866892,0,6.3320550034,24506.332055,6500,6500,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,0,0,6.3320550034,0,0,6.3320550034
866896,0,48.151391357,26438.185642,18590.034251,18000,590,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,7800,48.151391357,0,0,7848.1513914
866903,0,63.14135489,25963.141355,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,9000,0,9000,63.14135489,0,0,9063.1413549
866909,0,6.3320550034,16516.332055,0,0,0,16510,16510,16510,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3320550034,0,0,6.3320550034
866910,0,126.76977333,53026.769773,44500,41500,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,126.76977333,0,0,8526.7697733
866915,0,633.20550034,17633.2055,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.20550034,0,0,633.20550034
866923,6960.5758055,-6873.766004,34126.233996,33800,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,86.809801261,0,0,326.23399576
866924,0,39.01737067,17289.017371,17550,17550,0,-300,0,0,0,-300,0,0,-300,0,300,0,0,0,0,0,0,39.01737067,0,0,39.01737067
866934,0,62.049561886,35512.049562,35750,35750,0,-300,0,0,0,-300,0,0,-300,0,300,0,0,0,0,0,0,62.049561886,0,0,62.049561886
866935,0,132.35222958,15732.35223,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.35222958,0,0,132.35222958
866938,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,11000,11000,0,0,0,0,0,0,0,0,0,0,0
866940,44.334877742,-44.33487774,24742.665122,7000,7000,0,12987,12987,12987,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4755.6651223
866942,0,0,16920,0,0,0,12120,12120,12120,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
866944,0,0,29400,0,0,0,24600,15600,15600,0,9000,9000,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
866945,2438.4182758,-2428.920193,9371.0798067,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,9.4980825051,0,0,2371.0798067
866946,0,117.14301756,34817.143018,30000,30000,0,4700,5200,5200,0,-500,0,0,-500,0,500,0,0,0,0,0,0,117.14301756,0,0,117.14301756
866956,0,6.3320550034,16306.332055,16000,16000,0,300,0,0,0,300,0,0,300,300,0,0,0,0,0,0,0,6.3320550034,0,0,6.3320550034
866960,0,659.73043784,81659.730438,0,0,0,48000,48000,48000,0,0,0,0,0,0,0,0,0,0,33000,0,33000,113.97699006,299.11240537,246.6410424,33659.730438
866964,0,0,27820,0,0,0,27820,27820,27820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866966,0,0,13420,0,0,0,8620,9620,9620,0,-1000,0,0,-1000,0,1000,0,0,0,4800,0,4800,0,0,0,4800
866972,0,0,7800,0,0,0,5400,5400,5400,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
866973,266.00926645,212.52878111,29612.528781,0,0,0,19800,20800,20800,0,-1000,0,0,-1000,0,1000,0,0,0,9600,0,9600,126.64110007,0,351.8969475,9812.5287811
866980,0,0,22160,0,0,0,22160,22360,22360,0,-200,0,0,-200,0,200,0,0,0,0,0,0,0,0,0,0
866985,0,0,17800,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
866992,0,0,43800,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,7800,0,0,0,7800
866993,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867001,0,12.947861909,34812.947862,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,10800,12.947861909,0,0,10812.947862
867003,0,2.4488692039,48802.448869,18000,18000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,10800,0,10800,2.4488692039,0,0,10802.448869
867004,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867006,0,0,11200,0,0,0,5200,5200,5200,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,6000
867008,0,0,18800,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,8400,0,8400,0,0,0,8400
867011,0,0,27800,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
867013,0,0,16000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867015,0,0,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,7200,0,7200,0,0,0,7200
867019,0,0,15850,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
867025,0,1.8102748046,13001.810275,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8102748046,0,0,1.8102748046
867026,0,0,22800,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7200,0,7200,0,0,0,7200
867034,0,935.94803801,79985.948038,31850,31850,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,7200,0,7200,610.41450009,0,325.53353792,8135.948038
867036,0,31.660275017,19131.660275,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4800,0,4800,31.660275017,0,0,4831.660275
867041,0,560.49048108,30640.490481,0,0,0,22880,22880,22880,0,0,0,0,0,0,0,0,0,0,7200,0,7200,32.645059835,0,527.84542124,7760.4904811
867043,0,64.327300774,20036.327301,0,0,0,15652,15652,15652,0,0,0,0,0,0,0,0,0,0,4320,0,4320,64.327300774,0,0,4384.3273008
867076,0,76.656172685,16676.656173,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,3600,0,3600,76.656172685,0,0,3676.6561727
867077,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867078,0,31.956267536,4431.9562675,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,2400,0,2400,31.956267536,0,0,2431.9562675
867081,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867082,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867086,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867087,0,0,23600,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
867090,0,0,10200,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
867094,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867095,0,25.328220014,14675.32822,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,3600,0,3600,25.328220014,0,0,3625.32822
867103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867104,0,0,22000,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,3000
867110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867114,0,0,7800,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867117,0,63.320550034,19663.32055,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4000,0,4000,63.320550034,0,0,4063.32055
867127,0,63.320550034,13063.32055,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,63.320550034,0,0,63.320550034
867132,0,94.980825051,13444.980825,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,3600,0,3600,94.980825051,0,0,3694.9808251
867143,0,0,12350,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867167,0,60.784095467,52581.784095,20500,20500,0,23621,23621,23621,0,0,0,0,0,0,0,0,0,0,8400,0,8400,60.784095467,0,0,8460.7840955
867170,0,63.320550034,32063.32055,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,0,6063.32055
867182,0,63.320550034,19113.32055,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,13000,0,6050,0,6050,63.320550034,0,0,6113.32055
867186,0,25.328220014,25635.32822,13000,13000,0,12610,12610,12610,0,0,0,0,0,0,0,0,0,0,0,0,0,25.328220014,0,0,25.328220014
867189,0,189.9616501,65439.96165,26500,26500,0,9750,9750,9750,0,0,0,0,0,0,0,17000,17000,0,12000,0,12000,189.9616501,0,0,12189.96165
867192,5763.5341065,-5591.188092,42008.811908,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,172.34601397,0,0,4008.8119075
867201,0,47.853804756,43047.853805,17000,17000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,6000,0,6000,12.664110007,0,35.18969475,6047.8538048
867205,0,50.656440027,38450.65644,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,50.656440027,0,0,8450.65644
867207,221.67438871,12.573061254,40812.573061,15000,15000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,10800,0,10800,151.57877774,82.668672222,0,10812.573061
867212,0,82.316715044,7882.316715,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,82.316715044,0,0,82.316715044
867213,0,158.35362637,29558.353626,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,14400,0,0,158.35362637,14558.353626
867216,1906.3997429,-1823.389336,40776.610664,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,30.225865077,0,52.784542124,7776.6106643
867221,0,0,21420,12000,12000,0,720,0,0,0,720,720,0,0,0,0,0,0,0,8700,0,8700,0,0,0,8700
867222,26.600926645,-13.93681664,35806.063183,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,16320,4320,12000,12.664110007,0,0,16306.063183
867224,0,0,7270,6700,6700,0,570,0,0,0,570,350,220,0,0,0,0,0,0,0,0,0,0,0,0,0
867225,0,1084.5888809,83199.588881,0,0,0,47315,47315,47315,0,0,0,0,0,0,0,0,0,0,34800,0,34800,316.26250208,0,768.3263788,35884.588881
867226,0,17.35455345,32017.354553,32000,31500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35455345,0,0,17.35455345
867229,0,0,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867230,0,26.594631014,113326.59463,0,0,0,53300,53300,53300,0,0,0,0,0,0,0,0,0,0,60000,60000,0,26.594631014,0,0,60026.594631
867233,0,100.11098472,33700.110985,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,9600,0,9600,0,0,100.11098472,9700.1109847
867239,3546.7902194,-3546.790219,47453.209781,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,0,0,14453.209781
867244,1817.7299874,-1754.409437,47840.87005,37595.279487,37000,595.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,63.320550034,0,0,10245.590563
867247,5763.5341065,-5763.534106,22386.465894,22450,22450,0,-300,0,0,0,-300,0,0,-300,0,300,0,0,0,6000,0,6000,0,0,0,236.46589354
867253,0,0,23200,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,0,0,0,7200
867267,0,12.664110007,13312.66411,14300,14300,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,0,0,0,0,0,0,12.664110007,0,0,12.664110007
867269,0,6.3320550034,7966.332055,14960,14000,960,-7000,0,0,0,-7000,0,0,-7000,0,7000,0,0,0,0,0,0,6.3320550034,0,0,6.3320550034
867275,0,42.965618734,39692.965619,39650,39650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.965618734,0,0,42.965618734
867276,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867277,0,25.328220014,17525.32822,19500,19500,0,-2000,0,0,0,-2000,0,0,-2000,0,2000,0,0,0,0,0,0,25.328220014,0,0,25.328220014
867291,0,0,10793.525068,10993.525068,10400,593.5,-5000,0,0,0,-5000,0,0,-5000,0,5000,0,0,0,4800,0,4800,0,0,0,4800
867294,0,193.17973298,19603.179733,0,0,0,15210,15210,15210,0,0,0,0,0,0,0,0,0,0,4200,0,4200,193.17973298,0,0,4393.179733
867298,0,32.503851252,23432.503851,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.503851252,0,0,32.503851252
867304,0,2505.3357811,78745.619981,46690.2842,45500,1190,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,12000,0,12000,104.35120848,0,2400.9845726,14505.335781
