NQUEST,NORD,YCF4,YCF,Y,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YMA1,YMA2,YC
851043,2,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851049,1,0,0,9000,0,0,6000,0,0,0,0,0,0,6000,0,0,6000,0,0,3000,3000,0,0,0,0,0,3000
851051,1,0,0,9890,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,3000,3000,0,0,0,0,0,3000
851058,1,0,0,40600,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,2500,18100,20600,0,0,0,0,0,20600
851068,1,0,31.409977559,32231.409978,25000,1200,0,0,0,0,0,0,26200,0,0,0,0,0,0,6000,6000,31.409977559,0,0,0,0,6031.4099776
851068,2,0,0,27369.853928,15000,0,0,0,0,0,0,0,15000,0,0,0,0,12369.853928,0,0,0,0,0,0,0,12369.853928,0
851068,4,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0
851079,1,0,0,25000,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851097,1,0,0,10000,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,3000,3000,0,0,0,0,0,3000
851099,1,0,0,9650,0,0,9750,0,0,0,0,100,0,9750,-100,-100,9650,0,0,0,0,0,0,0,0,0,0
851101,2,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851107,1,0,2.3342391535,6002.3342392,10000,0,0,0,0,0,0,4000,10000,0,-4000,-4000,-4000,0,0,0,0,2.3342391535,0,0,0,0,2.3342391535
851107,2,0,0,9000,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851110,1,0,4.7278666093,18004.727867,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,3000,3000,4.7278666093,0,0,15000,0,3004.7278666
851110,2,0,0,3250,0,0,3250,0,0,0,0,0,0,3250,0,0,3250,0,0,0,0,0,0,0,0,0,0
851111,1,0,688.79643616,47488.796436,36000,0,0,0,0,0,0,0,36000,0,0,0,0,0,0,10800,10800,134.25398755,0,554.54244862,0,0,11488.796436
851114,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800
851114,2,0,0,16000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851114,3,0,0,50,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
851114,4,0,0,50,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
851116,1,0,0,9802,0,0,9802,0,0,0,0,0,0,9802,0,0,9802,0,0,0,0,0,0,0,0,0,0
851116,2,0,0,5200,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0
851128,1,0,0,30300,26000,0,0,0,0,0,0,500,26000,0,-500,-500,-500,0,0,4800,4800,0,0,0,0,0,4800
851130,1,0,0,14900,0,0,11300,0,0,0,0,0,0,11300,0,0,11300,0,0,3600,3600,0,0,0,0,0,3600
851134,1,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200
851134,2,0,0,900,900,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851134,3,0,0,800,0,0,0,0,0,800,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0
851136,1,0,1.8921129451,37601.892113,28000,1400,0,0,0,0,0,0,29400,0,0,0,0,0,0,8200,8200,1.8921129451,0,0,0,0,8201.8921129
851136,2,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851147,1,0,0,5000,800,0,0,0,0,0,0,0,800,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200
851147,2,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851147,3,0,0,14000,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851151,1,0,158.30137509,27458.301375,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,6500,6500,158.30137509,0,0,0,0,6658.3013751
851158,1,0,2605.1153118,42805.115312,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,6000,13200,19200,2483.3935272,0,121.72178462,0,0,21805.115312
851172,1,8866.9755484,-8466.643127,36733.356873,23000,1200,0,0,0,0,0,0,24200,0,0,0,0,6000,0,15000,15000,400.33242124,0,0,6000,0,6533.3568728
851172,2,0,0,22000,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851176,1,0,240.29482003,28040.29482,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,4800,4800,64.346346278,0,175.94847375,0,0,5040.29482
851176,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851185,1,0,221.62192512,44221.621925,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,18000,18000,221.62192512,0,0,0,0,18221.621925
851185,2,0,0,15600,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0
851192,1,0,126.64110007,13397.6411,0,0,6071,0,0,0,0,0,0,6071,0,0,6071,0,3600,3600,7200,126.64110007,0,0,0,0,7326.6411001
851203,1,22.167438871,-22.16743887,7077.8325611,0,0,0,0,0,0,0,100,0,0,-100,-100,-100,0,0,7200,7200,0,0,0,0,0,7177.8325611
851203,2,0,0,16000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851205,1,0,0,6500,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0
851207,1,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000
851211,1,0,0,5100,5000,0,0,0,0,0,100,0,5000,0,100,100,100,0,0,0,0,0,0,0,0,0,0
851212,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800
851212,2,0,0,12883,0,0,12883,0,0,0,0,0,0,12883,0,0,12883,0,0,0,0,0,0,0,0,0,0
851212,3,0,0,10400,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0
851216,1,1330.0463323,-1301.552085,2698.4479153,0,0,0,0,0,0,0,2000,0,0,-2000,-2000,-2000,0,0,6000,6000,28.494247515,0,0,0,0,4698.4479153
851216,2,0,0,17000,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851218,2,0,0,6000,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851223,1,0,0.9498082505,6000.9498083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0.9498082505,0,0,0,0,6000.9498083
851223,2,0,0,10000,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851226,1,0,0,11400,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,0,0,0,0,0,3600
851229,1,0,44.324385024,10044.324385,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,44.324385024,0,0,10000,0,44.324385024
851231,2,0,0,24000,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851233,1,0,18.99616501,28418.996165,20000,2400,0,0,0,0,0,0,22400,0,0,0,0,0,0,6000,6000,18.99616501,0,0,0,0,6018.996165
851233,2,0,0,16000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851238,1,0,0,8320,0,0,8320,0,0,0,0,0,0,8320,0,0,8320,0,0,0,0,0,0,0,0,0,0
851238,2,0,0,5070,0,0,5070,0,0,0,0,0,0,5070,0,0,5070,0,0,0,0,0,0,0,0,0,0
851281,1,0,50.137229782,27850.13723,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,4800,4800,50.137229782,0,0,0,0,4850.1372298
851292,1,0,9.3458568605,6509.3458569,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,9.3458568605,0,0,0,0,9.3458568605
851292,2,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851322,1,0,30.000795503,24030.000796,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,6000,6000,30.000795503,0,0,0,0,6030.0007955
851322,2,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851322,3,0,0,14000,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851329,1,0,44.324385024,27044.324385,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,12000,12000,44.324385024,0,0,0,0,12044.324385
851329,2,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,13000,0,0
851331,1,0,28.494247515,16128.494248,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,9600,9600,28.494247515,0,0,0,0,9628.4942475
851331,2,0,0,19500,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851331,3,0,0,13650,13650,0,0,0,0,0,0,0,13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851333,1,0,126.64110007,36426.6411,25000,500,0,0,0,0,0,0,25500,0,0,0,0,0,3000,7800,10800,126.64110007,0,0,0,0,10926.6411
851336,1,0,12.664110007,26012.66411,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,12.664110007,0,0,0,0,12.664110007
851336,2,0,0,5000,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851341,1,11527.068213,-11527.06821,28472.931787,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,12000,12000,0,0,0,28000,0,472.93178708
851341,2,0,0,7000,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851342,1,0,6.3320550034,23806.332055,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,10800,10800,6.3320550034,0,0,0,0,10806.332055
851342,2,0,0,7540,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,0,0,0,0,0,0,0,0
851342,3,0,0,15400,15400,0,0,0,0,0,0,0,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851349,1,0,44.324385024,27644.324385,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,12000,12000,44.324385024,0,0,0,0,12044.324385
851349,2,0,0,5200,5200,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851355,1,0,6.3320550034,33966.332055,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,15000,0,9600,9600,6.3320550034,0,0,15000,0,9606.332055
851359,2,0,0,10400,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0
851359,3,0,0,2880,0,0,2880,0,0,0,0,0,0,2880,0,0,2880,0,0,0,0,0,0,0,0,0,0
851365,1,0,0,7670,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,0,0,0,0,0,0,0,0
851367,1,0,47.490412526,31047.490413,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,12000,12000,47.490412526,0,0,0,0,12047.490413
851367,2,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851384,1,0,0,12300,0,0,0,0,0,0,0,10000,0,0,-10000,-10000,-10000,18000,1000,3300,4300,0,0,0,18000,0,4300
851385,1,0,15.830137509,2415.8301375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,15.830137509,0,0,0,0,2415.8301375
851385,2,0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0,0,0,0,0,22500,0,0
851385,3,0,0,4500,4500,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851385,4,0,0,3000,3000,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851386,1,0,15.830137509,17215.830138,12400,0,0,0,0,0,0,0,12400,0,0,0,0,0,0,4800,4800,15.830137509,0,0,0,0,4815.8301375
851392,1,2660.0926645,-2080.91627,28319.08373,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,8400,8400,139.30521007,0,439.87118437,0,0,6319.0837299
851393,1,0,474.90412526,65274.904125,0,0,0,0,0,0,0,4000,0,0,-4000,-4000,-4000,22000,0,46800,46800,474.90412526,0,0,22000,0,47274.904125
851399,1,0,1343.90784,22743.90784,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,17400,17400,145.64359713,0,1198.2642429,0,0,18743.90784
851399,2,0,0,45500,42000,3500,0,0,0,0,0,0,45500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851414,1,0,1100.0152275,43500.015228,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,19000,19000,44.324385024,0,1055.6908425,0,0,20100.015228
851414,3,0,0,8450,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0
851448,1,0,0,9750,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0
851476,1,0,0,6500,0,0,0,0,6500,0,0,0,0,0,0,6500,6500,0,0,0,0,0,0,0,0,0,0
851482,1,0,235.78944832,19283.789448,0,0,14248,0,0,0,0,0,0,14248,0,0,14248,0,0,4800,4800,46.703545409,189.08590291,0,0,0,5035.7894483
851482,2,0,0,16003,0,0,16003,0,0,0,0,0,0,16003,0,0,16003,0,0,0,0,0,0,0,0,0,0
851493,1,0,33.050279575,21633.05028,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,6000,6000,33.050279575,0,0,0,0,6033.0502796
851493,2,0,0,18070,0,0,18070,0,0,0,0,0,0,18070,0,0,18070,0,0,0,0,0,0,0,0,0,0
851497,1,0,0,19280,15680,0,0,0,0,0,0,0,15680,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600
851497,2,0,0,3000,0,0,0,0,0,0,3000,0,0,0,3000,3000,3000,0,0,0,0,0,0,0,0,0,0
851503,1,0,147.54108489,21171.541085,0,0,16224,0,0,0,0,0,0,16224,0,0,16224,0,0,4800,4800,147.54108489,0,0,0,0,4947.5410849
851504,1,0,31.660275017,16931.660275,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,31.660275017,0,0,0,0,31.660275017
851504,2,0,0,11700,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0
851514,1,0,18.98412211,4818.9841221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,18.98412211,0,0,0,0,4818.9841221
851514,2,0,0,19000,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851517,1,0,641.21010312,30436.210103,0,0,26195,0,0,0,0,0,0,26195,0,0,26195,0,0,3600,3600,336.79091686,0,304.41918626,0,0,4241.2101031
851522,1,0,35.666507176,10035.666507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,35.666507176,0,0,0,0,10035.666507
851522,2,0,0,23500,23500,0,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851526,1,0,65.667088203,14155.667088,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,7200,7200,65.667088203,0,0,0,0,7265.6670882
851527,1,0,17.722347878,12972.722348,0,0,6955,0,0,0,0,0,0,6955,0,0,6955,0,0,6000,6000,17.722347878,0,0,0,0,6017.7223479
851530,1,0,826.87557247,44626.875572,21000,0,0,0,0,0,0,1200,21000,0,-1200,-1200,-1200,0,0,24000,24000,121.11768445,0,705.75788802,0,0,24826.875572
851530,2,0,0,10400,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0
851542,1,0,17.957518146,6417.9575181,0,0,0,0,0,0,0,2000,0,0,-2000,-2000,-2000,0,0,8400,8400,17.957518146,0,0,0,0,8417.9575181
851542,2,0,0,20800,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0
851544,1,0,0,10871,0,0,6071,0,0,0,0,0,0,6071,0,0,6071,0,0,4800,4800,0,0,0,0,0,4800
851552,1,0,9.0128284233,25409.012828,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,7200,7200,9.0128284233,0,0,0,0,7209.0128284
851562,1,0,883.16435305,33403.164353,6560,0,11360,0,0,0,0,0,6560,11360,0,0,11360,0,5000,9600,14600,126.66047522,0,756.50387783,0,0,15483.164353
851562,2,0,0,10660,0,0,10660,0,0,0,0,0,0,10660,0,0,10660,0,0,0,0,0,0,0,0,0,0
851575,1,0,0,12400,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,3300,3300,0,0,0,0,0,3300
851576,1,0,0,53500,6000,300,19500,0,0,0,0,1100,6300,19500,-1100,-1100,18400,0,21600,7200,28800,0,0,0,0,0,28800
851576,2,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,5000,0,0
851577,1,0,31.660275017,7031.660275,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,1800,1800,31.660275017,0,0,0,0,1831.660275
851577,2,0,0,6500,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0
851579,1,0,6.3320550034,5406.332055,0,0,3600,0,0,0,0,0,0,3600,0,0,3600,0,0,1800,1800,6.3320550034,0,0,0,0,1806.332055
851579,2,0,0,7800,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0
851580,1,0,0,6560,0,0,5460,0,0,0,0,0,0,5460,0,0,5460,0,0,1100,1100,0,0,0,0,0,1100
851582,1,0,25.328220014,10169.32822,0,0,8944,0,0,0,0,0,0,8944,0,0,8944,0,0,1200,1200,25.328220014,0,0,0,0,1225.32822
851584,1,0,69.652605037,-7330.347395,0,0,0,0,0,0,0,9000,0,0,-9000,-9000,-9000,160,0,1440,1440,69.652605037,0,0,160,0,1509.652605
851584,2,0,0,9500,7000,0,0,0,2500,0,0,0,7000,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0
851585,1,0,12.664110007,2412.66411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,12.664110007,0,0,0,0,2412.66411
851586,1,0,31.660275017,4131.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,4100,31.660275017,0,0,0,0,4131.660275
851586,2,0,0,15000,10000,0,0,0,5000,0,0,0,10000,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0
851587,1,0,6.3320550034,21006.332055,0,0,15600,0,0,0,0,1200,0,15600,-1200,-1200,14400,0,0,6600,6600,6.3320550034,0,0,0,0,6606.332055
851587,2,0,0,19000,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851605,1,0,0,9000,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,1200,1200,0,0,0,0,0,1200
851620,1,0,0,5800,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,600,600,0,0,0,0,0,600
851623,1,4433.4877742,-4414.491609,-814.4916092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,18.99616501,0,0,0,0,-814.4916092
851623,2,0,0,24000,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851627,1,0,1048.5275004,32248.5275,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,3000,4800,7800,379.9233002,0,668.60420024,0,0,8848.5275004
851648,1,0,63.320550034,19563.32055,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,63.320550034,0,0,0,0,63.320550034
851665,1,0,0,25190,0,0,11790,0,0,0,0,0,0,11790,0,0,11790,0,0,13400,13400,0,0,0,0,0,13400
851670,1,3768.4646081,-3730.472278,8869.5277219,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,3600,3600,37.99233002,0,0,0,0,-130.4722781
851670,2,0,0,21000,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851672,1,0,3.1660275017,17883.166028,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,5400,5400,3.1660275017,0,0,0,0,5403.1660275
851672,2,0,0,6110,0,0,6110,0,0,0,0,0,0,6110,0,0,6110,0,0,0,0,0,0,0,0,0,0
851673,1,0,170.96548509,21670.965485,15500,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,6000,6000,170.96548509,0,0,0,0,6170.9654851
851673,2,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851682,1,0,12.664110007,19512.66411,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,3000,3000,12.664110007,0,0,0,0,3012.66411
851684,1,0,465.87393756,15865.873938,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,2400,2400,113.97699006,0,351.8969475,0,0,2865.8739376
851684,2,0,0,7150,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,0,0
851690,1,0,17.72975401,15517.729754,15500,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,0,0,17.72975401,0,0,0,0,17.72975401
851690,6,0,0,4000,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851692,1,0,126.64110007,18026.6411,2800,0,0,0,5500,0,0,0,2800,0,0,5500,5500,0,4200,5400,9600,126.64110007,0,0,0,0,9726.6411001
851692,2,0,0,13910,0,0,13910,0,0,0,0,0,0,13910,0,0,13910,0,0,0,0,0,0,0,0,0,0
851693,1,0,63.320550034,16613.32055,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,3600,7100,10700,63.320550034,0,0,0,0,10763.32055
851693,2,0,0,13000,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0
851699,1,0,6.3320550034,20406.332055,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,2400,2400,6.3320550034,0,0,0,0,2406.332055
851699,2,0,0,9000,0,0,0,0,9000,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0
851701,1,0,189.9616501,16009.96165,0,0,12220,0,0,0,0,0,0,12220,0,0,12220,0,0,3600,3600,189.9616501,0,0,0,0,3789.9616501
851703,1,0,13.930521007,30013.930521,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,10000,10000,13.930521007,0,0,0,0,10013.930521
851704,1,0,49.390029027,39049.390029,33000,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,6000,6000,49.390029027,0,0,0,0,6049.390029
851705,1,0,63.320550034,24253.32055,0,0,13390,0,0,0,0,0,0,13390,0,0,13390,0,0,10800,10800,63.320550034,0,0,0,0,10863.32055
851705,3,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851705,4,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851718,1,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200
851718,2,0,0,6890,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,0,0
851721,1,0,44.586869916,16094.58687,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,4350,4350,44.586869916,0,0,0,0,4394.5868699
851721,2,0,0,4810,0,0,4810,0,0,0,0,0,0,4810,0,0,4810,0,0,0,0,0,0,0,0,0,0
851724,1,0,0,23650,14000,0,4550,0,0,0,0,0,14000,4550,0,0,4550,0,0,5100,5100,0,0,0,0,0,5100
851735,2,0,0,8710,0,0,8710,0,0,0,0,0,0,8710,0,0,8710,0,0,0,0,0,0,0,0,0,0
851754,1,0,434.27752097,26434.277521,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,6000,6000,434.27752097,0,0,0,0,6434.277521
851754,2,0,0,16000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851754,3,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,18000,0,0
851759,1,0,215.53041114,37415.530411,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,7200,7200,215.53041114,0,0,30000,0,7415.5304111
851759,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851759,3,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851760,1,0,31.660275017,19031.660275,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,31.660275017,0,0,0,0,6031.660275
851761,1,0,0,19700,20000,0,0,0,0,0,0,300,20000,0,-300,-300,-300,0,0,0,0,0,0,0,0,0,0
851764,1,2216.7438871,-2206.324086,12093.675914,9500,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,4800,4800,10.419800836,0,0,0,0,2593.6759137
851764,2,0,0,15600,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0
851764,3,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851764,4,0,0,17000,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851769,1,0,17.959558759,15917.959559,0,0,16900,0,0,0,0,1000,0,16900,-1000,-1000,15900,0,0,0,0,17.959558759,0,0,0,0,17.959558759
851770,1,0,37.172134116,15487.172134,0,0,18850,0,0,0,0,7000,0,18850,-7000,-7000,11850,0,0,3600,3600,37.172134116,0,0,0,0,3637.1721341
851770,2,0,0,11050,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0
851794,1,0,439.22911632,37139.229116,0,0,19500,0,0,0,0,800,0,19500,-800,-800,18700,0,0,18000,18000,439.22911632,0,0,0,0,18439.229116
851794,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851800,1,0,18.99616501,18618.996165,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,3600,3600,18.99616501,0,0,0,0,3618.996165
851803,1,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,4200,4200,0,0,0,13000,0,4200
851803,3,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851803,4,0,0,10000,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851806,1,0,25.328220014,2425.32822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,25.328220014,0,0,0,0,2425.32822
851806,2,0,0,6000,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
