NQUEST,TIPOIMM,QUOPRO,PRO1,PRO2,PRO3,PRO4,PRO5,PRO6,ANPOSS,SUPAB,ANCOSTR,SUPTE,SUPTM,USOIMM,VALABIT,AFFITTO,AFFEFF,AFFIMP,POSS,IMMDOVE,IMMREG,IMMEST,PRO7,PRO8,PRO9,quo
824338,1,100,0,1,0,0,0,0,1979,35,1900,,,1,50000,2,,4000,3,1,,,0,0,0,1
824338,1,100,1,1,0,0,0,0,1963,90,1963,,,8,300000,2,,7000,6,1,,,0,0,0,1
824351,1,33,0,1,0,0,0,0,2007,400,1970,,,8,220000,2,,2000,3,1,,,0,0,0,0.33
824454,1,25,1,0,0,0,0,0,1990,90,1930,,,8,150000,2,,2000,3,2,3,,0,0,0,0.25
824454,1,25,1,0,0,0,0,0,1990,100,1964,,,8,300000,2,,3000,3,2,5,,0,0,0,0.25
824480,1,100,1,1,0,0,0,0,1989,65,1950,,,14,150000,2,,3600,3,1,,,0,0,0,1
824480,7,100,1,1,0,0,0,0,,,,,3000,9,20000,2,,240,1,1,,,0,0,0,1
824637,1,100,1,1,0,0,0,0,1997,65,1996,,,1,100000,2,,3600,2,1,,,0,0,0,1
824724,1,100,1,0,0,0,0,0,1974,80,1963,,,4,90000,1,3000,0,5,1,,,0,0,0,1
824724,7,100,1,0,0,0,0,0,,,,,3500,9,10000,2,,1200,1,1,,,0,0,0,1
824735,1,100,1,0,0,0,0,0,1997,70,1967,,,1,150000,2,,4000,1,1,,,0,0,0,1
824735,1,100,1,0,0,0,0,0,1990,110,1973,,,13,300000,2,,6000,5,1,,,0,0,0,1
824755,1,100,1,0,0,0,0,0,2004,110,1970,,,4,110000,1,4200,0,4,1,,,0,0,0,1
824846,8,100,1,0,0,0,0,0,,,,10,,11,20000,2,,500,5,1,,,0,0,0,1
824876,3,100,1,0,0,0,0,0,1974,440,1974,,,2,200000,2,,12000,6,1,,,0,0,0,1
824938,1,100,1,0,0,0,0,0,1963,75,1962,,,8,250000,2,,5400,6,1,,,0,0,0,1
825096,7,100,1,0,0,0,0,0,,,,,900,9,5000,2,,500,3,1,,,0,0,0,1
825096,8,100,1,0,1,1,0,0,,,,,1160,11,250000,2,,6000,3,1,,,0,0,0,1
825096,8,100,1,0,1,1,0,0,,,,,700,8,80000,2,,6000,3,1,,,0,0,0,1
825175,7,100,1,1,0,0,0,0,,,,,560,11,15000,2,,300,1,2,,235,0,0,0,1
825240,1,25,1,0,0,0,0,0,1970,150,1720,,,1,170000,2,,10000,3,1,,,0,0,0,0.25
826105,1,100,1,0,0,0,0,0,1990,120,1970,,,13,7000,2,,200,3,2,,330,0,0,0,1
826135,1,100,1,0,0,0,0,0,1978,200,1940,,,14,200000,2,,3000,3,1,,,0,0,0,1
826135,1,100,1,0,0,0,0,0,1997,60,1941,,,1,300000,2,,12000,2,2,,215,0,0,0,1
826135,1,100,1,0,0,0,0,0,2001,60,1976,,,1,300000,2,,36000,1,1,,,0,0,0,1
826135,3,100,1,0,0,0,0,0,1986,1000,1985,,,8,200000,2,,18000,6,1,,,0,0,0,1
826214,4,100,1,1,0,0,0,0,1990,100,1990,,,2,150000,2,,12000,3,1,,,0,0,0,1
826216,2,100,1,1,0,0,0,0,1998,95,1996,,,2,400000,2,,10000,4,1,,,0,0,0,1
826248,1,100,1,0,0,0,0,0,1995,130,1800,,,4,400000,1,9000,0,3,1,,,0,0,0,1
826307,1,100,1,0,0,0,0,0,1987,75,1850,,,4,120000,1,3650,0,3,1,,,0,0,0,1
826347,6,100,1,0,0,0,0,0,1990,16,1990,,,14,10000,2,,600,5,1,,,0,0,0,1
826412,1,100,0,1,0,0,0,0,2000,200,1990,,,8,100000,2,,12000,3,1,,,0,0,0,1
826412,3,100,1,1,0,0,0,0,1999,100,1995,,,8,30000,2,,1500,3,1,,,0,0,0,1
826456,1,100,0,1,0,0,0,0,1980,80,1980,,,4,130000,1,6000,0,3,1,,,0,0,0,1
826489,1,100,1,0,0,0,0,0,2004,150,1950,,,13,160000,2,,6000,5,1,,,0,0,0,1
826489,4,100,1,0,0,0,0,0,2004,120,1950,,,2,150000,2,,12000,5,1,,,0,0,0,1
826757,7,100,0,1,0,0,0,0,,,,,1000,11,10000,2,,1000,3,1,,,0,0,0,1
827084,7,100,1,1,0,0,0,0,,,,,35,9,60000,2,,1000,3,1,,,0,0,0,1
827168,7,100,1,0,0,0,0,0,,,,,1000,9,8000,2,,300,1,1,,,0,0,0,1
827289,1,100,1,1,0,0,0,0,1980,60,1980,,,4,100000,1,7200,0,1,2,8,,0,0,0,1
827289,1,100,1,1,0,0,0,0,1980,60,1980,,,4,100000,1,7200,0,1,2,8,,0,0,0,1
827289,1,100,1,1,0,0,0,0,1980,60,1980,,,4,100000,1,7200,0,1,2,8,,0,0,0,1
827457,7,100,1,0,0,0,0,0,,,,1,,4,100000,1,,0,1,1,,,0,0,0,1
827457,8,100,1,0,0,0,0,0,,,,3,,3,40000,2,,1200,1,1,,,0,0,0,1
827578,4,100,1,0,0,0,0,0,1970,50,1970,,,2,20000,2,,300,3,1,,,0,0,0,1
827870,1,50,1,0,0,0,0,0,2001,60,1990,,,1,150000,2,,3000,1,1,,,0,0,0,0.5
827875,7,100,0,1,0,0,0,0,,,,,5000,11,30000,2,,1000,1,1,,,0,0,0,1
827880,7,100,0,1,0,0,0,0,,,,2,,2,100000,2,,3000,1,1,,,0,0,0,1
827880,7,100,0,1,0,0,0,0,,,,2,,2,150000,2,,20000,1,1,,,0,0,0,1
827887,1,100,0,1,0,0,0,0,1967,65,1966,,,4,120000,1,9000,0,5,1,,,0,0,0,1
827887,1,100,1,0,0,0,0,0,1972,110,1970,,,14,150000,2,,6000,6,1,,,0,0,0,1
827887,1,100,1,1,0,0,0,0,1980,180,1980,,,1,250000,2,,3000,6,1,,,0,0,0,1
827887,4,100,0,1,0,0,0,0,1967,60,1966,,,4,60000,1,2400,0,5,1,,,0,0,0,1
827887,4,100,1,0,0,0,0,0,1982,90,1982,,,14,100000,2,,6000,6,1,,,0,0,0,1
827887,7,100,1,1,0,0,0,0,,,,,700,11,10000,2,,1200,1,1,,,0,0,0,1
850013,1,100,1,0,0,0,0,0,2003,76,1975,,,13,140000,2,,4200,3,1,,,0,0,0,1
850024,1,50,1,0,0,0,0,0,1991,70,1960,,,,100000,2,,4800,2,1,,,0,0,0,0.5
851025,7,100,1,0,0,0,0,0,,,,,7000,10,7000,2,,400,5,1,,,0,0,0,1
851025,7,100,1,0,0,0,0,0,,,,,1000,10,2000,1,400,0,5,1,,,0,0,0,1
851058,1,100,1,0,0,0,0,0,1980,47,1980,,,1,70000,2,,2500,3,1,,,0,0,0,1
851058,1,100,1,0,0,0,0,0,1970,70,1970,,,14,200000,2,,6000,3,1,,,0,0,0,1
851058,1,100,1,0,0,0,0,0,1970,90,1970,,,14,150000,2,,4800,3,1,,,0,0,0,1
851058,1,100,1,0,0,0,0,0,1969,120,1969,,,4,220000,1,2500,0,3,1,,,0,0,0,1
851058,7,100,1,0,0,0,0,0,,,,,350,9,25000,2,,2400,3,1,,,0,0,0,1
851058,7,100,1,0,0,0,0,0,,,,,750,11,25000,2,,2400,3,1,,,0,0,0,1
851068,6,100,1,0,0,0,0,0,2000,30,2000,,,2,40000,2,,1200,1,1,,,0,0,0,1
851110,4,100,1,0,0,0,0,0,2002,40,1900,,,2,50000,2,,4800,1,1,,,0,0,0,1
851111,6,100,1,1,0,0,0,0,1997,90,1997,,,3,100000,2,,2400,6,1,,,0,0,0,1
851136,1,100,1,1,0,0,0,0,2008,50,2007,,,1,90000,2,,4000,2,2,18,,0,0,0,1
851151,7,100,1,1,0,0,0,0,,,,,2000,9,5000,2,,500,1,1,,,0,0,0,1
851158,1,100,1,0,0,0,0,0,1975,120,1960,,,4,500000,1,6000,0,3,1,,,0,0,0,1
851158,4,100,1,0,0,0,0,0,1975,65,1970,,,8,350000,2,,6000,3,1,,,0,0,0,1
851158,7,100,1,0,0,0,0,0,,,,,2000,9,900000,2,,1200,1,1,,,0,0,0,1
851172,7,100,0,1,0,0,0,0,,,,3,,9,70000,2,,3000,3,1,,,0,0,0,1
851192,1,100,1,0,0,0,0,0,1969,65,1969,,,4,100000,1,3600,0,2,1,,,0,0,0,1
851333,1,100,1,0,0,0,0,0,1990,50,1980,,,4,220000,1,3000,0,1,1,,,0,0,0,1
851384,1,100,1,0,0,0,0,0,2003,150,1990,,,6,20000,1,1000,0,1,2,,360,0,0,0,1
851384,1,100,1,0,0,0,0,0,2006,68,1998,,,14,30000,2,,900,1,2,,360,0,0,0,1
851385,1,100,1,0,0,0,0,0,1990,110,1980,,,8,20000,2,,2400,1,2,,252,0,0,0,1
851393,1,50,1,0,0,0,0,0,2001,105,1970,,,14,140000,2,,6000,3,1,,,0,0,0,0.5
851393,7,100,1,0,0,0,0,0,,,,13,,10,500000,2,,36000,3,1,,,0,0,0,1
851393,3,100,1,0,0,0,0,0,2000,500,1982,,,2,50000,2,,8000,3,1,,,0,0,0,1
851399,1,50,1,0,0,0,0,0,2003,45,1950,,,14,90000,2,,5400,3,1,,,0,0,0,0.5
851414,1,100,1,0,0,0,0,0,2010,65,2008,,,14,16000,2,,7000,1,1,,,0,0,0,1
851522,1,100,1,0,0,0,0,0,2005,80,1980,,,3,140000,2,,4000,3,1,,,0,0,0,1
851530,1,100,1,0,0,0,0,0,1980,180,1975,,,8,300000,2,,12000,5,1,,,0,0,0,1
851562,1,100,0,1,0,0,0,0,1950,90,1948,,,4,120000,1,5000,0,3,1,,,0,0,0,1
851575,7,100,1,0,0,0,0,0,,,,,5000,11,2000,2,,100,3,1,,,0,0,0,1
851575,7,100,1,0,0,0,0,0,,,,,4000,11,1000,2,,100,3,1,,,0,0,0,1
851575,7,100,1,0,0,0,0,0,,,,,6000,11,1500,2,,100,3,1,,,0,0,0,1
851576,1,100,1,1,0,0,0,0,1980,200,1980,,,8,250000,2,,4800,1,1,,,0,0,0,1
851576,1,100,1,1,0,0,0,0,1982,140,1982,,,4,200000,1,21600,0,2,1,,,0,0,0,1
851576,3,100,1,1,0,0,0,0,1994,220,1985,,,2,80000,2,,1200,1,1,,,0,0,0,1
851576,3,100,1,1,0,0,0,0,2001,350,2001,,,2,150000,2,,2000,6,1,,,0,0,0,1
851576,7,100,1,1,0,0,0,0,,,,300,,2,1000000,2,,12000,1,1,,,0,0,0,1
851576,3,100,1,1,0,0,0,0,1994,100,1978,,,2,40000,2,,500,1,1,,,0,0,0,1
851577,1,100,1,0,0,0,0,0,2000,30,1975,,,3,20000,2,,960,3,1,,,0,0,0,1
851579,7,100,0,1,0,0,0,0,,,,1,,9,10000,2,,1200,3,1,,,0,0,0,1
851580,7,100,1,0,0,0,0,0,,,,5,,11,30000,2,,500,1,1,,,0,0,0,1
851586,7,100,0,1,0,0,0,0,,,,13,,2,80000,2,,5000,3,1,,,0,0,0,1
851586,7,100,1,0,0,0,0,0,,,,14,,2,86000,2,,5000,3,1,,,0,0,0,1
851586,3,100,1,0,0,0,0,0,2001,70,1997,,,3,40000,2,,1200,3,1,,,0,0,0,1
851586,6,50,0,1,0,0,0,0,2008,36,1970,,,3,30000,2,,500,3,1,,,0,0,0,0.5
851587,1,100,1,0,0,0,0,0,1980,70,1965,,,14,40000,2,,1800,3,1,,,0,0,0,1
851627,4,100,1,0,0,0,0,0,2000,100,2000,,,4,250000,1,3000,0,1,1,,,0,0,0,1
851665,1,100,1,0,0,0,0,0,1988,100,1988,,,13,150000,2,,5000,6,1,,,0,0,0,1
851665,7,100,1,0,0,0,0,0,,,,,3000,11,50000,2,,6000,3,1,,,0,0,0,1
851692,1,100,1,0,0,0,0,0,2002,100,1770,,,4,100000,1,4200,0,4,1,,,0,0,0,1
851692,7,100,0,1,0,0,0,0,,,,2,,3,6000,2,,300,3,1,,,0,0,0,1
851692,7,100,0,1,0,0,0,0,,,,2,,3,6000,2,,300,3,1,,,0,0,0,1
851693,1,100,1,0,0,0,0,0,1967,70,1961,,,4,60000,1,3600,0,6,1,,,0,0,0,1
851693,1,100,1,0,0,0,0,0,1967,72,1961,,,13,70000,2,,3500,6,1,,,0,0,0,1
851699,1,100,1,1,0,0,0,0,2003,46,2003,,,8,50000,2,,2400,1,2,,250,0,0,0,1
851703,1,50,0,1,0,0,0,0,2007,170,1910,,,3,100000,2,,4000,3,1,,,0,0,0,0.5
851705,7,100,1,0,0,0,0,0,,,,30,,,60000,2,,6000,3,1,,,0,0,0,1
851705,7,100,1,1,0,0,0,0,,,,10,,,100000,2,,1200,1,1,,,0,0,0,1
851721,7,100,0,1,0,0,0,0,,,,,4000,11,5000,2,,150,3,1,,,0,0,0,1
851724,7,100,1,0,0,0,0,0,,,,,4000,14,12000,2,,300,3,1,,,0,0,0,1
851759,3,100,1,0,0,0,0,0,1998,400,1970,,,2,400000,2,,15000,2,1,,,0,0,0,1
851803,7,100,1,0,0,0,0,0,,,,3,,2,20000,2,,1800,3,1,,,0,0,0,1
851803,7,100,1,0,0,0,0,0,,,,5,,2,30000,2,,2400,3,1,,,0,0,0,1
851844,7,33,1,1,0,0,0,0,,,,,2000,11,20000,2,,300,3,1,,,0,0,0,0.33
851847,1,100,1,0,0,0,0,0,2005,60,1957,,,1,20000,2,,250,3,2,13,,0,0,0,1
851847,7,100,1,0,0,0,0,0,,,,,3000,11,10000,2,,300,3,2,13,,0,0,0,1
851862,1,100,1,0,0,0,0,0,1990,120,1963,,,1,180000,2,,7800,3,1,,,0,0,0,1
851862,7,100,1,0,0,0,0,0,,,,1,,11,20000,2,,500,3,1,,,0,0,0,1
851863,4,50,1,0,0,0,0,0,1996,480,1960,,,2,1700000,2,,70000,3,1,,,0,0,0,0.5
851866,8,100,1,0,0,0,0,0,,,,,200,11,200,2,,25,3,2,18,,0,0,0,1
851874,1,100,0,1,0,0,0,0,1997,80,1950,,,4,280000,1,6000,0,3,1,,,0,0,0,1
851885,1,82,1,0,0,0,0,0,1980,30,1860,,,1,60000,2,,4000,3,2,15,,0,0,0,0.82
851886,1,20,1,0,0,0,0,0,1990,120,1940,,,1,60000,2,,1200,3,2,,330,0,0,0,0.2
851934,1,100,0,1,0,0,0,0,1970,140,1970,,,14,350000,2,,8400,1,1,,,0,0,0,1
852014,1,100,0,1,0,0,0,0,2000,90,2000,,,3,150000,2,,3500,3,1,,,0,0,0,1
852030,1,100,1,0,0,0,0,0,1965,300,1850,,,1,750000,2,,12000,1,1,,,0,0,0,1
852030,3,66,1,0,1,0,0,0,1997,250,1980,,,2,350000,2,,12000,1,1,,,0,0,0,0.66
852030,7,100,1,0,0,0,0,0,,,,4,,9,20000,2,,1800,1,1,,,0,0,0,1
852035,1,100,1,1,0,0,0,0,2006,100,1960,,,1,80000,2,,4200,1,1,,,0,0,0,1
852039,1,50,1,1,0,0,0,0,2006,100,1960,,,,150000,2,,6000,3,2,19,,0,0,0,0.5
852058,1,50,1,0,0,0,0,0,2002,200,1940,,,8,100000,2,,4200,2,1,,,0,0,0,0.5
852064,1,50,0,1,0,0,0,0,1940,100,1940,,,4,250000,1,7200,0,1,1,,,0,0,0,0.5
852064,1,50,0,1,0,0,0,0,1956,100,1935,,,14,200000,2,,3600,1,1,,,0,0,0,0.5
852064,4,50,0,1,0,0,0,0,1950,90,1950,,,5,250000,1,4200,0,1,1,,,0,0,0,0.5
852064,1,50,0,1,0,0,0,0,1950,100,1950,,,4,,1,7000,0,1,1,,,0,0,0,0.5
852070,6,100,1,0,0,0,0,0,1995,20,1995,,,3,10000,2,,1000,4,1,,,0,0,0,1
852070,6,100,1,0,0,0,0,0,1995,20,1995,,,3,10000,2,,1000,4,1,,,0,0,0,1
852070,7,50,1,0,0,0,0,0,,,,,500,9,800,2,,50,3,1,,,0,0,0,0.5
852074,1,50,1,0,0,0,0,0,2010,24,1950,,,3,10000,2,,500,3,1,,,0,0,0,0.5
852074,7,50,1,0,0,0,0,0,,,,1,,9,5000,2,,50,3,1,,,0,0,0,0.5
852074,8,50,1,0,0,0,0,0,,,,,5000,11,2000,2,,25,3,1,,,0,0,0,0.5
852081,7,100,1,0,0,0,0,0,,,,1,,9,2000,2,,100,1,1,,,0,0,0,1
852087,1,50,1,0,0,0,0,0,1990,62,1300,,,4,100000,1,3600,0,3,1,,,0,0,0,0.5
852087,8,75,1,1,0,0,0,0,,,,2,,11,4000,2,,100,1,1,,,0,0,0,0.75
852087,8,75,1,1,0,0,0,0,,,,1,,11,2000,2,,50,1,1,,,0,0,0,0.75
852095,1,100,1,0,0,0,0,0,1990,120,1956,,,8,200000,2,,6000,5,1,,,0,0,0,1
852095,7,100,1,0,1,0,0,0,,,,,4000,9,3000,2,,50,3,1,,,0,0,0,1
852095,7,100,1,0,1,0,0,0,,,,,4000,9,3000,2,,50,3,1,,,0,0,0,1
852096,1,100,1,1,0,0,0,0,1989,90,1980,,,14,150000,2,,1800,2,1,,,0,0,0,1
852096,7,100,1,0,0,0,0,0,,,,2,,9,15000,2,,600,3,1,,,0,0,0,1
852096,8,100,1,0,0,0,0,0,,,,1,,11,5000,2,,300,3,1,,,0,0,0,1
852109,7,100,1,0,0,0,0,0,,,,2,,11,1600,2,,100,3,1,,,0,0,0,1
852109,7,100,1,0,0,0,0,0,,,,2,,11,1500,2,,80,3,1,,,0,0,0,1
852109,7,100,1,0,0,0,0,0,,,,2,,11,1600,2,,100,3,1,,,0,0,0,1
852109,8,100,1,0,0,0,0,0,,,,3,,11,9000,2,,150,3,1,,,0,0,0,1
852109,8,100,1,0,0,0,0,0,,,,3,,11,7000,2,,100,3,1,,,0,0,0,1
852109,8,100,1,0,0,0,0,0,,,,2,,11,9000,2,,150,3,1,,,0,0,0,1
852114,1,100,1,1,0,0,0,0,1995,80,1980,,,1,180000,2,,6000,2,1,,,0,0,0,1
852114,2,100,1,0,0,0,0,0,1985,150,1900,,,5,500000,1,24000,0,1,1,,,0,0,0,1
852133,7,100,1,0,0,0,0,0,,,,20,,2,300000,2,,6000,1,1,,,0,0,0,1
852133,3,100,1,0,0,0,0,0,1987,150,1920,,,2,50000,2,,600,1,1,,,0,0,0,1
852139,1,50,1,0,0,0,0,0,1990,100,1940,,,13,250000,2,,9600,5,1,,,0,0,0,0.5
852139,7,50,1,0,0,0,0,0,,,,,4000,13,8000,2,,500,5,1,,,0,0,0,0.5
852159,1,16,0,1,0,0,0,0,1998,100,1960,,,8,150000,2,,1500,3,1,,,0,0,0,0.16
852173,1,100,0,1,0,0,0,0,2008,180,1900,,,13,500000,2,,10000,3,1,,,0,0,0,1
852202,1,100,1,1,0,0,0,0,1995,200,1900,,,1,200000,2,,3000,3,1,,,0,0,0,1
852222,2,100,1,0,0,0,0,0,1980,200,1979,,,2,50000,2,,6000,3,1,,,0,0,0,1
852226,1,100,1,0,0,0,0,0,1980,150,1980,,,1,25000,2,,1000,3,1,,,0,0,0,1
852246,7,100,0,1,1,0,0,0,,,,,7000,12,14000,2,,1000,5,1,,,0,0,0,1
852284,7,100,1,0,0,0,0,0,,,,55,,10,600000,2,,20000,3,1,,,0,0,0,1
852312,1,100,1,0,0,0,0,0,1983,120,1900,,,1,200000,2,,7000,3,2,6,,0,0,0,1
852320,1,100,1,0,0,0,0,0,2005,60,1980,,,1,100000,2,,2500,5,1,,,0,0,0,1
852320,1,100,1,1,0,0,0,0,1998,45,1970,,,4,180000,1,6000,0,1,2,12,,0,0,0,1
852324,7,100,0,1,0,0,0,0,,,,,5000,9,3000,2,,500,3,1,,,0,0,0,1
852324,7,25,0,1,0,0,0,0,,,,,8000,4,6000,1,,0,3,1,,,0,0,0,0.25
852341,1,100,1,0,0,0,0,0,1987,70,1970,,,1,100000,2,,3600,1,1,,,0,0,0,1
852342,1,100,0,1,1,0,0,0,1979,75,1979,,,1,80000,2,,3600,2,1,,,0,0,0,1
852348,1,100,1,1,0,0,0,0,2002,30,1800,,,1,50000,2,,3000,1,1,,,0,0,0,1
852355,1,50,1,0,0,0,0,0,1991,130,1980,,,14,300000,2,,3600,1,1,,,0,0,0,0.5
852385,4,100,1,1,0,0,0,0,1990,200,1980,,,2,100000,2,,12000,1,1,,,0,0,0,1
852385,4,100,1,1,0,0,0,0,1995,250,1980,,,2,150000,2,,18000,1,1,,,0,0,0,1
852413,1,100,1,1,0,0,0,0,1984,75,1960,,,2,200000,1,9600,0,1,1,,,0,0,0,1
852413,7,100,1,0,0,0,0,0,,,,2,,10,30000,2,,1000,1,1,,,0,0,0,1
852480,7,100,1,1,0,0,0,0,,,,3,,9,25000,2,,5000,3,1,,,0,0,0,1
852553,1,100,0,1,0,0,0,0,1980,70,1900,,,1,70000,2,,2400,3,1,,,0,0,0,1
852570,1,100,0,1,0,0,0,0,1984,160,1966,,,8,200000,2,,4200,3,1,,,0,0,0,1
852570,1,100,0,1,0,0,0,0,1978,70,1978,,,8,40000,2,,1000,5,1,,,0,0,0,1
852570,3,100,1,0,0,0,0,0,1993,110,1930,,,3,20000,2,,1000,3,1,,,0,0,0,1
852570,7,100,1,0,0,0,0,0,,,,,9000,11,10000,2,,1200,3,1,,,0,0,0,1
852570,8,100,1,0,0,0,0,0,,,,,5000,11,20000,2,,1200,3,1,,,0,0,0,1
852612,4,30,0,1,0,0,0,0,2007,40,1973,,,2,50000,2,,300,3,1,,,0,0,0,0.3
852724,7,100,1,0,0,0,0,0,,,,1,,9,20000,2,,500,3,1,,,0,0,0,1
852754,1,100,1,1,0,0,0,0,2006,65,1900,,,4,150000,1,6000,0,1,1,,,0,0,0,1
852762,1,100,0,1,0,0,0,0,1992,150,1960,,,1,150000,2,,5000,3,2,1,,0,0,0,1
852765,1,33,1,0,0,0,0,0,1997,90,1940,,,1,300000,2,,5000,3,1,,,0,0,0,0.33
852765,8,33,1,0,0,0,0,0,,,,,6000,8,6000,2,,1000,3,1,,,0,0,0,0.33
852773,7,100,1,1,0,0,0,0,,,,,340,9,15000,2,,1000,1,1,,,0,0,0,1
852884,7,100,1,0,0,0,0,0,,,,10,,9,50000,2,,5000,4,1,,,0,0,0,1
852884,8,100,1,0,0,0,0,0,,,,6,,11,15000,2,,1500,1,1,,,0,0,0,1
852884,8,100,1,0,0,0,0,0,,,,2,,9,3000,2,,1000,5,1,,,0,0,0,1
852915,1,100,1,0,0,0,0,0,1995,58,1955,,,4,100000,1,6600,0,3,1,,,0,0,0,1
852925,6,100,1,1,0,0,0,0,1980,20,1980,,,,20000,2,,10000,1,1,,,0,0,0,1
852955,1,18,1,0,0,0,0,0,2004,50,1982,,,14,100000,2,,400,3,2,5,,0,0,0,0.18
852955,1,100,1,0,0,0,0,0,2000,75,1700,,,4,300000,1,4000,0,3,1,,,0,0,0,1
852955,3,100,1,0,0,0,0,0,2009,200,1950,,,14,100000,2,,2000,3,1,,,0,0,0,1
852955,7,100,1,0,0,0,0,0,,,,6,,8,100000,2,,4800,4,1,,,0,0,0,1
853121,1,100,1,0,0,0,0,0,2000,60,1900,,,14,60000,2,,4800,3,1,,,0,0,0,1
853235,1,50,1,0,0,0,0,0,1995,150,1600,,,1,150000,2,,3600,3,1,,,0,0,0,0.5
853235,8,33,1,0,0,0,0,0,,,,1,,11,1500,2,,50,3,1,,,0,0,0,0.33
853243,1,100,1,1,0,0,0,0,1997,80,1994,,,1,150000,2,,3000,98,1,,,0,0,0,1
853243,8,100,1,0,0,0,0,0,,,,,1200,11,2500,2,,50,3,1,,,0,0,0,1
853308,1,100,1,0,0,0,0,0,2003,90,1980,,,1,110000,2,,5000,1,2,18,,0,0,0,1
853322,8,100,0,1,0,0,0,0,,,,66,,1,10000,2,,300,5,1,,,0,0,0,1
853326,1,100,0,1,0,0,0,0,1985,135,1962,,,4,100000,1,6000,0,3,2,,606,0,0,0,1
853343,1,100,1,1,0,0,0,0,1975,100,1880,,,1,1000000,2,,24000,1,2,9,,0,0,0,1
853343,2,100,1,1,0,0,0,0,1983,100,1983,,,3,300000,2,,12000,1,1,,,0,0,0,1
853351,1,15,1,0,0,0,0,0,1990,90,1970,,,14,400000,2,,1000,5,2,5,,0,0,0,0.15
853353,1,50,1,0,0,0,0,0,2005,170,1960,,,1,1000000,2,,18000,3,1,,,0,0,0,0.5
853353,1,100,1,1,0,0,0,0,2001,80,1960,,,1,300000,2,,10000,2,2,20,,0,0,0,1
853353,2,50,1,0,0,0,0,0,1970,105,1968,,,2,200000,2,,10000,3,1,,,0,0,0,0.5
853353,5,25,1,0,0,0,0,0,2005,300,1960,,,5,200000,1,3000,0,3,1,,,0,0,0,0.25
853353,7,50,1,0,0,0,0,0,,,,9,,10,350000,1,3000,0,3,1,,,0,0,0,0.5
853353,7,100,0,1,0,0,0,0,,,,1,,,10000,2,,300,1,2,20,,0,0,0,1
853434,4,100,1,0,0,0,0,0,2000,80,1800,,,14,30000,2,,1800,98,1,,,0,0,0,1
853590,4,100,1,0,0,0,0,0,2004,70,1970,,,2,60000,2,,700,1,1,,,0,0,0,1
853617,1,33,0,1,0,0,0,0,1974,90,1974,,,1,150000,2,,6000,3,1,,,0,0,0,0.33
853629,1,100,0,0,0,1,0,0,2000,200,1990,,,1,250000,2,,5000,1,1,,,0,0,0,1
853629,2,100,1,0,0,0,0,0,1992,80,1992,,,2,60000,2,,6000,2,1,,,0,0,0,1
853629,7,100,0,0,0,1,0,0,,,,1,,11,20000,2,,500,1,1,,,0,0,0,1
853645,1,100,0,1,0,0,0,0,1969,120,1965,,,4,200000,1,5400,0,6,1,,,0,0,0,1
853645,4,50,0,1,0,0,0,0,1969,120,1965,,,14,500000,2,,12000,6,1,,,0,0,0,0.5
853647,1,100,0,0,1,0,0,0,1998,60,1998,,,1,120000,2,,4200,2,1,,,0,0,0,1
853647,1,100,1,1,0,0,0,0,2010,60,2006,,,3,150000,2,,4800,2,2,3,,0,0,0,1
853669,6,100,1,0,0,0,0,0,1995,40,1995,,,3,20000,2,,1200,1,1,,,0,0,0,1
853669,6,100,0,1,0,0,0,0,1998,20,1997,,,3,20000,2,,1200,1,1,,,0,0,0,1
853730,3,100,1,0,0,0,0,0,2003,500,1940,,,2,400000,2,,14400,4,1,,,0,0,0,1
853771,1,100,1,0,0,0,0,0,2002,130,1900,,,13,400000,2,,12000,3,1,,,0,0,0,1
853775,1,50,0,1,0,0,0,0,1983,110,1981,,,,250000,2,,8400,3,1,,,0,0,0,0.5
853778,1,100,0,1,0,0,0,0,2006,90,1850,,,14,190000,2,,6000,1,1,,,0,0,0,1
853778,7,100,0,1,0,0,0,0,,,,,300,9,2000,2,,100,1,1,,,0,0,0,1
853778,7,100,0,1,0,0,0,0,,,,,200,11,1000,2,,50,1,1,,,0,0,0,1
853790,1,50,0,1,0,0,0,0,1995,200,1900,,,13,,2,0,500,3,1,,,0,0,0,0.5
853790,4,100,1,0,0,0,0,0,1997,120,1995,,,2,25000,1,8500,0,6,1,,,0,0,0,1
853791,7,30,1,0,0,0,0,0,,,,,5000,11,5000,2,,50,3,1,,,0,0,0,0.3
853791,7,30,1,0,0,0,0,0,,,,,3000,11,3000,2,,50,3,1,,,0,0,0,0.3
853791,7,30,1,0,0,0,0,0,,,,,3000,11,3000,2,,500,3,1,,,0,0,0,0.3
853796,1,100,1,0,0,0,0,0,2007,100,1980,,,13,300000,2,,8400,3,1,,,0,0,0,1
853796,7,100,0,1,0,0,0,0,,,,,2000,9,1000,2,,200,5,1,,,0,0,0,1
853796,7,100,1,1,0,0,0,0,,,,,2000,9,1000,2,,200,5,1,,,0,0,0,1
853830,1,100,1,0,0,0,0,0,2006,66,1939,,,8,110000,2,,3600,3,1,,,0,0,0,1
853866,1,100,0,1,0,0,0,0,2004,90,1970,,,2,20000,2,,3500,1,1,,,0,0,0,1
853911,1,100,0,0,1,1,0,0,1998,250,1950,,,8,1000000,2,,12000,1,1,,,0,0,0,1
