NQUEST,DEPC,NDEPC,IDEPC,LIB,NLIB,ILIB,CTIT,NCTIT,ICTIT,UNABAN,BANCHE,ANNIBAN,PREFBA1,PREFBA2,PREFBA3,PREFBA4,PREFBA5,PREFBA6,PREFBA7,PREFBA8,PREFBA9,PREFBA10,PREFBA11,PREFBA12,PREFBA13,SERVB1,SERVB2,SERVB3,SERVB4,SERVB5,SERVB6,SERVB7,SERVB8,SERVB9,SERVB10,SERVB11,SERVB12,SERVB13,SERVB14,FIDBANC,PRIVATEB,SCOPER,UTSCOPER,FSCOPER1,FSCOPER,CARTA,CARTE,USOCART,CARTDEB1,CARTDEB,BANCOMAT,NBANCOMA,CARTAPRE,NCARTAPRE,SPESECON,COLDIS
865515,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,2,,,,2,,,,,2,,2,,700,2
865517,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,800,2
865521,1,1,1,1,1,,2,,,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,2,,,,2,,,,,1,1,2,,500,2
865526,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,1,2,,2,,,,,2,,2,,500,2
865535,1,1,2,1,1,2,2,,,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2,1,2,,,2,,,,,1,1,2,,500,1
865540,1,1,1,2,,,2,,,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,8,2,1,2,,,2,,,,,1,1,2,,500,1
865541,1,2,2,1,2,2,2,,,2,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6,2,1,2,,,2,,,,,1,2,1,1,1500,1
865542,1,1,1,2,,,2,,,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,7,2,1,2,,,2,,,,,1,1,2,,500,2
865544,1,1,2,2,,,2,,,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,6,2,2,,,,2,,,,,1,1,2,,500,1
865551,1,1,2,1,1,2,2,,,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,6,2,1,2,,,2,,,,,1,1,1,1,800,1
865552,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6,2,1,2,,,2,,,,,2,,2,,500,2
865559,1,1,2,1,2,2,2,,,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,2,,,2,,,,,1,2,1,1,650,1
865563,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,2,,,,,1,1,2,,700,2
865570,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,250,2
865571,1,4,3,2,,,2,,,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,9,2,1,2,,,1,1,1,,,1,1,2,,2000,2
865573,1,1,1,2,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,10,2,3,,,,1,1,1,,,1,1,2,,50,2
865575,1,1,2,2,,,2,,,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,7,2,1,2,,,1,1,1,,,1,1,2,,900,2
865576,1,1,2,1,4,3,2,,,1,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,5,2,2,,,,1,2,2,,,1,2,1,1,400,2
865581,1,3,3,2,,,1,1,1,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,1,3,2,,,1,3,1,1,300,2
865599,1,1,2,2,,,2,,,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,3,3,,,,2,,,,,1,1,2,,800,2
865600,1,2,2,2,,,2,,,2,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9,2,2,,,,1,1,1,,,1,2,2,,1000,2
865608,1,2,3,1,2,3,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,9,2,2,,,,1,1,1,,,1,3,1,2,800,2
865609,1,1,2,2,,,1,1,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,7,2,2,,,,2,,,,,1,1,2,,2000,2
865612,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,3,3,,,,2,,,,,2,,2,,400,2
865623,2,,,1,1,2,,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,,,,,2,,,,,2,,2,,1100,2
865651,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,750,2
865660,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,500,2
865661,1,1,2,2,,,2,,,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,,,,2,,,,,1,2,2,,250,2
865665,1,1,2,2,,,2,,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,600,2
865670,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,1600,2
865672,1,2,3,2,,,2,,,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,2,2,,500,2
865673,1,3,3,2,,,2,,,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,10,2,1,2,,,1,1,1,,,1,3,1,1,1000,2
865680,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,1,2,,,2,,,,,1,1,2,,500,2
865689,1,2,2,2,,,2,,,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,1,2,1,,,1,2,2,,300,2
865695,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,2,,,,,1,1,2,,700,2
865698,1,1,1,2,,,2,,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,2,,,,,2,,2,,1900,2
865701,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,800,2
865702,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,1500,2
865709,1,2,1,2,,,2,,,2,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,1500,2
865712,1,1,1,2,,,2,,,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,2,,,,2,,,,,1,1,2,,1200,2
865738,1,1,1,2,,,2,,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,,,,2,,,,,2,,2,,1000,2
865753,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,,,,2,,,,,1,1,2,,500,2
865764,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,2,,,,2,,,,,1,1,2,,300,2
865768,1,1,1,2,,,2,,,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,1,1,1,,,1,1,2,,500,2
865769,1,2,2,2,,,2,,,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,,,,1,2,1,,,1,1,2,,300,2
865775,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,,,,1,1,1,,,1,1,2,,300,2
865780,1,2,2,2,,,2,,,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,2,,,,1,1,1,,,2,,2,,200,2
865785,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,2,,,,,2,,2,,1000,2
865787,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,,,,2,,,,,1,1,2,,300,2
865791,1,1,1,2,,,2,,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,,,,2,,,,,1,1,2,,400,2
865805,1,1,2,2,,,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,7,1,2,,,,1,1,2,,,1,2,1,1,1500,1
865806,1,2,2,2,,,1,1,2,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,8,2,1,2,,,1,1,2,,,1,2,1,1,500,1
865811,1,2,1,2,,,2,,,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,6,2,1,2,,,1,2,2,,,1,2,2,,450,1
865813,1,2,2,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,2,1,2,,,2,,,,,1,2,1,1,1000,2
865825,1,2,3,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,2,1,2,,,1,1,2,,,1,3,1,1,1300,2
865827,1,1,2,2,,,2,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,2,1,2,,,1,2,1,,,1,2,2,,600,2
865830,1,1,2,2,,,2,,,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,2,,,,,2,,2,,1500,2
865836,1,2,3,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,2,,,,,1,3,2,,400,2
865849,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,2,,,,,1,1,2,,1000,2
865851,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,2,2,,,,2,,,,,1,1,2,,400,2
865882,1,1,1,2,,,2,,,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6,2,2,,,,1,1,2,,,2,,2,,200,1
865887,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,2,,,,,1,1,2,,800,2
865891,1,1,1,2,,,2,,,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,2,2,,300,2
865899,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,1,2,2,,,1,2,2,,400,2
865905,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,6,2,1,2,,,2,,,,,1,1,2,,700,1
865908,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,700,1
865909,1,1,2,2,,,2,,,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,,,,1,2,2,,,1,2,2,,400,2
865912,1,1,2,2,,,2,,,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,,,,1,1,1,,,1,1,2,,800,2
865913,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,1,2,2,,,1,2,2,,400,2
865931,1,1,1,2,,,2,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,,,,1,1,1,,,1,1,2,,500,1
865933,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,500,2
865937,1,1,1,2,,,2,,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,500,2
865952,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,1,1,2,,,1,1,2,,1200,2
865957,1,1,2,2,,,1,1,2,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,8,2,1,2,,,1,1,1,,,1,1,2,,1000,2
865964,1,3,3,2,,,2,,,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,7,2,1,1,,10000,1,3,2,,,1,3,2,,1000,1
865969,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,7,2,2,,,,1,1,2,,,1,2,1,1,2000,1
865983,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,1,1,1,,,2,,2,,1500,2
865999,1,1,1,2,,,2,,,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,2,,,,,1,1,2,,1000,2
866000,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,2,,,,2,,,,,1,1,2,,800,2
866007,2,,,1,1,1,,,,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,,,,,2,,,,,2,,2,,500,2
866009,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,,1,1,1,,,1,1,2,,500,2
866010,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,2,,2,,1000,2
866012,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,2,,2,,500,2
866015,1,1,1,2,,,2,,,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,2,,,,2,,,,,2,,2,,2000,2
866024,1,1,2,1,1,2,2,,,2,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,2,2,,,,2,,,,,1,1,2,,500,2
866025,1,2,2,2,,,2,,,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,2,,,,2,,,,,2,,2,,600,2
866027,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,2,,,,,2,,2,,700,2
866028,1,1,2,2,,,1,1,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,2,2,,,,1,1,1,,,1,2,2,,1500,2
866029,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,2,1,2,,,1,1,1,,,1,2,2,,1500,1
866033,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,,,2,,,,,1,1,2,,2000,2
866034,2,,,1,1,1,,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,,,,,2,,,,,2,,2,,700,2
866035,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,2,,,,,1,1,2,,900,2
866037,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,2,,,,,1,1,2,,1300,2
866041,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,1200,2
866044,1,2,2,2,,,2,,,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,5,2,2,,,,1,2,2,,,1,2,2,,600,1
866047,1,2,3,2,,,2,,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,,,,2,,,,,1,2,2,,800,2
866052,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,900,2
866053,1,1,1,1,2,2,2,,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,1,1,2,,,1,3,2,,1200,1
866055,1,2,2,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,8,2,1,1,,600,1,2,2,,,1,2,1,1,1000,1
866057,1,1,2,2,,,2,,,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,1,2,2,,,1,2,2,,500,2
866059,1,1,1,1,1,1,2,,,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,5,2,2,,,,1,1,2,,,1,1,1,1,500,1
866060,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,,,,2,,,,,1,1,2,,900,2
866063,1,1,2,2,,,1,1,2,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,2,1,2,,,1,1,2,,,1,2,2,,400,1
866064,1,2,2,2,,,1,1,1,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,6,2,2,,,,1,2,3,,700,1,2,2,,800,1
866065,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,300,2
866070,1,1,2,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,2,,,2,,,,,1,1,2,,600,2
866071,1,1,2,1,1,1,1,1,2,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,10,2,1,1,,22000,1,2,3,,0,1,2,2,,200,1
866073,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,3,,,,2,,,,,2,,2,,700,2
866075,1,3,2,2,,,1,1,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,9,1,1,2,,,1,2,2,,,1,2,1,1,800,1
866076,1,1,2,1,1,2,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,5,2,1,2,,,1,1,2,,,1,2,2,,1000,1
866086,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,2,,,,2,,,,,2,,2,,1000,2
866088,1,2,2,1,2,2,1,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,9,2,1,1,,2500,1,1,2,,,1,2,1,1,500,1
866101,1,1,1,2,,,2,,,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,900,2
866103,1,3,4,2,,,1,1,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,8,2,2,,,,1,3,2,,,1,3,2,,900,2
866104,1,2,2,2,,,1,2,2,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,9,2,1,2,,,1,2,2,,,1,2,2,,500,1
866106,1,1,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,7,2,1,2,,,1,1,2,,,2,,2,,400,2
866107,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,9,2,2,,,,1,1,2,,,1,1,2,,300,1
866109,1,3,3,2,,,1,1,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,8,2,2,,,,1,2,2,,,1,3,2,,700,1
866116,1,1,1,2,,,2,,,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,2,,,,2,,,,,1,1,2,,250,2
866128,1,2,2,1,1,1,2,,,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,7,2,1,2,,,1,2,2,,,1,2,1,1,1000,1
866136,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,700,2
866139,1,1,1,1,1,1,2,,,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,2,,,,2,,,,,2,,2,,500,2
866140,1,1,2,1,1,1,2,,,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,9,2,1,2,,,1,1,2,,,1,1,1,1,400,1
866144,1,1,2,2,,,2,,,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,1,1,2,,,1,1,2,,1100,2
866145,1,2,3,1,1,1,2,,,2,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,2,2,,500,2
866171,1,1,2,2,,,2,,,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,2,,,,2,,,,,1,1,2,,500,2
866190,1,2,3,2,,,2,,,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,9,2,2,,,,1,1,1,,,1,2,2,,1400,2
866192,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,2,,,,1,1,2,,,1,1,2,,600,2
866200,1,1,1,1,1,1,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,10,2,2,,,,1,1,2,,,1,1,1,2,750,2
866201,1,1,2,2,,,2,,,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,7,2,2,,,,1,1,2,,,1,1,1,1,1000,2
866202,1,2,2,2,,,2,,,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,2,,,,2,,,,,1,2,1,1,750,2
866203,1,1,1,2,,,2,,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,10,2,2,,,,1,1,2,,,1,1,1,1,1000,2
866204,1,1,2,2,,,2,,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8,2,1,2,,,1,1,2,,,1,1,1,1,800,2
