nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm
722704,2,2,1,1,1,1,12,1,,40,2,,20000,2,0
722743,1,1,1,2,2,1,12,2,5,34,2,,10000,2,0
722743,3,1,1,1,1,1,12,2,1,40,2,,13000,2,0
722853,1,1,1,1,1,1,12,2,1,40,2,,24000,2,0
722853,2,1,1,1,1,1,12,2,2,36,2,,17000,2,0
723207,1,1,1,1,2,2,4,2,1,35,2,,6500,2,0
723207,2,2,1,1,2,1,12,2,2,36,2,,12000,2,0
723463,1,1,1,1,1,1,12,2,7,38,1,0,28200,2,0
723504,1,1,1,2,1,1,12,2,6,22,1,2,13000,2,0
723504,2,1,1,1,1,1,12,2,6,40,1,2,16900,2,0
723506,1,1,1,1,1,1,12,2,2,38,1,10,13800,2,0
723506,3,1,1,1,1,1,12,1,,30,2,,19600,2,0
723536,2,1,1,1,1,1,12,2,5,30,1,3,10000,2,0
724132,1,1,1,2,1,1,12,2,3,30,2,,10650,2,0
724132,2,1,1,2,2,2,6,1,,30,2,,5100,2,0
724209,2,1,1,1,1,1,12,2,2,40,2,,20000,2,0
724213,1,1,1,1,1,2,8,2,7,40,2,,11000,2,0
724307,3,1,1,2,1,1,12,2,3,20,2,,7000,2,0
724353,1,1,1,1,2,1,12,2,3,40,2,,14500,2,0
724543,3,1,1,1,1,1,12,1,,26,2,,21000,2,0
724635,1,1,1,1,1,1,12,2,6,39,2,,15500,2,0
724708,1,1,1,1,1,1,12,2,6,40,1,2,15600,2,0
724714,2,1,1,1,2,2,10,1,,40,2,,13000,2,0
724867,1,1,1,1,1,1,12,1,,35,1,3,16900,2,0
724867,2,1,1,1,1,1,12,1,,35,2,,20800,2,0
724899,2,1,1,1,1,1,12,1,,70,2,,42000,2,0
724926,1,1,1,1,1,1,12,2,2,20,2,,11000,2,0
724926,2,1,1,1,1,1,12,1,,38,2,,18000,2,0
725643,1,1,1,1,1,1,12,2,5,40,2,,17000,2,0
725643,2,1,1,1,1,1,12,1,,36,2,,17000,1,
725716,1,1,1,1,1,1,12,1,,36,1,1,18000,2,0
725716,2,2,1,1,1,1,12,1,,36,1,2,19000,2,0
725726,1,1,1,1,2,2,9,2,1,48,2,,8100,2,0
725801,1,1,1,2,1,1,12,1,,22,2,,19000,2,0
725801,2,1,1,1,1,1,12,1,,36,2,,19000,2,0
725902,1,1,1,1,1,1,12,1,,36,1,1,18000,1,700
725902,3,1,1,2,2,2,4,2,7,24,2,,1600,2,0
726010,1,1,1,1,1,1,12,2,4,50,1,5,20000,1,1200
726010,2,1,1,2,1,1,12,2,2,12,2,,4400,2,0
726146,2,2,1,1,1,1,12,1,,36,2,,16800,2,0
726161,1,1,2,2,2,2,4,2,1,30,2,,3500,2,0
726234,3,1,1,1,1,1,12,2,6,40,2,,15000,1,
726553,1,1,1,1,1,1,12,2,6,38,1,5,19000,1,900
726553,2,2,1,2,1,1,12,2,7,30,1,8,13000,2,0
726568,3,1,1,1,1,2,3,2,6,40,2,,3000,2,0
726703,1,1,1,1,1,1,12,2,5,40,1,0,26000,1,
726703,2,2,1,1,1,1,12,1,,36,1,0,15600,1,
726743,1,1,1,1,1,1,12,1,,40,1,1,14500,1,1000
726867,2,2,1,2,1,1,12,2,1,20,2,,6000,2,0
726906,1,1,1,1,1,2,9,2,2,45,2,,10000,2,0
727001,1,1,1,2,1,1,12,2,1,24,2,,10000,2,0
727001,2,1,1,1,1,1,12,2,4,37,2,,26000,2,0
727039,1,1,1,1,1,2,6,2,1,60,2,,10000,2,0
727039,1,1,1,1,1,2,6,2,5,60,2,,27000,2,0
727170,1,1,1,1,1,1,12,2,7,40,2,,33000,2,0
727267,1,1,1,1,1,1,12,2,1,40,2,,15000,2,0
727267,2,1,1,1,1,1,12,2,1,38,2,,6000,2,0
727318,1,1,1,1,1,1,12,2,1,36,2,,18000,2,0
727318,2,1,1,1,1,1,12,2,1,36,2,,16000,2,0
727326,1,1,1,1,1,1,12,1,,45,1,2,18000,2,0
727477,2,1,1,1,1,1,12,2,1,40,2,,9800,2,0
727740,2,2,1,2,1,3,,2,2,20,2,,13000,2,0
727922,1,1,1,1,1,1,12,2,7,42,1,3,35000,1,1100
728160,1,1,1,1,1,1,12,2,4,48,2,,42000,2,0
728185,2,2,1,1,1,2,6,1,,37,2,,8750,1,180
728306,1,1,1,1,1,1,12,1,,36,2,,24000,2,0
728306,2,1,1,1,1,1,12,2,5,36,1,0,17000,1,1400
728665,4,1,1,2,3,1,12,1,,25,2,,14000,2,0
728852,1,1,1,2,1,1,12,2,4,30,2,,12000,2,0
728852,2,1,1,1,1,1,12,2,4,50,2,,30000,2,0
728890,1,1,1,1,1,1,12,1,,18,1,2,15200,2,0
728890,2,1,1,1,1,1,12,2,2,40,2,,11000,2,0
729127,1,1,1,2,1,1,12,2,4,25,1,2,15000,1,990
729127,2,1,1,1,1,1,12,2,6,35,2,,23000,1,1000
729507,1,1,1,1,1,1,12,2,6,43,2,,17800,1,1200
729515,1,1,1,1,2,1,12,2,6,40,2,,14000,1,
730105,1,1,1,1,1,1,12,2,2,40,2,,20000,2,0
730333,1,1,1,2,1,1,12,2,6,34,1,6,13000,2,0
730402,2,1,1,1,1,1,12,2,7,40,2,,45000,2,0
730429,3,1,1,2,1,1,12,2,2,15,2,,8400,2,0
730429,4,4,1,2,1,1,12,2,3,20,2,,24000,2,0
730430,3,3,1,1,1,1,12,2,6,40,1,5,20000,2,0
730876,1,1,1,1,1,1,12,2,1,36,2,,13500,2,0
730901,1,1,1,1,1,1,12,2,7,40,1,2,14000,2,0
730901,3,1,1,1,1,1,12,2,4,40,2,,15400,2,0
731178,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0
731178,2,1,1,1,1,1,12,1,,18,2,,21000,2,0
731178,3,1,1,1,1,1,12,2,1,45,2,,16000,2,0
731660,2,2,1,2,2,3,,2,7,14,2,,5000,2,0
731827,2,1,1,1,2,1,12,2,1,24,1,10,9000,1,
731839,1,1,1,1,1,1,12,1,,46,1,1,20000,1,1300
731839,2,2,1,1,1,1,12,2,7,45,1,5,23000,1,
732013,2,1,1,1,1,3,,2,7,10,2,,7000,2,0
732343,1,1,1,1,1,1,12,2,7,38,2,,26000,2,0
732343,3,1,1,1,2,1,12,1,,40,2,,12000,2,0
732369,1,1,1,1,2,1,12,1,,24,2,,12000,2,0
732369,2,1,1,1,1,1,12,1,,36,2,,24000,2,0
732511,1,1,1,1,1,1,12,2,7,40,2,,21000,2,0
732511,3,1,1,1,2,2,7,2,3,56,1,16,9000,2,0
733072,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0
733141,1,1,1,1,1,1,12,2,7,38,2,,36000,1,1100
733145,2,2,1,1,1,2,6,2,3,40,2,,9800,2,0
733216,1,1,1,1,2,2,6,2,4,48,2,,3600,2,0
733216,2,1,1,1,2,2,6,2,4,48,2,,6000,2,0
733351,3,1,1,1,1,1,12,2,1,40,2,,13000,2,0
733363,1,1,1,1,1,1,12,1,,36,2,,18000,2,0
733363,2,2,1,1,1,1,12,1,,36,2,,19000,1,500
733755,1,1,1,1,1,1,12,1,,20,2,,17000,2,0
733755,2,2,1,1,1,1,12,1,,36,2,,17000,2,0
733801,1,1,1,1,1,1,12,1,,36,2,,15000,2,0
733811,1,1,1,1,1,1,12,2,1,40,2,,13500,2,0
733954,1,1,1,1,2,2,7,1,,36,2,,9800,2,0
734107,1,1,1,1,1,1,12,2,7,36,2,,24000,2,0
734107,2,2,1,1,1,1,12,1,,24,2,,21000,2,0
734143,1,1,1,1,1,1,12,1,,36,2,,27000,2,0
734148,1,1,1,2,1,1,12,2,2,30,2,,16000,2,0
734969,1,1,1,1,1,2,2,1,,40,1,12,36000,2,0
735103,1,1,1,1,1,1,12,2,6,40,2,,18700,2,0
735143,1,1,1,1,1,1,12,2,7,35,2,,23000,2,0
735143,2,1,1,2,1,1,12,2,6,24,1,3,14000,2,0
735143,3,3,1,1,2,1,12,2,6,40,1,5,15000,2,0
735144,1,1,1,1,1,1,12,2,6,40,1,2,27000,2,0
735144,2,2,1,1,2,1,12,2,6,40,2,,15000,2,0
735401,1,1,1,1,1,1,12,2,2,38,2,,21000,2,0
735401,2,2,1,1,1,1,12,1,,36,2,,20000,2,0
735621,1,1,1,1,1,1,12,1,,36,2,,19500,2,0
735621,2,1,1,1,1,1,12,1,,36,2,,18200,2,0
735659,1,1,1,1,1,1,12,2,7,50,2,,30000,2,0
735659,2,2,1,1,1,1,12,1,,18,1,1,21000,2,0
735743,2,1,1,1,1,1,12,2,4,40,2,,22400,2,0
735747,1,1,1,1,1,2,1,2,4,38,2,,,2,0
736010,2,1,1,1,1,1,12,2,6,30,2,,20000,2,0
736034,1,1,1,2,3,1,12,1,,36,2,,10400,2,0
736034,3,1,1,1,1,1,12,2,1,40,2,,12000,2,0
736034,4,4,1,1,1,1,12,2,1,40,2,,12000,2,0
736206,1,1,1,1,1,1,12,1,,36,2,,25000,2,0
736222,1,1,1,1,1,1,12,1,,36,2,,18000,1,60
736534,4,1,1,1,1,1,12,2,5,40,2,,13000,2,0
736627,4,1,1,1,1,1,12,2,1,35,2,,12500,2,0
736657,1,1,1,1,3,2,6,2,2,30,2,,8000,2,0
736657,3,2,1,1,3,3,,2,2,35,2,,6000,2,0
736657,5,2,1,1,3,3,,2,2,40,2,,6500,2,0
736714,1,1,1,1,1,1,12,2,2,45,2,,22000,2,0
736753,1,1,1,1,1,1,12,2,2,50,2,,18500,2,0
736754,1,1,1,1,1,1,12,2,4,40,2,,23000,2,0
736801,1,1,1,2,2,1,12,2,2,20,2,,5500,2,0
736801,1,1,2,2,3,3,,2,2,8,2,,1000,2,0
736828,2,1,1,1,1,1,12,2,4,40,2,,14000,2,0
736828,3,1,1,2,2,1,12,2,4,20,2,,7150,2,0
736831,2,2,1,2,1,1,12,1,,30,2,,13000,2,0
736831,3,1,1,1,2,1,12,2,7,42,1,6,20000,1,1190
736862,2,1,1,2,2,1,12,2,2,18,2,,5000,2,0
736917,1,1,1,1,1,1,12,1,,24,2,,14800,2,0
736917,2,2,1,1,1,1,12,2,7,40,2,,27000,2,0
736921,1,1,1,1,1,1,12,1,,55,2,,60000,2,0
736935,1,1,1,1,1,1,12,2,7,44,2,,40000,2,0
736935,2,1,1,2,1,1,12,1,,35,2,,19200,2,0
736957,1,1,1,1,1,1,12,1,,38,1,4,25000,1,800
736957,2,2,1,2,2,2,4,2,7,30,1,7,4000,2,0
737312,1,1,2,1,1,1,12,2,5,18,2,,19500,2,0
737312,2,2,1,1,1,1,12,1,,18,2,,21000,2,0
737349,2,2,1,1,1,1,12,1,,40,2,,15670,2,0
737401,1,1,1,1,1,1,12,2,2,40,2,,30000,2,0
737401,3,1,1,1,1,1,12,2,2,40,2,,14000,2,0
737406,2,1,1,2,1,1,12,2,6,24,2,,10000,2,0
737420,1,1,1,1,1,1,12,1,,36,1,1,16900,1,840
737420,2,1,1,1,1,1,12,2,2,40,2,,16600,2,0
737436,1,1,1,2,1,2,6,2,1,20,2,,8000,2,0
737730,1,1,1,1,2,1,12,1,,36,2,,15600,1,600
737730,2,2,1,1,1,1,12,2,6,40,2,,22400,2,0
737902,1,1,1,1,2,2,10,2,1,45,2,,10000,2,0
800003,1,1,1,1,1,1,12,2,4,40,2,,16800,2,0
800003,2,1,1,1,1,1,12,2,1,40,2,,17000,2,0
800010,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0
800010,2,2,1,2,2,2,6,2,1,24,2,,4800,2,0
800013,2,2,1,1,1,1,12,1,,36,2,,22000,2,0
800029,2,1,1,1,2,1,12,2,2,48,2,,20000,2,0
800040,1,1,1,1,1,1,12,1,,36,2,,16500,2,0
800040,2,2,1,1,1,1,12,1,,36,2,,18500,2,0
800041,1,1,1,1,1,2,4,2,2,40,2,,4000,2,0
800041,2,1,1,1,1,1,12,2,1,40,2,,18000,2,0
800106,1,1,1,1,2,3,,2,2,40,2,,8000,2,0
800135,3,1,1,2,1,1,12,2,6,30,1,2,20000,2,0
800135,4,1,1,1,2,1,12,2,5,30,2,,5000,2,0
800181,2,1,1,1,1,1,12,2,2,50,2,,18000,2,0
800183,1,1,1,1,1,1,12,2,2,36,2,,14000,2,0
800184,1,1,1,1,1,1,12,2,1,50,2,,20000,2,0
800243,2,1,1,1,1,1,12,1,,36,2,,15000,2,0
800243,3,1,1,1,1,1,12,2,7,40,2,,14000,2,0
800243,5,1,1,1,1,1,12,1,,40,2,,14000,2,0
800336,1,1,1,1,1,1,12,2,1,45,2,,20000,2,0
800449,3,1,1,2,1,1,12,2,1,20,2,,10000,2,0
800464,1,1,1,1,1,1,12,1,,36,2,,21000,2,0
800464,2,1,1,1,1,1,12,2,7,38,2,,26000,2,0
800546,1,1,1,1,1,1,12,2,4,42,2,,17000,2,0
800546,2,1,1,1,1,1,12,2,2,42,2,,17000,2,0
800549,1,1,1,1,1,1,12,2,2,36,2,,15600,2,0
800702,1,1,1,1,1,1,12,2,6,40,2,,24500,1,1100
800705,1,1,1,1,1,1,12,2,2,35,2,,24700,2,0
800705,3,3,1,1,1,1,12,2,7,38,2,,21000,1,900
800901,1,1,1,1,1,1,12,2,1,40,2,,15000,2,0
800901,3,1,1,1,1,1,12,2,1,40,2,,15000,2,0
800999,1,1,1,1,1,1,12,1,,36,2,,17000,2,0
800999,2,1,1,1,2,2,5,1,,40,2,,6000,2,0
801028,1,1,1,1,2,2,4,2,1,40,2,,5000,2,0
801037,1,1,1,1,1,1,12,1,,42,2,,18000,2,0
801037,2,1,1,1,1,1,12,2,4,8,2,,16000,2,0
801202,1,1,1,1,1,1,12,1,,36,2,,17000,1,700
801202,2,1,1,1,2,2,5,2,1,40,2,,3500,2,0
801221,1,1,1,1,1,1,12,1,,36,2,,17000,1,560
801221,2,1,1,1,1,1,12,1,,24,2,,16000,2,0
801221,3,1,1,2,2,2,1,2,1,24,2,,700,2,0
801255,2,1,1,1,1,1,12,2,1,40,2,,6800,2,0
801271,2,1,1,1,1,1,12,1,,40,1,0,18000,2,0
801279,1,1,1,2,1,1,12,2,1,25,2,,7800,2,0
801279,2,1,1,1,1,1,12,2,6,40,2,,16000,2,0
801448,2,1,1,1,1,1,12,1,,36,2,,28000,2,0
801486,2,1,1,1,1,1,12,2,7,40,1,2,20000,1,100
801599,2,2,1,1,1,1,12,2,7,40,1,1,16000,1,1000
801599,3,1,1,2,3,2,3,2,2,40,2,,2700,2,0
801622,2,2,1,1,1,1,12,1,,40,1,4,20000,2,0
801626,1,1,1,2,2,2,9,2,2,20,2,,3600,2,0
801626,2,2,1,1,1,1,12,1,,36,2,,16000,2,0
801803,3,1,1,1,1,1,12,2,3,40,2,,16000,2,0
801806,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0
801813,2,1,1,1,1,1,12,2,4,40,2,,13000,2,0
801833,1,1,1,1,1,1,12,2,2,50,2,,16000,2,0
801875,2,1,1,1,1,2,10,2,1,40,2,,14000,2,0
801878,3,1,1,2,1,2,7,2,1,10,2,,4000,2,0
801899,3,3,1,2,1,2,4,2,1,45,2,,3000,2,0
801908,2,1,1,1,1,1,12,1,,36,1,1,23000,1,1200
801948,1,1,1,1,1,1,12,1,,40,2,,21840,2,0
801955,1,1,1,1,1,1,12,2,2,42,2,,13000,2,0
801972,1,1,1,1,1,1,12,2,2,40,2,,18000,2,0
802038,1,1,1,1,1,1,12,1,,38,2,,80000,2,0
802261,1,1,1,1,1,1,12,1,,36,2,,19000,2,0
802326,2,2,1,1,1,1,12,2,2,45,2,,13000,2,0
802349,1,1,1,1,1,1,12,1,,48,2,,13000,2,0
802364,3,2,1,1,1,1,12,2,1,45,2,,8000,2,0
802444,1,1,1,1,2,1,12,2,4,40,2,,12000,2,0
802451,1,1,1,1,1,2,7,2,2,40,2,,9000,2,0
802451,2,2,1,1,1,2,8,2,2,40,2,,9500,2,0
802475,1,1,1,1,2,1,12,2,1,50,1,10,11000,2,0
802480,2,2,1,1,1,1,12,2,1,40,2,,16900,2,0
802675,2,1,1,2,1,1,12,2,1,24,2,,12000,2,0
802904,1,1,1,1,1,1,12,2,7,40,2,,22500,2,0
802904,2,2,1,1,1,1,12,2,2,40,2,,19000,2,0
802905,1,1,1,1,1,1,12,1,,40,1,0,14950,1,350
802914,1,1,1,1,1,1,12,2,4,40,2,,16900,2,0
802914,2,1,1,1,1,1,12,2,3,40,2,,17200,1,300
803200,1,1,1,1,1,1,12,2,7,40,2,,14400,2,0
803205,1,1,1,1,1,1,12,2,7,40,2,,19000,2,0
803205,2,1,1,1,1,1,12,1,,36,2,,18500,2,0
803305,1,1,1,1,1,1,12,1,,40,1,0,22000,2,0
803483,1,1,1,1,1,1,12,1,,38,2,,25460,2,0
803501,3,3,1,2,1,1,12,2,2,20,2,,8000,2,0
803501,3,3,1,2,1,1,12,2,2,22,2,,10000,2,0
803501,4,1,1,1,1,1,12,2,1,30,2,,10000,2,0
803509,1,1,1,2,1,1,12,1,,20,2,,12000,2,0
803570,1,1,1,1,1,1,12,1,,30,2,,13500,2,0
803736,2,1,1,1,2,1,12,2,4,35,1,1,6500,2,0
803917,1,1,1,1,1,1,12,1,,36,1,3,26000,1,1200
803917,1,1,1,1,1,2,1,2,1,40,1,10,3000,2,0
803917,2,1,1,1,1,1,12,1,,36,1,3,26000,1,1200
804016,1,1,1,2,2,1,12,2,5,5,2,,3250,2,0
804040,2,1,1,1,1,1,12,2,1,40,2,,12000,2,0
804163,1,1,1,1,1,1,12,1,,36,1,3,21000,2,0
804203,1,1,1,1,1,1,12,2,3,40,2,,12000,2,0
804203,2,2,1,1,1,1,12,2,3,30,2,,9500,2,0
804209,2,1,1,1,1,1,12,2,5,40,1,20,25000,2,0
804210,1,1,1,1,1,1,12,1,,36,2,,18500,1,1400
804214,1,1,1,1,1,1,12,1,,36,2,,47000,1,300
804214,2,1,1,1,1,1,12,1,,18,2,,23000,2,0
804219,1,1,1,1,1,1,12,1,,36,2,,32000,2,0
804219,2,1,1,1,1,1,12,1,,36,2,,16000,2,0
804219,4,1,1,1,2,1,12,1,,36,2,,17500,2,0
804439,1,1,1,2,1,1,12,1,,20,2,,15000,2,0
804439,3,1,1,1,1,1,12,2,1,36,2,,16000,2,0
804478,1,1,1,1,1,1,12,1,,36,2,,15500,2,0
804478,2,1,1,2,2,1,12,2,1,20,2,,6500,2,0
804534,2,2,1,1,2,1,12,2,1,40,1,4,15000,2,0
804665,1,1,1,1,1,1,12,2,6,40,2,,20000,1,1200
804720,1,1,1,1,3,1,12,2,1,30,2,,19000,2,0
804825,1,1,1,1,1,1,12,1,,36,2,,15600,2,0
804825,2,1,1,1,1,1,12,2,4,40,2,,28000,2,0
804880,3,3,1,2,1,1,12,2,3,30,2,,6000,2,0
805093,1,1,1,2,2,1,12,2,1,30,2,,9100,2,0
805093,1,1,2,2,2,1,12,2,1,20,2,,6700,2,0
805100,2,1,1,2,1,1,12,2,2,20,2,,10000,2,0
805223,1,1,1,1,1,1,12,2,1,60,1,10,18000,2,0
805264,2,1,1,1,1,1,12,2,5,45,1,0,22000,2,0
805330,2,2,1,2,3,3,,2,2,15,2,,4000,2,0
805330,3,1,1,1,1,1,12,2,3,40,1,0,18000,2,0
805330,4,2,1,1,1,1,12,2,1,40,1,2,12000,2,0
805435,1,1,1,2,3,3,,2,1,12,2,,1500,2,0
805439,1,1,1,1,2,2,10,2,1,48,2,,12000,2,0
805475,2,2,1,1,3,1,12,2,1,30,2,,9500,2,0
805524,1,1,1,1,1,1,12,2,5,40,1,3,17000,2,0
805524,3,1,1,2,2,2,5,2,7,18,2,,3500,2,0
805524,4,1,1,1,1,1,12,2,1,25,2,,7000,2,0
805932,1,1,1,1,1,2,7,2,2,42,2,,8400,2,0
805932,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0
805981,1,1,1,1,1,1,12,2,2,45,2,,26000,2,0
806088,1,1,1,1,1,1,12,2,2,40,2,,16500,1,1500
806088,2,2,1,1,1,1,12,2,7,40,2,,16500,1,2000
806096,1,1,1,1,1,1,12,2,6,40,2,,22000,2,0
806096,2,1,1,2,1,1,12,2,6,30,2,,12000,2,0
806219,1,1,1,1,1,1,12,2,4,37,2,,13000,2,0
806223,1,1,1,1,1,1,12,2,1,40,2,,20000,2,0
806223,2,2,1,2,1,1,12,2,2,36,2,,7800,2,0
806282,1,1,1,2,2,2,3,1,,40,2,,4000,2,0
806284,5,5,1,2,2,1,12,2,1,24,2,,10000,2,0
806318,4,1,1,1,1,1,12,2,1,40,2,,12000,2,0
806430,3,1,1,1,1,1,12,2,1,40,2,,20000,2,0
806430,4,1,1,1,1,1,12,2,1,40,2,,18000,2,0
806430,5,1,1,1,1,1,12,2,1,30,2,,17000,2,0
806443,1,1,2,2,3,3,,2,1,2,2,,3000,2,0
806443,2,1,1,1,1,1,12,2,1,40,2,,17000,2,0
806473,1,1,1,1,1,1,12,2,1,40,2,,22000,2,0
806473,2,1,1,2,1,1,12,2,1,20,2,,10000,2,0
806537,1,1,1,1,1,1,12,1,,50,2,,80000,2,0
806537,2,2,1,1,1,1,12,1,,35,2,,30000,2,0
806540,1,1,1,1,1,1,12,1,,36,1,0,23000,2,0
806540,2,2,1,2,1,1,12,1,,30,2,,15000,2,0
806563,1,1,1,1,1,1,12,2,6,40,2,,15500,2,0
806563,2,2,1,1,1,1,12,2,5,36,2,,19000,2,0
806570,2,1,1,1,1,1,12,2,5,40,2,,15000,2,0
806591,1,1,1,1,1,1,12,1,,36,2,,23000,2,0
806591,2,1,1,1,1,1,12,1,,40,2,,50000,2,0
806601,2,1,1,1,1,1,12,2,3,40,2,,19500,2,0
806650,2,2,1,1,1,1,12,2,2,22,2,,6500,2,0
806650,3,2,1,2,2,2,5,2,1,20,2,,3500,2,0
806983,1,1,1,1,1,1,12,2,4,40,2,,19500,2,0
806983,2,2,1,2,1,1,12,2,1,20,2,,7800,2,0
806993,1,1,1,1,2,1,12,2,2,40,2,,14300,2,0
806993,2,1,1,2,2,1,12,2,4,25,2,,9100,2,0
807051,2,1,1,2,3,3,,2,1,30,2,,10000,2,0
807054,1,1,1,2,3,2,10,2,2,25,2,,8500,2,0
807128,1,1,1,1,1,1,12,2,7,40,2,,32000,1,100
807142,2,1,1,1,1,1,12,1,,38,2,,17000,2,0
807146,1,1,1,2,1,1,12,2,2,25,1,2,14200,2,0
807146,2,1,1,1,1,1,12,2,4,40,2,,27000,2,0
807146,3,1,1,2,2,2,6,2,2,26,2,,4500,2,0
807146,4,1,1,1,2,1,12,2,5,38,1,1,15000,2,0
807229,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0
807255,1,1,1,1,1,1,12,2,4,40,2,,14000,2,0
807255,2,1,1,1,1,1,12,2,4,40,2,,13000,2,0
807289,1,1,1,1,1,1,12,2,7,40,2,,30000,2,0
807303,1,1,1,1,1,1,12,2,7,40,2,,40000,2,0
807303,2,2,1,1,1,2,9,2,7,45,2,,25000,1,1000
807441,1,1,1,1,1,1,12,1,,30,2,,34000,2,0
807441,2,1,1,1,1,1,12,1,,24,2,,20000,2,0
807474,1,1,1,1,1,1,12,2,1,50,2,,14000,2,0
807674,1,1,1,1,1,1,12,2,2,39,2,,16000,2,0
807674,2,1,1,1,2,2,5,2,7,39,2,,5000,2,0
807692,1,1,1,1,1,1,12,1,,40,2,,18000,2,0
807703,1,1,1,1,1,1,12,2,2,35,2,,19500,2,0
807792,2,2,1,1,1,1,12,1,,24,2,,20800,2,0
807792,3,1,1,1,1,1,12,2,5,40,2,,15400,2,0
807792,4,1,1,1,2,1,12,2,2,40,2,,14500,2,0
808169,3,1,1,1,1,1,12,2,2,40,2,,13000,2,0
808309,1,1,1,1,1,2,5,2,5,10,2,,1000,2,0
808314,2,2,1,1,2,2,4,2,2,36,2,,6299,2,0
808316,1,1,1,1,2,2,6,2,2,48,2,,9000,2,0
808318,1,1,1,1,1,1,12,2,4,36,2,,13000,2,0
808318,2,2,1,1,2,2,4,2,2,36,1,0,6000,2,0
808379,3,1,1,1,1,1,12,2,1,40,2,,14000,2,0
808379,4,4,1,1,1,1,12,2,1,40,2,,14000,2,0
808450,1,1,1,1,1,1,12,1,,36,1,0,19000,1,330
808595,1,1,1,1,1,1,12,2,7,40,2,,24050,1,1248
808595,2,2,1,1,1,1,12,1,,36,2,,42000,1,2200
808712,1,1,1,1,1,1,12,2,2,40,1,0,17570,2,0
808715,1,1,1,1,1,1,12,2,1,40,2,,15000,2,0
808715,2,2,1,2,1,2,11,2,1,4,2,,1350,2,0
808715,2,2,1,2,1,2,11,2,1,6,2,,2700,2,0
808715,2,2,1,2,1,2,11,2,1,8,2,,2500,2,0
808765,1,1,1,1,1,1,12,1,,40,1,5,33500,2,0
808824,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0
808870,1,1,1,1,1,1,12,2,2,40,2,,21000,2,0
808888,1,1,1,2,2,2,8,2,1,30,2,,7000,2,0
809038,1,1,1,1,1,1,12,2,1,50,2,,10000,2,0
809043,1,1,1,1,1,1,12,2,4,50,1,10,20500,2,0
809204,1,1,1,1,1,1,12,1,,36,2,,21000,2,0
809233,2,1,1,1,2,1,12,1,,44,2,,18000,2,0
809233,3,1,1,1,2,1,12,2,2,48,2,,14000,2,0
809289,4,4,1,1,1,1,12,1,,18,2,,15000,2,0
809351,1,1,1,1,2,2,5,1,,40,2,,6000,2,0
809448,1,1,1,1,1,1,12,1,,36,1,1,18300,2,0
809488,1,1,1,1,1,1,12,2,6,40,1,3,24000,2,0
809835,1,1,1,1,1,1,12,1,,36,2,,27000,1,500
809835,2,2,1,1,2,1,12,2,2,40,2,,10000,2,0
809897,1,1,1,1,1,1,12,2,3,42,2,,18500,2,0
809897,2,1,1,1,1,1,12,2,3,42,2,,17000,2,0
809897,3,1,1,1,2,1,12,2,2,42,2,,10500,2,0
809918,2,1,1,1,1,1,12,1,,22,2,,16000,2,0
810027,1,1,1,1,1,1,12,1,,25,2,,20000,2,0
810027,2,1,1,1,1,1,12,2,5,40,1,1,21000,2,0
810027,3,1,1,1,1,2,3,2,6,18,2,,900,2,0
810086,3,1,1,1,1,1,12,1,,44,2,,13300,2,0
810086,5,4,1,2,3,2,5,2,1,20,2,,6000,2,0
810086,6,4,1,1,3,1,12,2,1,48,2,,13300,2,0
810122,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0
810161,3,3,1,2,1,1,12,2,1,24,2,,4800,2,0
810183,2,1,1,1,1,1,12,2,2,36,2,,15900,2,0
810508,2,1,1,1,1,1,12,1,,40,2,,18200,2,0
810855,1,1,1,1,1,1,12,2,2,36,2,,14000,2,0
810980,3,1,1,1,1,1,12,2,7,40,1,1,17000,1,1100
811075,1,1,1,1,2,2,4,2,1,42,2,,4000,2,0
811158,1,1,1,1,1,1,12,2,2,40,2,,16500,2,0
811158,2,2,1,1,1,1,12,2,2,40,2,,15700,2,0
811169,1,1,1,1,1,1,12,1,,36,2,,18500,2,0
811187,1,1,1,1,2,2,9,2,1,40,2,,7000,2,0
811187,2,2,1,1,2,2,1,2,5,40,2,,8000,2,0
811294,1,1,1,1,2,2,6,2,1,45,1,5,15000,2,0
811447,1,1,1,1,1,1,12,1,,18,2,,20000,2,0
811447,2,1,1,1,1,1,12,1,,36,2,,24000,1,96
811659,2,1,1,1,1,1,12,1,,40,2,,17000,1,
811793,1,1,1,2,1,1,12,1,,23,2,,7800,2,0
811793,3,1,1,1,1,1,12,2,1,40,2,,10400,2,0
811805,1,1,1,2,2,2,4,2,2,40,2,,5000,2,0
811805,2,2,1,1,2,2,6,2,4,40,2,,8000,2,0
811903,1,1,1,1,1,1,12,2,6,37,2,,22000,1,1200
811903,2,1,1,1,1,1,12,2,6,37,2,,22000,1,1200
