NQUEST,anabit,godabit,unipro,anposs,pro1,pro2,pro3,pro4,pro5,pro6,pro7,pro8,pro9,poss,impacq,fittonop,tfittonop,tfitto,tipoaff,dfittom,tfittom,propriet,tfitimp,UBIC1N,supab,ancostr,bagni,boiler,valabit,altrab,naltrab,altrfab,naltrfab,teragr,nteragr,ternagr,nternagr,antic,anticipi,manstra,tmanstra,manstr2,tmanstr2,ristrut,tristrutn,tristrut,energia,tenergian,tenergia,imupricas,timupricas,imualtab,timualtab,imurip1,imurip2,imuasp,debita1,ndebita1,debita2,ndebita2,DEBITC,NDEBITC,DEBITD,NDEBITD,DEBITE,NDEBITE,DEBITF,NDEBITF,DEBITG,NDEBITG,chifinmut,chifincons,ritardo,credit,tcredit,debit,tdebit,mutuor,fmutrif,mutuoe,mutuorif,reapmut,mutuor3,mutuoe3,mutuoric,mutuoric3,intpersezd,docsezd,ritaff,QUOPRO
887205,2008,1,1,2007,1,0,0,0,0,0,0,0,0,4,,,,,,,,,400,3,80,1970,1,2,130000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,180,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887206,2009,2,,,,,,,,,,,,,,,,500,1,2,,4,,3,70,1980,1,1,140000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,0,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887211,2005,1,1,2003,1,0,0,0,0,0,0,0,0,1,210000,,,,,,,,800,3,95,2003,2,1,300000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,250,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887214,2009,2,,,,,,,,,,,,,,,,450,1,2,,4,,2,70,2005,1,1,120000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,0,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,1,1,1,,,,,,,1,2,2,
887219,1978,1,1,1978,1,1,0,0,0,0,0,0,0,2,25000,,,,,,,,500,3,162,1976,2,1,250000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,260,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887220,2010,1,1,2010,1,0,0,0,0,0,0,0,0,1,180000,,,,,,,,500,1,85,1960,1,1,180000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,230,1,440,100,0,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,1,,100
887235,1996,1,1,1996,1,1,0,0,0,0,0,0,0,2,150000,,,,,,,,900,4,130,1995,2,1,250000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,300,2,,,,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887236,1966,1,2,2000,1,0,0,0,0,0,0,0,0,4,,2,,,,,,,350,4,110,1950,2,1,250000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,250,2,,,,0,1,1,2,,0,,0,,0,,0,,0,,4,,2,2,,2,,2,,,,,1,1,2,,1,2,,50
887238,1974,1,1,1974,1,1,0,0,0,0,0,0,0,7,7500,,,,,,,,400,4,100,1968,2,1,100000,2,,2,,1,1,2,,2,,2,,2,,,,,,,,2,,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887239,1986,1,1,1986,1,1,0,0,0,0,0,0,0,5,125000,,,,,,,,300,4,100,1980,2,1,150000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,300,2,,,,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,2,2,,100
887244,1996,1,1,2010,1,0,0,0,0,0,0,0,0,2,80000,,,,,,,,400,4,90,1993,2,1,180000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,40,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887245,1979,1,1,1978,1,1,0,0,0,0,0,0,0,2,11000,,,,,,,,400,4,70,1972,1,1,140000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,200,1,400,100,0,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887251,1960,1,1,1960,1,1,0,0,0,0,0,0,0,1,5500,,,,,,,,500,1,90,1930,1,1,200000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,300,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887254,1979,4,,,,,,,,,,,,,,,,,,,,2,250,3,56,1950,1,2,50000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,140,2,,,,80,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,
887261,1979,1,1,1977,1,0,0,0,0,0,0,0,0,2,12500,,,,,,,,450,3,115,1975,2,1,140000,1,2,2,,2,,2,,2,,2,,1,600,1,1,60,2,,,1,160,1,1200,100,0,4,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887267,2008,2,,,,,,,,,,,,,,,,330,1,2,,4,,3,60,1980,1,1,70000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887282,1991,1,1,1991,1,0,0,0,0,0,0,0,0,1,65000,,,,,,,,350,3,75,1940,1,1,90000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,400,2,,,,12,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887287,1963,4,,,,,,,,,,,,,,,,,,,,1,400,2,90,1955,2,1,130000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,460,2,,,,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,
887294,2009,2,,,,,,,,,,,,,,,,350,1,2,,4,,3,65,1975,1,1,100000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,30,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887298,1990,1,1,1990,1,0,0,0,0,0,0,0,0,1,180000,,,,,,,,800,3,200,1980,2,1,300000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,800,2,,,,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887302,2006,2,,,,,,,,,,,,,,,,450,1,2,,4,,2,80,1970,1,1,140000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,18,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887303,1962,1,1,2002,1,0,0,0,0,0,0,0,0,6,,,,,,,,,800,2,180,1961,2,1,310000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,600,2,,,,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887307,2009,2,,,,,,,,,,,,,,,,320,1,2,,4,,2,60,1978,1,1,90000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,15,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,1,1,2,2,
887332,1955,1,1,1955,1,0,0,0,0,0,0,0,0,1,10000,,,,,,,,200,2,90,1950,1,1,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,2,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887347,1947,1,1,1947,1,0,0,0,0,0,0,0,0,4,,,,,,,,,200,3,70,1940,1,1,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,20,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887352,1980,1,1,2010,1,0,0,0,0,0,0,0,0,4,,,,,,,,,300,1,50,1970,1,1,30000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887355,2010,1,1,2010,1,0,0,0,0,0,0,0,0,4,,,,,,,,,300,3,80,1980,1,1,40000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887357,1980,1,1,1980,1,0,0,0,0,0,0,0,0,1,90000,,,,,,,,200,2,140,1976,2,2,140000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,70,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887372,1999,1,1,1995,1,0,0,0,0,0,0,0,0,4,,,,,,,,,200,3,120,1990,1,2,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,2,2,,100
887377,1999,3,1,1999,0,1,0,0,0,0,0,0,0,4,,,,,,,,,200,2,120,1987,1,2,78000,2,,2,,2,,2,,2,,1,300,,,2,,,2,,,2,,2,,,,70,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,2,2,,100
887384,2010,2,,,,,,,,,,,,,,,,160,2,1,160,3,,3,100,1987,1,2,40000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,1,
887388,1993,2,,,,,,,,,,,,,,,,200,2,1,220,8,,2,100,1983,1,2,90000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,2,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,1,
887397,1990,2,,,,,,,,,,,,,,,,220,2,1,220,4,,2,140,1987,2,2,190000,2,,2,,2,,2,,2,,1,1700,,,2,,,2,,,,,2,,,,80,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887438,1975,2,,,,,,,,,,,,,,,,250,1,1,350,4,,3,60,1960,1,2,30000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,10,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887442,2012,1,1,2011,1,0,0,0,0,0,0,0,0,6,,,,,,,,,600,1,140,1968,2,1,200000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,700,2,,,,20,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887444,2010,2,,,,,,,,,,,,,,,,100,2,1,250,4,,2,55,1960,1,2,30000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,100,,,2,,0,,0,,0,,0,,0,,,,,2,,1,1000,2,,,,,2,,2,2,1,2,1,
887457,2009,1,1,2009,1,1,0,0,0,0,0,0,0,2,190000,,,,,,,,600,3,110,2007,2,1,200000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,38,1,600,100,0,100,2,,1,1,0,,1,1,0,,0,,0,,1,1,2,2,,2,,1,2,1,,,,,,,1,2,,100
887460,1975,1,1,1975,1,0,0,0,0,0,0,0,0,2,20000,,,,,,,,600,2,220,1975,2,1,350000,1,2,2,,2,,1,1,2,,2,,2,,,,,,,,1,500,1,1520,80,20,80,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887462,1987,1,1,1987,1,1,0,0,0,0,0,0,0,2,55000,,,,,,,,450,3,120,1983,2,1,300000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,150,1,300,100,0,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887463,2008,5,,,,,,,,,,,,,,,,,,,,4,200,2,50,1940,1,2,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,80,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,
887467,1973,1,1,1973,1,1,0,0,0,0,0,0,0,2,11000,,,,,,,,500,3,110,1973,2,1,300000,1,2,2,,2,,2,,2,,2,,2,,,,,,,,1,250,1,1100,100,0,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887470,1986,1,1,1986,1,1,0,0,0,0,0,0,0,7,60000,,,,,,,,500,3,200,1986,2,1,250000,1,2,2,,2,,2,,2,,2,,2,,,,,,,,1,300,1,400,100,0,90,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887474,2000,1,1,2000,1,1,0,0,0,0,0,0,0,7,65000,,,,,,,,450,3,98,2000,2,1,105000,1,1,2,,2,,1,1,2,,2,,2,,,,,,,,1,94,1,168,60,40,0,1,1,2,,0,,0,,0,,0,,0,,1,,2,2,,2,,2,,,,,2,,2,2,1,2,,100
887478,2002,5,,,,,,,,,,,,,,,,,,,,1,300,4,70,1923,1,1,70000,2,,2,,2,,2,,2,,1,800,,,2,,,2,,,2,,2,,,,50,2,,2,,0,,1,1,0,,0,,0,,,1,2,2,,2,,2,,,,,2,,2,2,1,2,,
887486,2010,2,,,,,,,,,,,,,,,,60,6,1,150,7,,3,70,1979,1,1,50000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,90,,,2,,1,1,0,,0,,0,,0,,,1,2,2,,2,,2,,,,,2,,2,2,1,2,2,
887487,2004,1,1,2004,1,1,0,0,0,0,0,0,0,7,70000,,,,,,,,400,4,210,2004,2,1,150000,2,,2,,1,1,2,,2,,2,,2,,,,,,,,1,180,1,70,0,100,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887489,1972,1,1,1972,1,0,0,0,0,0,0,0,0,1,15000,,,,,,,,300,5,150,1952,1,1,100000,2,,1,1,1,2,2,,2,,2,,2,,,,,,,,1,300,1,700,0,100,50,2,,2,,1,1,0,,0,,0,,0,,,3,2,2,,2,,2,,,,,1,1,2,,1,2,,100
887498,2002,1,1,2002,1,1,0,0,0,0,0,0,0,2,300000,,,,,,,,700,2,200,2002,2,1,350000,2,,1,3,1,1,2,,2,,2,,1,6000,2,,,2,,,1,300,1,2000,70,30,0,2,,1,1,0,,0,,0,,0,,0,,4,,2,2,,2,,2,,,,,2,,2,2,1,2,,100
887503,1981,1,1,1981,1,0,0,0,0,0,0,0,0,2,50000,,,,,,,,450,2,100,1981,2,1,180000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,200,1,300,100,0,60,2,,1,1,0,,0,,0,,0,,0,,4,,2,2,,2,,2,,,,,2,,2,2,1,2,,100
887518,1993,2,,,,,,,,,,,,,,,,230,2,2,,4,,1,50,1930,1,2,50000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887519,2008,1,1,2006,1,1,0,0,0,0,0,0,0,2,250000,,,,,,,,600,1,150,2006,2,1,350000,1,1,2,,1,1,2,,2,,2,,2,,,,,,,,1,200,1,375,80,20,70,1,1,2,,0,,0,,0,,0,,0,,1,,2,2,,2,,2,,,,,2,,2,2,1,2,,100
887523,1992,1,1,1990,1,1,0,0,0,0,0,0,0,2,80000,,,,,,,,450,1,100,1990,2,1,150000,2,,1,1,2,,2,,2,,2,,2,,,,,,,,1,100,1,400,0,100,40,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887527,2007,1,1,2007,1,0,0,0,0,0,0,0,0,1,60000,,,,,,,,250,2,60,1988,1,2,80000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,60,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887531,1984,1,1,1981,1,1,0,0,0,0,0,0,0,2,35000,,,,,,,,400,2,100,1981,1,1,170000,2,,1,1,2,,2,,2,,2,,2,,,,,,,,1,150,1,120,100,0,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887532,1994,1,1,1986,1,1,0,0,0,0,0,0,0,4,,,,,,,,,700,3,100,1772,1,1,300000,2,,1,1,2,,1,1,2,,1,15000,2,,1,1,5400,2,,,1,300,1,200,50,50,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887534,2011,2,,,,,,,,,,,,,,,,400,1,2,,4,,1,60,1970,1,1,130000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887535,2010,1,1,2010,1,1,0,0,0,0,0,0,0,2,170000,,,,,,,,500,3,100,2009,2,1,180000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,100,2,,,,40,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887552,1990,1,1,1990,1,1,0,0,0,0,0,0,0,7,300000,,,,,,,,1000,3,250,1990,2,1,550000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,1000,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887555,2012,1,1,1990,1,1,0,0,0,0,0,0,0,2,35000,,,,,,,,350,3,85,1980,2,1,140000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,135,1,550,100,0,5,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887557,1994,1,1,1995,1,1,0,0,0,0,0,0,0,7,58000,,,,,,,,350,3,95,1994,2,1,140000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,156,2,,,,30,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887562,1990,1,1,1990,1,1,0,0,0,0,0,0,0,7,140000,,,,,,,,700,3,220,1990,2,1,450000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,1300,2,,,,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887564,1996,1,1,2000,1,0,0,0,0,0,0,0,0,4,,,,,,,,,400,5,120,1990,2,1,200000,2,,2,,2,,2,,2,,1,7000,,,2,,,2,,,2,,2,,,,40,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887573,2005,1,1,2005,1,0,0,0,0,0,0,0,0,2,140000,,,,,,,,400,2,95,2000,2,1,160000,2,,1,1,2,,2,,2,,2,,2,,,,,,,,1,140,2,,,,20,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887599,1988,1,1,1988,1,0,0,0,0,0,0,0,0,1,40000,,,,,,,,400,3,70,1950,1,1,130000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,1,40,1,150,100,0,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887605,1996,1,2,2005,1,0,0,0,0,0,0,0,0,4,,1,200,,,2,,,400,2,70,1900,1,1,120000,2,,2,,2,,2,,2,,1,450,,,2,,,2,,,2,,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,33
887607,1941,1,1,1971,1,0,0,0,0,0,0,0,0,6,,,,,,,,,300,4,100,1400,2,1,100000,2,,1,1,1,1,2,,2,,1,12000,2,,2,,,2,,,1,300,1,550,0,100,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887610,1976,1,1,1976,1,1,0,0,0,0,0,0,0,2,6400,,,,,,,,500,3,100,1973,1,1,200000,1,1,2,,1,1,2,,2,,2,,2,,,,,,,,1,240,1,380,100,0,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887611,2006,5,,,,,,,,,,,,,,,,,,,,3,500,3,120,1960,2,1,300000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,0,2,,2,,0,,0,,0,,1,1,0,,,2,2,2,,2,,2,,,,,2,,2,2,1,2,,
887612,1935,1,1,1964,1,0,0,0,0,0,0,0,0,4,,,,,,,,,500,3,110,1924,2,1,250000,2,,2,,1,1,2,,2,,2,,2,,,,,,,,1,109,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887614,1998,1,1,1998,1,0,0,0,0,0,0,0,0,7,130000,,,,,,,,800,3,100,1994,2,1,300000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,300,2,,,,70,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887616,2004,2,,,,,,,,,,,,,,,,230,2,1,420,4,,3,96,1960,1,1,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,2,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887625,1955,1,1,1955,1,0,0,0,0,0,0,0,0,1,500,,,,,,,,250,4,60,1900,1,1,100000,1,1,2,,1,2,2,,2,,2,,2,,,,,,,,1,105,1,200,100,0,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887626,1995,1,1,1969,1,0,0,0,0,0,0,0,0,6,,,,,,,,,200,3,110,1900,1,1,150000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,60,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,1,,100
887630,1965,5,,,,,,,,,,,,,,,,,,,,2,200,5,40,1965,1,2,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,
887632,1995,1,1,1960,1,0,0,0,0,0,0,0,0,1,25000,,,,,,,,400,1,110,1960,1,1,150000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,250,2,,,,70,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887633,2000,2,,,,,,,,,,,,,,,,280,2,2,,4,,1,50,1960,1,1,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887639,1962,1,1,1962,1,0,0,0,0,0,0,0,0,3,6000,,,,,,,,150,5,72,1935,1,2,150000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,150,1,974,0,100,10,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,1,,100
887640,1980,1,1,1956,1,0,0,0,0,0,0,0,0,7,7000,,,,,,,,300,3,110,1950,1,2,500000,2,,2,,1,1,2,,2,,2,,2,,,,,,,,1,1800,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887642,1982,5,,,,,,,,,,,,,,,,,,,,1,650,5,130,1935,2,1,250000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,100,2,,2,,1,1,0,,0,,0,,0,,,1,2,2,,2,,2,,,,,2,,2,2,1,2,,
887643,1960,1,1,1955,1,0,0,0,0,0,0,0,0,7,5000,,,,,,,,250,5,70,1919,1,2,70000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,200,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887646,1942,1,1,1965,1,0,0,0,0,0,0,0,0,4,,,,,,,,,250,4,100,1930,1,2,250000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,800,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887648,1957,1,1,1957,1,0,0,0,0,0,0,0,0,7,15000,,,,,,,,200,4,70,1955,1,2,200000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887649,1927,1,1,1919,1,0,0,0,0,0,0,0,0,7,0,,,,,,,,150,4,60,1900,1,2,45000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887650,1935,1,1,1935,1,0,0,0,0,0,0,0,0,7,2000,,,,,,,,150,4,70,1935,1,2,60000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,400,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887655,1984,1,1,1984,1,0,0,0,0,0,0,0,0,4,,,,,,,,,350,2,80,1984,1,1,150000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,100,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,1,,100
887658,2000,2,,,,,,,,,,,,,,,,100,6,2,,7,,2,60,1996,1,1,70000,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,,,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,1,
887663,1960,1,1,1960,1,0,0,0,0,0,0,0,0,3,30000,,,,,,,,250,3,60,1960,1,2,40000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,30,2,,,,80,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,1,,100
887664,2000,1,1,1970,1,0,0,0,0,0,0,0,0,6,,,,,,,,,400,1,100,1970,1,1,250000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,50,2,,,,100,1,1,2,,0,,0,,0,,0,,0,,1,,2,2,,2,,2,,,,,2,,2,2,1,1,,100
887667,1960,1,1,1995,1,0,0,0,0,0,0,0,0,3,20000,,,,,,,,600,1,75,1960,1,1,100000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,100,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887671,2008,2,,,,,,,,,,,,,,,,431,1,2,,4,,1,60,1800,1,1,140000,1,1,2,,2,,2,,2,,2,,2,,,,,,,,,,1,550,100,0,50,,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,2,
887673,1970,1,1,1970,1,0,0,0,0,0,0,0,0,1,7000,,,,,,,,300,3,50,1950,1,1,50000,2,,2,,2,,2,,2,,2,,,,,,,,,,2,,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887679,1995,1,1,1983,1,0,0,0,0,0,0,0,0,4,,,,,,,,,500,1,120,1967,1,2,150000,2,,2,,2,,2,,2,,1,2000,,,1,2,,2,,,1,500,2,,,,0,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,100
887681,2012,5,,,,,,,,,,,,,,,,,,,,3,350,3,95,1983,2,1,200000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,300,2,,,,50,2,,2,,0,,0,,0,,0,,0,,,,,2,,2,,2,,,,,2,,2,2,1,2,,
887684,2010,1,1,2010,1,0,0,0,0,0,0,0,0,2,110000,,,,,,,,450,3,40,2008,1,1,130000,2,,2,,2,,2,,2,,2,,,,,,,,,,1,67,2,,,,0,1,1,2,,0,,0,,0,,0,,0,,1,,2,2,,2,,2,,,,,2,,2,2,1,2,,100
