nquest,anabit,godabit,unipro,quopro,anposs,pro1,pro2,pro3,pro4,pro5,pro6,poss,impacq,tfitto,tipoaff,propriet,tfitimp,supab,ancostr,bagni,riscald,valabit,vac,vacdov1,vacdov2,vacdov3,altrab,naltrab,altrfab,naltrfab,teragr,nteragr,ternagr,nternagr,antic,anticipi,manstra,tmanstra,manstr2,tmanstr2,ristr,tristr,debita1,ndebita1,debita2,ndebita2,debitb,tdebitb,debitc,tdebitc,debitd,tdebitd,debite,tdebite,ratab,ratac,taxc,ratad,taxd,ratae,taxe,chifinmut,chifincons,ritardo,credit,tcredit,debit,tdebit,mutuor,mutuoe,mutuorif,mutuoric,pro7,pro8,pro9,TDEBITA
814246,1964,1,1,100,1964,1,2,,,,,2,4000,,,,800,55,1962,1,1,160000,1,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814261,1972,1,1,100,1972,1,,,,,,1,5500,,,,1500,114,1960,2,1,300000,1,0,0,1,1,2,2,,1,1,2,,2,,1,400,1,1700,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814262,1992,1,1,100,1986,1,2,,,,,2,208000,,,,3500,202,1936,2,1,1000000,1,0,1,0,1,1,2,,1,1,2,,2,,1,780,1,2000,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814264,2000,2,,,,,,,,,,,,420,7,6,,104,1955,2,1,500000,1,1,0,0,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814294,2006,1,1,100,2006,1,,,,,,6,,,,,1000,60,1940,1,1,210000,1,1,0,0,2,,2,,2,,2,,2,,1,3000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814299,2003,1,1,100,1999,1,,,,,,1,200000,,,,1500,120,1940,2,1,650000,1,0,1,0,1,4,2,,2,,2,,2,,1,10000,1,4000,2,,2,,1,1,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,90000
814309,2004,1,1,100,2004,1,,,,,,2,500000,,,,2500,160,1970,2,1,1200000,1,1,0,0,1,1,2,,2,,2,,2,,1,8000,1,600,1,8000,2,,1,1,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,50000
814310,2006,1,1,100,2005,1,,,,,,1,200000,,,,700,64,1910,1,1,230000,1,1,0,0,1,2,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,98000
814312,1995,1,1,100,1995,1,,,,,,1,130000,,,,800,65,1954,1,1,200000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814317,2005,2,,,,,,,,,,,,800,1,4,,45,1960,1,1,250000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814326,2007,2,,,,,,,,,,,,650,1,4,,80,1970,1,1,200000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814338,1994,1,1,100,1994,1,2,,,,,1,0,,,,1000,72,1965,1,1,400000,1,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814354,1966,2,,,,,,,,,,,,250,6,7,,70,1965,1,1,180000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814384,1988,1,1,100,1988,2,,,,,,1,100000,,,,2000,110,1960,2,1,350000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814390,1964,1,1,100,1997,1,,,,,,3,100000,,,,800,85,1960,1,1,350000,2,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,10000
814392,1996,2,,,,,,,,,,,,70,6,7,,43,1909,1,1,43000,1,0,0,1,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814395,1973,1,1,100,1973,1,2,,,,,2,6000,,,,3000,130,1972,2,1,700000,1,0,0,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814413,2000,1,1,100,2000,1,2,,,,,1,450000,,,,5000,250,1924,2,1,1500000,1,1,1,0,1,3,1,2,1,2,2,,1,15000,2,,2,,3,,1,1,1,1,2,,1,8000,2,,2,,,2400,0,,,,,1,4,2,2,,2,,2,,,2,,0,0,1230000
814439,1999,1,1,100,1999,1,2,,,,,2,190000,,,,1400,125,1998,2,1,400000,1,1,1,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814448,1987,1,1,100,1986,1,2,,,,,1,90000,,,,1500,90,1986,1,1,330000,1,0,0,1,2,,2,,2,,2,,2,,1,250,2,,1,250,2,,2,,2,,1,10000,2,,2,,,6000,7,,,,,,4,2,2,,2,,2,,,2,,0,0,
814460,2008,1,1,100,2008,1,2,,,,,2,200000,,,,1000,75,2008,1,1,300000,1,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,90000
814466,1977,1,1,100,1968,1,,,,,,4,,,,,1500,90,1967,1,1,500000,1,1,0,0,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814468,1960,1,1,100,1960,1,,,,,,2,30000,,,,2000,130,1960,2,1,900000,1,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814481,1990,5,,,,,,,,,,,,,,4,2500,120,1900,2,1,1000000,1,0,0,1,1,3,2,,2,,2,,2,,2,,1,4000,1,1300,2,,2,,2,,1,1800,2,,2,,,1800,,,,,,,4,2,2,,1,2000,2,,,2,,,,
814489,1962,1,1,100,1992,2,,,,,,1,130000,,,,1200,65,1956,2,1,600000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814491,2006,1,1,100,2006,1,2,,,,,2,360000,,,,1200,110,2006,2,1,380000,1,0,1,0,1,2,1,3,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,120000
814492,2008,2,,,,,,,,,,,,533,4,4,,40,1950,1,1,100000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814496,1969,4,,,,,,,,,,,,,,2,700,80,1963,1,1,250000,1,0,1,0,1,1,2,,2,,2,,2,,1,10000,2,,1,4400,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,1,15000,2,,,2,,,,
814500,1975,1,2,30,2004,1,,,,,,4,,,,,1000,40,1940,1,1,200000,1,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814513,2008,2,,,,,,,,,,,,800,2,4,,70,1940,1,1,400000,1,1,0,0,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814525,2001,2,,,,,,,,,,,,400,2,5,,56,1960,1,1,200000,1,0,0,1,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,1,2000,2,,,,,1800,,,,,2,2,2,,2,,2,,,2,,,,
814527,2006,2,,,,,,,,,,,,670,2,5,,55,1960,1,1,220000,1,1,0,0,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,1,3000,1,2000,2,,,3000,,2000,,,,,1,2,2,,2,,2,,,2,,,,
814532,1973,1,1,100,1973,1,2,,,,,2,23500,,,,2500,160,1972,2,1,900000,1,0,0,1,2,,2,,1,1,2,,2,,1,2000,2,,1,250,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814533,2000,2,,,,,,,,,,,,22,6,8,,50,1951,1,1,25000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814537,1960,1,1,100,1989,1,,,,,,4,,,,,1500,120,1913,2,1,500000,1,0,0,1,1,1,2,,2,,2,,2,,1,450,1,550,1,360,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814546,1991,1,1,100,1991,1,,,,,,1,70000,,,,1000,70,1900,1,1,300000,1,0,1,0,1,1,1,1,2,,2,,2,,1,3740,2,,1,1100,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814547,1972,1,1,100,1972,1,2,,,,,4,,,,,600,77,1970,1,1,200000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814553,1964,1,1,100,1988,1,2,,,,,4,,,,,1500,100,1956,1,1,350000,1,0,0,1,1,2,2,,2,,2,,2,,2,,1,5000,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814558,1980,3,1,100,2004,1,2,,,,,2,230000,,,,1200,100,1970,1,1,250000,1,1,0,0,2,,2,,2,,2,,2,,1,500,2,,1,250,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,17000
814567,1971,2,,,,,,,,,,,,900,1,3,,210,1600,2,1,700000,1,0,1,0,1,2,2,,2,,1,1,2,,2,,1,3000,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814568,1998,1,1,100,1998,1,,,,,,1,110000,,,,1000,95,1963,1,1,300000,1,0,0,1,2,,2,,2,,2,,2,,1,2000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,1,,0,0,
814573,1970,1,1,100,1970,1,,,,,,2,7000,,,,1300,125,1968,2,1,350000,2,,,,1,2,2,,1,1,2,,2,,1,1500,2,,1,450,2,,1,1,2,,2,,2,,2,,,,,,,,,4,,2,2,,2,,2,,,2,,0,0,9000
814585,2004,2,,,,,,,,,,,,725,1,4,,50,1600,1,1,150000,1,1,0,0,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814586,1978,1,1,100,1976,1,2,,,,,2,30000,,,,2000,197,1930,2,1,1000000,1,0,0,1,1,1,1,2,2,,2,,2,,1,14000,2,,1,2500,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814593,1977,2,,,,,,,,,,,,400,2,5,,52,1959,1,1,120000,1,0,1,0,1,1,2,,2,,2,,2,,2,,1,4500,2,,2,,2,,2,,1,8000,2,,2,,,2050,8,,,,,,4,2,2,,2,,2,,,2,,,,
814601,1960,1,1,100,1973,1,,,,,,4,,,,,2000,110,1960,2,1,500000,2,,,,2,,2,,2,,2,,2,,1,800,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,500
814628,2003,1,1,100,2003,1,,,,,,1,150000,,,,800,60,1970,1,1,150000,1,0,1,0,1,1,2,,2,,2,,2,,1,250,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814637,1997,1,1,100,1997,1,2,,,,,1,150000,,,,1000,90,1958,1,1,250000,1,0,1,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814640,1980,1,1,100,1980,1,,,,,,7,30000,,,,600,110,1978,1,1,250000,2,,,,2,,2,,2,,2,,2,,1,3000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814648,1998,1,1,100,1998,1,2,,,,,2,120000,,,,600,100,1997,1,1,130000,1,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,,,,,,,,4,,2,2,,2,,2,,,2,,0,0,3600
814649,1992,1,1,100,1991,1,2,,,,,2,120000,,,,700,200,1991,2,1,300000,1,1,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814654,1998,1,1,100,1998,1,,,,,,2,135000,,,,850,127,1998,1,1,250000,1,1,0,0,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814659,1982,4,,,,,,,,,,,,,,4,200,90,1950,1,1,25000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,1,4000,2,,,,,1450,,,,,4,2,2,,2,,1,1,,,,,,
814672,1999,2,,,,,,,,,,,,144,6,7,,80,1998,1,1,80000,1,0,0,1,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,1,750,2,,,,,488,,,,,4,2,2,,2,,2,,,2,,,,
814713,1975,1,1,100,1975,1,,,,,,7,1000,,,,350,90,1975,1,2,100000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814716,1983,1,1,100,1980,1,,,,,,7,2000,,,,350,80,1980,1,2,150000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814719,1981,1,1,100,1981,1,2,,,,,1,30000,,,,300,110,1981,1,2,200000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814720,2006,4,,,,,,,,,,,,,,1,500,100,1990,2,1,200000,1,1,0,0,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814722,2008,2,,,,,,,,,,,,330,4,3,,90,1970,1,2,90000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814735,1995,2,,,,,,,,,,,,400,4,4,,100,1960,1,2,180000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814738,1979,1,1,100,1954,1,,,,,,7,1000,,,,200,90,1954,1,2,300000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,1,,0,0,
814767,1980,2,,,,,,,,,,,,250,4,4,,70,1970,1,2,80000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814780,2007,2,,,,,,,,,,,,510,2,4,,80,1960,1,1,150000,1,0,0,1,1,1,2,,2,,2,,2,,2,,1,3000,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814783,2005,1,1,100,2005,1,,,,,,1,370000,,,,1300,160,1997,2,1,450000,2,,,,2,,1,1,1,2,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,16000
814784,1960,1,1,100,1975,1,,,,,,3,7000,,,,400,70,1958,1,1,130000,1,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814786,1999,1,1,100,1999,1,2,,,,,1,149000,,,,1000,275,1983,2,1,250000,1,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,2,,2,2,,2,,2,,,2,,0,0,45000
814796,2002,1,1,100,2002,1,2,,,,,1,280000,,,,1000,200,1975,2,1,450000,1,0,0,1,1,1,2,,2,,2,,2,,1,8000,2,,1,4400,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,2,,,2,,0,0,60000
814849,1967,1,1,100,1967,1,,,,,,1,1500,,,,500,50,1900,1,2,150000,2,,,,1,1,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814856,2008,1,1,100,2007,1,,,,,,5,50000,,,,500,98,1965,1,1,300000,2,,,,1,1,1,1,1,1,2,,2,,1,10000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814860,2008,2,,,,,,,,,,,,430,1,4,,70,1950,1,1,250000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,1,1000,2,,,,,1000,,,,,3,2,2,,1,3000,2,,,1,,,,
814862,2006,2,,,,,,,,,,,,300,1,4,,65,1950,1,2,200000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814865,1969,1,1,100,1969,1,,,,,,1,10000,,,,200,80,1969,1,1,150000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814868,1998,1,1,100,1998,1,,,,,,1,240000,,,,800,120,1960,2,1,300000,1,1,0,0,1,1,2,,1,1,2,,2,,1,20000,2,,2,,1,1,2,,2,,1,15000,2,,2,,,4000,8.05,,,,,1,1,2,2,,2,,2,,,2,,0,0,90000
814869,1986,1,1,100,1986,1,2,,,,,1,28000,,,,400,90,1950,1,1,250000,2,,,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814870,2005,1,1,100,2000,1,,,,,,1,100000,,,,500,100,2005,1,1,250000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,2,,1,1,,,,0,0,110000
814874,1999,2,,,,,,,,,,,,350,7,4,,60,1940,1,2,150000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814876,1989,1,1,100,2000,1,2,,,,,1,45000,,,,500,85,1960,1,1,250000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814889,2007,2,,,,,,,,,,,,514,1,4,,75,1989,2,1,250000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814902,1971,1,1,100,1971,1,2,,,,,1,900,,,,300,50,1700,1,2,50000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814907,1988,1,1,100,1988,1,,,,,,1,22000,,,,300,65,1920,1,1,400000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814911,1990,1,1,100,1990,2,,,,,,6,,,,,600,95,1947,1,2,250000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814915,1957,1,1,100,1957,1,,,,,,1,1500,,,,400,70,1953,1,1,250000,2,,,,2,,2,,2,,2,,2,,1,2000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814918,1983,2,,,,,,,,,,,,89,6,7,,96,1960,2,1,200000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
814927,2002,1,1,100,2002,1,2,3,,,,1,150000,,,,500,90,1970,1,1,200000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814936,1967,1,1,100,1967,1,,,,,,4,,,,,1500,125,1967,2,1,500000,1,0,0,1,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814940,2005,1,1,100,2005,1,2,,,,,1,300000,,,,1200,170,1970,2,1,500000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,4,,2,2,,2,,1,2,3,,,0,0,65000
814941,2004,2,,,,,,,,,,,,465,7,4,,75,1960,1,1,120000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,1,2500,2,,,1,,,,
814945,2000,5,,,,,,,,,,,,,,8,200,50,1950,1,1,80000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,1,5000,1,3,1,,,,,
814960,1960,1,1,100,1960,1,,,,,,1,13000,,,,750,120,1950,2,1,450000,1,0,0,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814961,2002,2,,,,,,,,,,,,580,1,4,,80,1965,1,1,150000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,1,10000,1,3,1,,,,,
814962,1963,1,1,100,1963,1,2,,,,,1,11500,,,,1400,135,1950,2,1,800000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814970,1915,1,1,100,1945,1,,,,,,4,,,,,1600,250,1915,2,1,800000,2,,,,1,2,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
814979,2000,5,,,,,,,,,,,,,,5,500,90,1985,1,1,180000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,1,4500,2,,2,,,1250,,,,,,,4,1,2,,1,3500,1,3,1,,,,,
814992,1990,5,,,,,,,,,,,,,,1,600,68,1970,1,1,95000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
815000,1985,1,1,100,1985,2,,,,,,4,,,,,350,80,1981,1,1,115000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,1,6000,2,,,1,,0,0,
815015,2007,2,,,,,,,,,,,,250,1,4,,75,1990,1,1,90000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,1,900,2,,,,,700,6.4,,,,2,2,2,,2,,2,,,2,,,,
815023,1990,2,,,,,,,,,,,,280,1,4,,60,1950,1,1,80000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
815032,1982,1,1,100,2005,1,,,,,,4,,,,,550,110,1980,2,1,200000,1,1,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,1,5000,2,,2,,,1,,0,0,
815049,2002,1,1,100,2002,1,,,,,,4,,,,,300,70,1950,1,1,110000,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815129,1989,1,1,100,1989,1,,,,,,7,180000,,,,400,150,1989,2,1,200000,2,,,,2,,2,,1,1,2,,2,,1,35000,2,,2,,1,1,2,,2,,2,,2,,2,,,,,,,,,1,,2,2,,1,5000,2,,,2,,0,0,29600
815135,1983,1,1,100,1983,1,2,,,,,1,24000,,,,500,100,1982,2,1,180000,1,0,1,0,1,1,1,1,1,1,2,,2,,1,1000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815136,1993,1,1,100,1992,3,,,,,,5,35000,,,,600,250,1970,2,1,700000,1,1,0,0,2,,2,,2,,2,,2,,1,3000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815140,1996,2,,,,,,,,,,,,110,6,7,,98,1993,1,1,170000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,1,,,,
815141,1976,1,1,100,1985,1,2,,,,,4,,,,,400,180,1975,2,1,300000,1,1,0,0,1,1,2,,1,3,2,,2,,1,4000,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815142,2007,5,,,,,,,,,,,,,,3,500,200,1850,2,2,200000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
815143,1988,5,,,,,,,,,,,,,,1,500,110,1984,1,1,200000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,1,9000,2,,2,,,6000,,,,,,,1,2,2,,2,,2,,,2,,,,
815147,1987,1,1,100,1988,1,2,,,,,1,35000,,,,500,90,1987,1,1,200000,2,,,,2,,2,,2,,2,,2,,1,8000,2,,3,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815152,1959,1,1,100,1959,1,2,,,,,7,500,,,,50,40,1959,1,2,,2,,,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815154,2005,5,,,,,,,,,,,,,,4,200,40,1999,1,2,25000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,1,1700,2,,,,,900,,,,,3,2,2,,2,,2,,,2,,,,
815155,1997,2,,,,,,,,,,,,260,7,4,,60,1950,1,2,180000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
815170,1962,1,1,100,1978,1,2,,,,,3,2000,,,,400,100,1960,1,1,170000,1,0,0,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,6000,2,,2,,,3360,,,,,,,3,2,2,,2,,2,,,2,,0,0,
815176,1976,1,1,100,1976,1,,,,,,4,,,,,400,110,1968,2,2,200000,2,,,,2,,2,,2,,2,,2,,1,5500,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,0,0,
815181,2005,2,,,,,,,,,,,,1,7,4,,70,1780,1,1,50000,2,,,,2,,2,,2,,2,,2,,,,,,,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,2,,2,,2,,,2,,,,
