nquest,comprens,ita,verored,klima,facil,durata
820954,10,,10,10,10,35
820965,8,,8,8,8,35
820966,9,,9,9,9,56
820967,8,,8,8,8,30
820970,8,,8,8,8,26
820974,9,,7,9,8,38
820983,9,,9,9,9,30
820994,7,,8,7,9,30
820995,9,,8,9,8,33
821008,8,,8,8,8,43
821012,8,,8,8,8,33
821018,8,,8,8,8,29
821020,9,,9,9,9,36
821027,5,5,1,6,6,25
821037,8,,5,7,7,20
821044,4,,2,4,4,30
821053,9,,8,8,8,88
821061,7,,6,5,7,26
821090,4,4,3,5,4,30
821093,7,,5,6,8,33
821094,8,,6,6,6,52
821099,10,,10,10,10,33
821110,7,6,7,10,6,50
821125,8,,9,10,8,109
821126,10,,10,10,10,44
821131,8,,9,10,10,60
821133,7,,6,9,7,119
821134,7,,6,9,7,84
821147,10,,10,10,10,72
821160,10,,10,10,10,70
821170,10,,10,10,9,100
821181,8,,8,8,8,65
821192,10,,8,10,10,90
821197,7,,4,6,6,55
821204,10,,10,10,10,43
821206,5,,7,9,5,80
821207,8,9,8,10,10,60
821217,9,,8,10,8,70
821218,8,,6,9,8,139
821227,7,7,6,4,5,26
821230,9,8,9,10,9,50
821232,10,,10,10,10,90
821243,7,8,7,7,7,60
821247,9,,9,9,10,33
821252,7,,8,5,6,36
821271,10,,10,10,10,67
821289,10,,9,10,9,75
821290,7,,8,10,7,80
821293,9,,7,10,8,90
821301,4,4,6,5,5,22
821310,9,,9,10,10,119
821318,10,,10,10,10,70
821320,10,,10,10,10,40
821329,8,,7,10,7,50
821342,10,,10,10,10,120
821350,6,,8,10,6,70
821364,7,,7,5,6,36
821367,10,,10,10,10,70
821378,10,,9,10,10,70
821387,10,,10,10,10,65
821416,8,,8,8,8,60
821424,10,,9,10,10,70
821427,9,,7,7,8,60
821428,8,8,6,9,8,80
821435,7,,7,7,7,41
821448,9,,9,10,9,50
821451,6,,7,9,6,85
821472,8,9,10,10,8,70
821479,10,,10,10,10,70
821489,7,,10,10,7,30
821501,6,6,6,4,6,48
821503,6,,6,6,6,33
821504,10,,7,7,7,75
821528,9,,8,10,10,50
821544,9,,10,10,10,50
821563,10,,10,10,10,70
821574,10,,10,10,10,106
821575,10,,10,10,10,80
821577,10,,10,10,10,70
821586,10,,8,10,10,119
821609,9,10,9,10,10,120
821636,10,,10,10,9,70
821643,10,,10,10,10,70
821648,7,,8,7,7,56
821662,8,,9,8,7,90
821675,9,,9,10,10,110
821692,10,,9,10,9,60
821695,5,7,4,4,5,29
821697,6,,8,9,10,24
821703,7,7,8,9,10,35
821707,7,,7,9,10,27
821708,7,,9,9,10,35
821710,7,,8,8,7,35
821713,7,,9,9,10,45
821715,7,,5,7,8,48
821718,7,,5,7,7,35
821727,8,,9,10,10,42
821736,7,,6,7,7,21
821737,8,,9,8,9,49
821738,7,,8,9,10,39
821743,8,,9,9,9,77
821747,7,,5,6,7,39
821756,8,,8,9,10,51
821770,8,,1,1,1,60
821771,7,,4,8,8,90
821774,3,,2,3,2,70
821776,8,,8,8,8,90
821781,5,,5,5,5,80
821789,7,,7,7,7,74
821804,4,,3,4,6,90
821810,4,4,1,4,1,60
821817,3,,3,8,3,80
821821,6,,6,6,3,90
821825,2,6,2,2,2,60
821828,8,,8,8,8,90
821834,5,,3,5,2,90
821835,8,,7,10,10,50
821836,9,,7,9,9,85
821838,10,,10,10,10,91
821841,10,,9,10,10,75
821842,10,,10,10,10,149
821844,7,,8,10,8,72
821847,9,,7,10,10,70
821849,10,,7,10,10,77
821852,9,,7,10,8,71
821854,10,,8,10,10,70
821856,10,,10,10,10,78
821858,8,,7,9,10,80
821859,6,,8,9,6,68
821861,9,,8,10,10,75
821863,8,,6,9,8,75
821864,8,,9,10,10,65
821919,8,9,8,8,8,60
821921,8,,7,8,7,50
821923,9,,7,8,7,60
821925,8,,9,7,8,60
821927,9,,5,5,5,119
821929,10,,7,7,6,50
821930,9,,9,8,9,119
821935,10,,6,7,7,60
821937,9,,9,8,8,60
821941,9,,8,7,7,119
821948,9,,7,7,6,60
821950,9,,8,9,9,119
821960,7,7,7,7,7,60
821961,7,5,6,5,6,60
821975,6,,8,6,7,31
821977,7,,8,9,8,49
821978,6,,8,7,7,96
821980,8,,8,9,8,34
821982,8,,9,8,8,33
821984,7,,8,9,6,31
821987,8,,9,8,7,23
821993,6,,8,9,7,35
821996,8,,9,8,8,42
821998,5,,7,8,8,36
822005,8,,9,9,8,35
822019,8,,8,9,8,55
822021,7,,8,9,6,24
822022,7,,8,9,9,28
822027,8,,7,8,8,48
822033,6,,8,9,8,33
822034,4,,8,7,6,30
822059,8,,6,8,8,50
822069,8,,6,8,8,65
822083,8,,7,8,8,55
822116,8,,9,8,7,50
822119,8,,8,8,7,55
822123,8,,8,8,8,65
822125,9,,10,9,9,60
822126,6,,6,7,6,55
822127,7,,7,8,8,65
822129,7,,6,7,7,65
822133,7,,7,8,7,60
822139,6,,7,7,6,50
822150,9,,9,8,8,55
822151,8,,9,10,8,60
822166,8,,9,9,8,60
822181,7,,6,7,7,65
822191,10,,10,10,10,38
822204,8,,8,8,8,22
822218,8,,8,8,6,20
822223,8,,8,8,8,38
822245,9,,9,9,8,22
822249,8,,8,8,8,20
822253,7,7,7,7,6,26
822254,8,,8,8,8,27
822255,9,,9,9,9,40
822263,8,,8,8,8,61
822266,8,,8,8,8,37
822272,8,9,8,8,8,34
822281,7,,7,7,7,73
822288,8,,8,8,8,25
822289,8,,8,8,8,89
822291,10,,7,7,7,84
822301,8,,8,8,8,97
822315,9,,9,9,9,92
822395,9,9,8,9,9,22
822398,8,,5,8,8,20
822408,9,,8,9,9,26
822419,9,,7,7,8,49
822466,9,,6,8,8,55
822468,8,,8,9,9,21
822470,8,,8,8,8,48
822471,9,,8,9,9,50
822476,8,,8,9,9,51
822489,9,,6,9,9,30
822496,8,,9,9,9,45
822497,9,,8,9,9,34
822500,8,,7,9,9,75
822518,9,,8,9,9,38
822523,9,,7,9,9,40
822530,9,,7,9,9,40
822536,9,,9,9,9,45
822539,8,,8,8,8,67
822542,8,8,8,9,8,36
822555,9,,9,9,9,57
822556,9,,9,9,9,23
822559,9,,9,9,9,59
822562,5,,8,8,9,28
822571,9,,9,9,9,62
822578,7,,7,9,7,32
822582,8,,9,9,8,23
822589,9,,9,9,9,29
822614,7,,7,7,7,58
822626,7,,6,6,8,48
822675,10,,10,10,10,90
822677,8,,9,9,8,179
822678,10,,10,10,10,90
822682,10,,10,10,10,70
822685,8,,8,8,8,90
822687,8,,8,8,8,80
822691,8,,8,8,8,90
822694,9,,10,9,9,80
822700,10,,10,10,10,70
822704,10,,10,10,10,80
822708,9,,9,9,9,90
822719,9,,9,9,9,90
822723,10,,10,10,10,90
822725,8,,8,8,8,70
822726,8,,8,8,8,90
822727,9,,9,9,9,90
822746,9,,9,9,9,90
822754,10,,10,10,10,90
822756,8,,8,8,8,90
822772,9,8,6,8,8,85
822773,8,,6,8,8,60
822776,8,,6,8,8,50
822788,8,,5,6,7,70
822794,6,5,6,7,6,70
822796,9,,6,9,9,85
822802,5,5,5,5,5,65
822814,8,,6,9,8,60
822822,8,,6,8,7,109
822826,7,8,6,8,7,50
822835,9,,8,8,7,60
822838,8,8,8,8,8,75
822848,9,,9,9,8,50
822863,10,,9,9,9,65
822908,7,8,8,7,8,27
822912,8,,9,8,8,42
822928,7,,7,8,7,38
823008,9,9,9,9,9,64
823029,8,9,9,9,8,29
823038,6,,7,7,7,52
823046,8,,8,8,8,92
823053,5,,7,7,7,52
823116,8,,7,8,8,50
823118,8,,7,8,8,65
823123,7,,6,7,7,50
823130,7,,6,8,7,50
823137,8,,5,7,8,60
823142,8,,6,8,8,50
823148,8,,7,8,8,50
823152,7,,5,7,7,119
823160,7,,7,7,7,55
823162,7,,5,8,7,50
823167,7,,6,7,7,55
823175,7,,6,8,7,50
823188,7,,6,7,7,23
823214,5,5,5,5,5,97
823225,6,,5,5,5,33
823232,6,,6,6,6,27
823234,8,,8,8,8,20
823238,6,,6,6,6,20
823240,7,,5,7,6,21
823250,8,,8,8,8,26
823252,6,,6,6,6,21
823254,6,,5,6,5,22
823258,9,,7,8,8,82
823259,9,,8,9,8,43
823260,9,,8,8,7,93
823275,9,,8,9,9,104
823289,8,,8,9,8,65
823293,8,,7,7,6,50
823325,5,,8,10,6,54
823327,7,,9,10,8,45
823329,6,,8,10,8,60
823334,3,7,9,10,4,56
823336,9,,7,10,9,48
823337,7,,6,10,8,37
823338,8,,8,10,8,80
823342,5,,8,10,5,82
823343,7,,5,10,8,35
823345,5,5,9,10,5,58
823346,5,,7,10,7,35
823351,7,,6,10,8,64
823354,6,8,9,10,8,33
823395,7,,6,8,7,65
823400,6,,6,7,6,55
823410,8,,9,8,8,50
823412,6,,6,7,6,50
823425,9,,9,9,8,60
823427,8,,7,8,8,65
823432,7,,9,7,7,55
823447,7,,6,7,6,65
823451,8,10,8,6,7,50
823455,7,,9,8,6,52
823476,2,,3,8,6,24
823477,5,,3,8,6,43
823479,1,,7,10,1,26
823482,8,,2,2,2,24
823484,1,,1,1,1,54
823485,2,,5,8,4,22
823488,8,,4,5,6,27
823490,5,,8,10,7,100
823496,2,,5,8,2,31
823503,8,,8,8,8,20
823506,1,,1,1,1,37
823510,1,,6,10,1,29
823512,1,,1,1,1,27
823513,2,,8,10,4,88
823519,2,,1,7,1,20
823522,1,,1,2,1,31
823524,1,,1,6,2,36
823529,1,,5,10,4,112
823531,1,,10,1,1,83
823534,6,,6,6,6,30
823536,7,,7,10,9,68
823544,7,,6,10,9,64
823545,8,,8,10,9,62
823546,6,,6,10,9,59
823548,6,,7,10,9,68
823549,8,,8,10,9,58
823550,8,,4,10,9,59
823552,7,,7,10,9,55
823554,7,,7,10,9,41
823555,8,,6,10,9,45
823557,7,,9,10,9,36
823560,6,,8,10,8,70
823561,6,,7,10,9,48
823562,5,,7,10,8,37
823563,8,,6,10,9,81
823566,8,,6,10,9,44
823567,5,,8,10,8,31
823608,7,,8,7,7,49
823612,7,,9,7,7,50
823641,9,,8,9,9,60
823645,8,,7,7,7,54
823646,8,,8,9,8,59
823651,9,8,6,6,7,60
823656,8,,7,8,8,54
823658,8,,8,8,7,55
823662,9,,8,7,7,60
823675,8,,9,9,10,73
823677,7,,8,9,8,31
823679,9,,9,9,10,43
823684,8,,9,9,10,59
823703,6,,8,9,10,34
823705,7,,8,7,9,46
823707,8,8,8,8,10,26
823728,8,8,8,9,10,55
823735,6,6,5,6,8,34
823745,8,,9,9,9,43
823750,8,,8,7,7,50
823752,10,,9,10,9,56
823755,7,,9,7,6,43
823757,7,,9,7,7,60
823767,10,,8,9,9,58
823783,6,,9,8,6,52
823801,9,,9,9,9,72
823818,6,,9,10,8,32
823822,8,,8,8,8,44
823831,8,,8,8,8,45
823835,5,,5,5,5,27
823839,5,,7,8,7,45
823842,9,,8,8,8,40
823844,7,,7,7,7,37
823848,9,,9,9,9,32
823849,4,,8,6,7,34
823852,5,,8,6,6,41
823854,8,,8,7,8,44
823856,9,,9,9,9,30
823865,9,,9,9,9,52
823868,6,,7,7,7,41
823871,9,,9,9,9,22
823890,10,,8,8,9,27
823918,7,6,6,6,7,25
823954,8,,8,8,8,45
823957,9,,9,9,9,119
823959,8,,8,8,8,55
823963,9,,8,9,8,55
823966,7,,7,7,7,60
823974,10,,10,10,10,75
823986,9,,7,8,8,65
823993,8,,8,8,8,60
823998,6,,9,9,6,100
824101,6,,3,3,4,35
824120,7,,6,7,7,29
824122,8,,7,8,8,29
824125,6,,7,2,5,30
824127,3,,8,7,7,45
824135,6,,6,8,8,39
824138,4,,4,6,4,29
824155,6,,2,5,7,34
824164,8,,7,9,7,70
824167,10,,9,10,10,149
824169,10,,10,10,10,70
824196,10,,10,10,10,70
824235,7,,6,10,9,62
824236,8,,10,10,10,43
824239,7,,8,8,8,53
824241,8,,8,8,8,53
824251,9,,7,9,9,67
824253,8,,9,10,10,49
824273,10,,5,8,8,55
824278,8,,4,7,7,54
824289,8,,7,9,9,50
824302,6,,10,10,10,54
824317,9,,8,10,9,119
824330,8,8,9,9,8,80
824338,7,,6,9,8,70
824341,9,,9,9,9,45
824344,6,,8,8,7,119
824345,8,,8,9,9,90
824346,8,,3,9,9,119
824347,7,,6,6,6,40
824351,9,,7,9,8,75
824356,6,,6,4,8,119
824360,9,,4,6,5,43
824361,9,,10,9,8,31
824374,8,7,9,7,7,36
824399,7,7,8,7,6,87
824403,10,,9,10,10,50
824413,7,7,8,8,7,40
824417,9,,9,7,9,47
824419,10,,10,10,10,50
824420,10,10,10,10,10,45
824423,7,8,9,7,7,50
824425,9,,9,10,9,40
824427,8,,9,6,8,45
824434,9,,8,6,8,35
824445,10,10,10,10,10,52
824454,10,,9,9,8,29
824460,10,,10,10,10,32
824480,10,,10,10,10,29
824496,10,,10,10,10,42
824503,10,,10,10,10,28
824514,6,,7,7,7,30
824535,6,,5,6,6,20
824557,6,,6,7,7,103
824574,6,,6,6,6,32
824582,7,,8,6,6,49
824623,5,5,4,6,6,70
824637,7,,5,6,6,30
824645,5,,4,4,6,30
824649,5,,4,6,6,40
824657,5,,5,5,5,33
824659,6,,7,8,7,48
824663,9,,9,8,8,42
824669,8,,7,8,9,31
824671,6,,6,7,6,37
824673,9,8,9,9,8,44
824678,9,,8,9,9,51
824686,6,,6,7,6,30
824688,8,,7,6,5,38
824695,7,,6,7,6,43
824705,7,7,7,7,8,38
824711,9,,8,8,7,41
824718,9,,8,9,9,40
824724,7,,8,8,7,62
824725,8,,8,9,9,74
824727,7,,8,8,7,56
824728,9,,8,6,9,61
824730,8,,9,9,7,60
824731,8,,9,9,8,54
824734,8,,8,9,8,51
824735,9,,8,9,9,52
824736,7,,8,8,6,48
824755,9,,9,9,9,55
824761,9,,5,6,8,55
824768,7,,8,9,7,77
824797,8,,9,8,8,45
824798,7,,7,7,7,45
824803,6,,6,6,6,45
824808,6,,6,6,6,55
824809,9,,9,9,9,45
824817,8,,8,8,8,30
824824,6,,6,6,6,60
824826,8,,8,8,8,40
824830,6,,6,6,6,65
824834,8,,8,8,8,40
824846,6,,6,6,6,50
824856,8,,8,8,8,40
824857,8,,9,8,8,35
824860,7,,6,7,7,50
824863,6,,6,6,6,50
824869,6,6,6,6,6,55
824876,7,,7,7,7,69
824877,8,,8,8,8,39
824880,7,,7,7,7,39
824887,6,,6,6,6,47
824891,7,,6,7,7,58
824919,6,,6,6,6,69
824922,7,,7,7,7,33
824930,7,,7,7,7,38
824935,6,,7,7,6,45
824938,6,,7,8,7,60
824951,8,,7,8,8,70
824954,7,,7,8,7,60
824957,7,,6,8,8,50
824959,6,,5,7,6,75
825004,8,,9,9,9,61
825005,6,6,6,7,7,57
825024,8,9,9,10,9,82
825028,7,,7,6,6,35
825030,8,7,7,8,8,40
825031,8,8,9,9,9,44
825033,7,,7,8,9,48
825034,7,,7,8,9,45
825037,9,,9,9,10,102
825039,9,,9,9,9,32
825040,5,6,9,9,8,54
825044,6,,5,7,7,20
825045,7,,7,8,9,49
825054,8,,9,9,9,44
825058,7,,9,9,10,28
825064,8,8,8,9,10,52
825068,8,,8,9,10,41
825071,8,9,9,9,10,42
825078,10,,9,10,9,48
825086,9,,9,10,9,58
825092,9,,8,8,9,52
825094,9,,5,8,5,44
825096,10,,8,10,9,83
825097,9,,9,9,9,37
825100,9,,9,10,10,46
825105,9,,6,8,8,56
825108,9,,9,10,9,56
825110,7,,7,8,7,70
825119,8,,8,8,9,31
825122,8,,9,9,9,55
825132,9,,6,7,8,27
825137,9,,9,9,9,57
825139,10,,9,10,9,42
825142,9,,9,9,9,39
825147,10,,10,10,10,70
825150,10,10,10,10,10,70
825153,9,9,10,10,10,70
825154,10,10,10,10,10,70
825163,10,,8,10,10,80
825164,10,10,9,10,10,80
825166,10,,10,10,10,60
825167,10,,10,10,10,60
825169,10,,10,10,10,70
825172,10,10,10,10,10,50
825174,10,,8,10,10,80
825175,10,10,9,10,10,70
825183,10,,10,10,10,119
825184,10,,9,10,10,119
825185,9,,8,10,10,80
825186,10,,10,10,10,60
825189,10,,10,10,10,50
825192,10,,10,10,10,80
825197,10,,9,10,10,70
825201,10,,10,10,10,70
825203,10,,10,10,10,80
825208,10,,8,10,10,80
825209,10,,10,10,10,80
825212,10,,10,10,10,70
825213,10,,10,10,10,134
825214,9,,9,9,9,109
825216,9,,7,8,8,45
825217,9,,9,9,9,50
825231,9,,9,9,9,45
825240,9,,9,9,8,45
825244,9,,9,9,9,50
825245,9,,9,9,9,45
825266,8,,7,9,9,21
825270,9,9,7,8,8,45
825275,9,,8,9,9,45
825283,7,7,2,6,6,90
825284,8,,9,8,8,40
825308,7,,6,7,7,25
825314,9,,9,9,9,45
825319,8,,7,7,8,29
825324,4,,7,8,7,52
825329,9,9,9,9,9,40
825334,7,,3,3,4,39
825340,8,,6,8,8,72
825344,8,,4,7,8,32
825346,8,7,9,9,8,45
825350,9,,8,9,9,50
825352,8,,7,7,7,44
825353,7,,5,4,5,33
825362,8,,8,7,6,32
825363,8,,5,6,8,48
825370,8,,9,9,8,40
825383,8,,5,5,5,33
825393,9,,10,8,9,54
825397,8,,7,8,7,65
825405,4,3,3,7,5,20
825418,4,,2,5,4,39
825421,8,,9,9,8,45
825424,6,,6,5,7,32
825429,9,,9,6,8,41
825446,6,,1,6,5,37
825453,4,,7,8,5,36
825510,8,,8,8,8,77
825513,9,,8,8,8,45
825528,8,,9,8,8,40
825590,9,,9,9,9,45
825600,2,3,4,4,2,62
825616,8,,6,6,6,42
825676,4,4,6,5,4,31
825682,9,,8,9,9,104
825721,8,,8,8,8,50
825723,8,,5,8,8,46
825730,6,,3,4,4,43
825742,9,,9,8,8,40
825755,4,,5,7,7,44
825782,9,,8,9,9,45
825803,5,6,5,8,6,42
825808,6,7,4,7,7,43
825811,7,4,4,6,6,48
825814,9,,5,9,4,30
825816,8,,8,8,8,81
825824,8,,1,4,4,88
825826,4,,7,7,5,28
825838,6,,5,5,5,56
825849,3,,7,6,5,31
825853,6,,6,7,6,75
825859,8,,6,8,8,30
825866,3,,7,7,4,27
825873,8,,8,8,8,27
825878,6,,8,6,5,76
825889,9,,10,9,8,55
825893,7,,9,7,8,50
825895,8,,7,8,8,65
825918,7,,9,7,7,55
825924,6,,5,7,6,45
825940,8,,9,8,8,55
825951,9,,9,9,9,55
825957,8,,8,8,8,31
825959,7,,7,7,7,36
825964,6,,6,6,6,29
825969,7,7,5,5,4,49
825974,6,,6,6,6,29
825976,10,,10,10,10,47
825977,5,,5,7,6,39
825983,6,,8,8,8,66
825986,5,,5,5,5,22
825992,7,,7,7,7,50
826006,7,,7,7,7,48
826007,8,,8,8,8,100
826009,7,,8,8,8,33
826016,6,,6,6,6,40
826019,6,,6,6,6,40
826021,7,,7,7,7,47
826023,6,,6,6,6,38
826030,7,,6,6,6,67
826073,7,,7,7,7,77
826087,6,,6,6,6,109
826095,9,,8,9,9,37
826104,8,,6,9,9,105
826105,8,7,7,9,9,32
826115,9,,8,9,9,90
826118,9,,8,9,9,41
826122,9,,9,9,9,45
826124,9,8,9,9,9,41
826126,9,,6,8,8,29
826132,8,,7,9,9,20
826135,9,,6,9,9,30
826139,9,,8,9,9,57
826143,9,,7,9,9,43
826152,8,,8,9,9,100
826156,9,,7,9,9,39
826161,9,9,8,9,9,35
826164,8,,8,8,8,53
826176,8,,8,8,8,28
826180,8,,6,6,8,62
826181,8,,8,2,4,20
826184,9,,8,8,8,55
826200,8,,8,8,8,26
826202,9,,9,8,9,33
826205,9,,9,9,9,36
826210,8,,9,8,8,38
826213,9,,9,8,8,35
826214,8,,8,8,8,37
826216,9,,9,9,9,49
826224,8,8,8,8,8,22
826228,9,,9,9,9,47
826229,8,,9,9,9,27
826234,10,9,10,10,9,67
826242,7,7,7,7,6,70
826248,10,,8,9,9,70
826262,8,,8,9,8,40
826266,10,,9,10,10,75
826307,10,,8,10,10,45
826313,10,,7,10,8,65
826337,10,,8,10,10,50
826345,10,,9,10,10,50
826347,10,,8,10,9,45
826362,9,,9,9,9,64
826365,10,,10,10,10,68
826412,10,,10,10,10,56
826416,10,,10,10,10,68
826423,9,,9,9,9,70
826427,9,,9,9,9,98
826434,9,,9,9,9,74
826441,10,,10,10,10,37
826442,9,,10,10,9,43
826445,10,,10,10,10,53
826447,9,9,10,9,9,41
826456,10,,10,10,10,69
826460,10,,10,10,10,71
826474,10,,9,10,10,68
826482,10,,9,9,8,36
826489,7,,8,10,8,74
826500,9,,6,5,5,52
826505,7,,7,6,6,50
826507,6,,8,8,6,55
826508,7,,7,8,7,55
826509,9,,9,9,8,60
826513,9,,9,8,8,76
826514,7,,7,7,7,55
826515,7,,7,8,7,63
826516,8,,7,8,8,55
826521,6,,6,8,6,55
826525,9,,9,8,8,50
826528,9,,10,9,8,50
826557,7,,5,7,7,50
826559,7,7,7,7,6,45
826562,8,,8,8,8,65
826565,6,,6,7,6,65
826570,8,,9,9,7,60
826574,7,,6,8,8,65
826584,8,,8,7,7,55
826590,7,,7,8,7,65
826591,7,,7,8,6,55
826592,8,,9,7,7,60
826595,9,9,9,9,8,65
826605,6,,8,7,5,60
826606,7,,6,7,6,55
826622,7,,8,8,7,55
826650,7,,6,7,7,55
826687,8,,7,4,6,57
826691,8,,9,7,7,52
826693,6,,6,7,6,60
826696,7,,6,7,7,65
826703,9,,10,9,9,50
826705,8,,8,9,6,74
826720,7,,8,9,9,43
826721,8,,8,8,8,59
826729,8,,4,8,8,54
826732,8,,9,9,9,51
826735,9,,9,9,9,44
826741,9,,8,3,6,20
826743,7,,4,5,4,42
826744,9,,9,9,9,52
826757,10,10,10,10,10,36
826766,8,,9,8,7,48
826768,8,,8,9,8,24
826783,9,,9,9,9,25
826796,10,,8,7,10,29
826797,10,,8,7,10,82
826815,8,9,7,7,6,35
826820,9,,9,6,9,42
826828,8,,9,6,9,40
826838,10,,7,6,9,149
826840,8,7,10,9,9,45
826858,9,,9,9,9,50
826877,7,,5,7,7,55
826892,7,,6,7,7,50
826910,9,,9,8,8,55
826916,7,7,5,8,7,65
826926,8,,8,8,8,53
826929,6,,8,5,6,65
826931,7,,7,8,7,65
826936,7,,7,8,7,60
826944,8,,8,8,8,65
826949,6,,6,7,6,60
826953,8,,8,6,8,52
826955,8,,6,8,8,65
826959,6,,8,8,5,60
826965,7,,7,8,7,65
826971,6,,7,7,6,56
826973,8,,8,9,8,65
826974,8,,9,8,8,55
826978,9,,10,10,9,60
826979,8,,8,7,7,60
826996,8,,8,8,8,23
826998,7,,8,8,7,39
827000,9,,8,8,8,84
827001,8,,7,7,7,39
827006,7,,6,6,6,38
827007,7,,8,6,6,30
827011,8,,7,7,7,32
827020,8,,8,8,8,38
827036,7,,6,8,8,58
827041,8,,8,8,8,34
827046,7,,7,7,7,23
827067,10,,10,10,10,60
827069,10,,10,10,10,58
827084,10,,10,10,10,50
827091,10,,10,10,10,80
827098,10,10,7,10,10,60
827107,10,,7,9,10,45
827115,10,,8,9,8,45
827117,10,,8,9,10,75
827118,10,,8,10,10,60
827136,5,,7,9,5,60
827141,8,,9,10,8,50
827143,8,,9,10,8,45
827146,5,,9,10,5,32
827155,8,,5,8,8,68
827157,7,,8,8,7,38
827161,5,,9,9,5,45
827168,7,,8,10,7,42
827171,7,,9,8,6,40
827180,8,,10,10,8,47
827181,5,,8,10,5,35
827182,8,,10,10,8,45
827188,7,,9,10,8,119
827189,10,,8,10,10,40
827196,7,,9,8,7,40
827209,7,,8,9,9,47
827213,6,,9,9,10,40
827215,8,,8,9,10,68
827221,8,,8,10,10,48
827226,8,8,8,8,8,36
827228,6,,6,7,8,70
827231,9,,10,9,10,22
827234,8,,8,9,10,48
827237,7,6,7,8,7,32
827248,7,,8,8,9,40
827252,8,,7,8,10,51
827256,7,,8,8,9,35
827259,8,,9,10,9,62
827265,8,9,9,9,10,21
827269,6,7,7,8,9,21
827281,7,,6,8,6,60
827288,8,,9,9,6,52
827289,7,,5,8,7,65
827306,7,,7,8,7,65
827308,8,10,8,8,8,45
827326,8,,9,9,8,60
827329,9,,9,9,9,64
827345,6,,7,6,5,55
827348,7,,6,7,7,55
827350,7,,8,6,6,46
827354,8,,9,9,8,55
827355,6,,6,7,6,57
827369,9,,9,9,9,60
827374,8,,9,8,8,55
827375,7,,6,7,7,65
827377,7,,6,7,6,63
827381,6,,9,8,5,45
827382,5,,7,7,4,55
827386,8,,9,8,8,60
827398,6,,7,7,6,60
827400,7,,8,6,7,60
827407,9,,9,9,8,55
827411,8,,6,9,7,64
827413,7,,6,8,8,60
827428,3,,3,9,6,112
827436,8,,8,9,9,47
827441,5,,5,10,5,80
827447,7,,8,8,8,25
827449,8,,8,8,8,32
827450,6,,6,9,6,33
827453,8,,8,8,8,87
827455,8,,5,6,7,29
827457,8,,8,8,8,60
827458,8,,5,8,8,73
827474,7,,8,8,8,36
827477,6,,8,9,6,51
827478,6,,6,6,6,50
827482,8,,8,8,8,40
827486,7,,6,8,7,40
827490,9,,6,8,9,60
827501,6,6,6,7,6,50
827504,6,5,6,8,6,129
827510,9,,6,9,9,70
827517,7,6,7,8,7,40
827527,7,7,7,8,7,70
827537,8,,6,9,8,50
827548,9,,5,8,9,70
827555,9,,9,9,9,44
827578,8,,8,8,8,39
827588,7,,10,8,8,43
827593,7,,9,8,8,48
827598,6,,8,8,8,43
827602,5,,7,7,7,29
827607,7,,7,7,7,89
827615,7,,10,9,9,46
827618,9,,9,9,9,35
827619,4,,6,8,8,37
827627,10,,10,10,10,25
827632,10,,10,10,10,45
827639,10,,10,10,10,23
827641,10,,10,10,10,33
827642,10,,10,10,10,51
827645,10,,10,10,10,48
827647,10,,10,10,10,40
827655,10,,10,10,10,37
827672,10,,10,10,10,44
827674,10,,10,10,10,28
827676,10,,10,10,10,40
827686,10,,10,10,8,30
827689,10,,10,10,10,36
827693,10,,10,10,10,20
827702,6,7,7,7,7,36
827708,6,,8,7,7,27
827724,6,7,9,7,7,36
827745,7,,8,7,8,48
827753,5,7,9,8,6,36
827763,6,7,4,7,7,32
827771,9,,9,9,9,59
827773,7,,7,8,8,48
827781,8,,7,7,7,61
827838,8,,8,8,8,39
827844,7,,7,7,7,21
827847,9,9,9,9,9,36
827850,9,,9,9,9,63
827870,9,,9,9,9,36
827871,8,,8,8,8,37
827874,9,,9,9,9,37
827875,8,,8,8,8,46
827880,7,,7,7,7,36
827882,8,,8,8,8,50
827887,9,,9,9,9,59
827905,7,7,7,7,7,29
827906,6,,6,7,7,23
827910,7,,9,7,7,21
827911,6,,6,6,6,39
827914,7,,9,8,9,34
827918,7,,3,5,6,33
827925,7,,8,7,7,23
827929,6,,7,7,4,49
827947,7,,8,7,7,66
827954,8,,8,8,8,30
827958,6,,8,9,8,53
827970,7,,8,7,7,92
827988,6,,7,7,6,55
828001,7,,10,6,7,35
828003,6,5,5,3,5,29
828005,9,,9,8,8,25
828011,6,,7,10,6,64
828016,7,,7,8,7,32
828023,8,,8,8,8,78
828039,5,5,6,5,5,32
828045,10,,10,10,10,43
828072,10,,10,10,10,34
828080,7,,8,9,9,25
828095,8,,9,9,9,36
828117,6,,9,9,9,41
828121,5,,7,8,8,63
828148,7,,8,8,8,58
828151,8,,6,9,9,64
828155,8,,9,9,9,56
828159,7,,8,8,8,51
828164,4,,7,8,8,47
828169,9,,5,9,9,82
828170,5,,8,9,8,48
828179,9,,9,9,9,61
828183,6,,8,8,8,47
828184,4,,8,8,8,54
828185,9,,9,9,9,60
828187,8,,8,9,9,65
828188,9,,9,9,9,56
828190,9,,8,9,9,56
828192,8,,8,9,8,50
828197,9,,9,9,9,59
828206,7,,8,9,9,59
828225,9,,9,9,9,58
850003,10,,10,10,10,40
850004,9,9,9,8,8,60
850005,10,,10,10,10,45
850006,10,,8,6,10,40
