nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape,npens
39227,1,1,1,1,1992,440,13,2,0,30,1
39259,1,1,1,1,1999,1090,13,2,0,80,1
39259,2,2,1,1,1991,700,13,2,0,70,1
39278,1,1,2,1,1996,1500,13,2,0,100,1
39284,1,1,2,1,1992,1560,13,2,0,100,1
39284,2,1,2,1,1988,1500,13,2,0,100,1
39351,1,1,1,1,2003,540,13,2,0,60,1
39351,2,2,1,1,1985,600,13,2,0,40,1
39356,1,1,1,1,1998,460,13,2,0,50,1
39356,2,2,1,1,1997,450,13,2,0,50,1
39433,1,1,1,5,1989,800,13,2,0,,1
39436,1,1,1,1,2003,1370,13,2,0,80,1
39441,1,1,1,1,2004,1400,13,2,0,90,1
39441,1,1,1,5,2001,400,13,2,0,,2
39486,1,1,1,1,1991,460,13,2,0,40,1
39488,1,1,1,1,2006,1100,13,2,0,80,1
39488,2,2,1,1,1986,400,13,2,0,60,1
39488,2,2,1,5,2002,400,13,2,0,,2
39491,1,1,2,1,1997,1430,13,2,0,90,1
39491,2,1,2,1,1992,1050,13,2,0,90,1
39542,1,1,1,1,1998,800,13,2,0,90,1
39697,1,1,1,1,2007,16000,13,2,0,75,1
39907,1,1,1,1,2007,1240,13,2,0,70,1
50052,1,1,1,2,1994,580,13,2,0,,1
50085,1,1,1,1,1999,780,13,2,0,70,1
50135,1,1,1,1,1995,1400,13,2,0,50,1
50178,1,1,1,2,2005,400,13,2,0,,1
50231,1,1,1,1,1999,600,13,2,0,60,1
50232,1,1,4,3,1972,570,13,2,0,,1
50232,2,2,4,4,1972,360,13,2,0,,1
50274,1,1,1,5,2004,595,13,2,0,,1
50281,1,1,1,1,2004,960,13,2,0,70,1
50618,1,1,1,2,1984,440,12,2,0,,1
50618,2,1,1,1,1976,480,12,2,0,70,1
50674,1,1,1,1,1986,535,13,2,0,50,1
50674,1,1,1,5,1981,195,13,2,0,,2
50740,1,1,1,1,1994,800,13,2,0,80,1
50740,2,2,1,1,1991,700,13,2,0,80,1
50757,2,1,1,1,1978,1200,13,2,0,70,1
51351,2,1,1,1,1985,650,13,2,0,80,1
51351,3,1,1,1,1990,500,13,2,0,80,1
51352,1,1,2,1,2001,1500,13,2,0,80,1
51363,1,1,1,1,1988,940,13,2,0,60,1
51363,1,1,6,1,1997,95,12,2,0,10,2
51444,1,1,2,1,2002,1100,13,2,0,90,1
51444,2,2,1,1,2008,900,13,2,0,80,1
51467,1,1,1,1,1987,700,13,2,0,70,1
51467,2,2,1,7,1960,440,13,2,0,,1
51544,2,1,1,1,2003,450,13,2,0,60,1
51719,1,1,1,1,1989,1930,13,2,0,80,1
51733,1,1,1,1,1994,870,13,2,0,50,1
51733,2,1,1,1,1998,470,13,2,0,50,1
51792,1,1,1,5,1980,800,13,2,0,,1
51792,1,1,1,4,1990,400,12,2,0,,2
51895,1,1,1,1,1995,1100,13,2,0,78,1
51895,2,1,1,1,1998,455,13,2,0,45,1
51900,1,1,2,1,1992,1260,13,2,0,100,1
51900,2,1,1,1,2002,370,13,2,0,70,1
51908,1,1,1,1,2000,1000,12,2,0,70,1
51908,2,2,1,1,1996,780,12,2,0,60,1
52400,1,1,1,1,1995,650,13,2,0,50,1
52455,1,1,2,1,1993,1180,13,2,0,94,1
52716,1,1,1,1,1985,650,13,2,0,80,1
52716,2,2,1,1,1990,450,13,2,0,60,1
52718,1,1,1,5,2000,450,13,2,0,,1
52733,1,1,1,1,1982,650,13,2,0,80,1
52736,2,1,1,1,1987,620,13,2,0,50,1
52736,3,1,1,2,1990,382,12,2,0,,1
52736,4,1,1,3,1997,250,12,2,0,,1
53006,1,1,1,1,2000,1100,13,2,0,70,1
53006,2,2,1,1,1994,1100,13,2,0,60,1
53028,1,1,1,1,1994,800,13,2,0,80,1
53081,1,1,1,1,1990,880,13,2,0,60,1
53081,1,1,1,5,2006,650,13,2,0,,2
53108,1,1,1,1,2005,1450,13,2,0,85,1
53108,2,1,4,3,2000,700,12,2,0,,1
53109,1,1,1,2,1994,410,13,2,0,,1
53109,1,1,1,5,1999,450,13,2,0,,2
53202,1,1,1,1,2006,1000,13,2,0,80,1
53225,1,1,1,1,2007,1200,13,2,0,80,1
53234,1,1,1,1,2002,900,13,2,0,30,1
53234,2,2,1,1,1991,900,13,2,0,30,1
53373,1,1,1,1,2004,1600,12,2,0,80,1
53373,3,1,1,5,1971,1400,12,2,0,,1
53380,1,1,1,1,1997,620,13,2,0,70,1
53380,1,1,1,5,1973,250,13,2,0,,2
53381,1,1,2,1,1985,1000,13,2,0,80,1
53381,1,1,2,5,1970,500,13,2,0,,2
53520,1,1,2,1,2007,1490,13,2,0,100,1
53520,1,1,3,3,1969,980,13,2,0,,2
53549,1,1,1,1,1995,1400,13,2,0,100,1
53549,2,2,1,1,2004,800,13,2,0,80,1
53564,1,1,1,1,1990,1700,13,2,0,90,1
53564,2,1,1,1,1996,400,13,2,0,80,1
53741,1,1,1,7,1983,240,13,2,0,,1
53741,1,1,1,5,1990,702,13,2,0,,2
53849,1,1,1,1,1990,1500,13,2,0,80,1
53849,2,2,1,7,2005,192,13,2,0,40,1
53997,1,1,2,1,1973,1450,13,2,0,130,1
53997,2,1,1,1,1980,1500,13,2,0,100,1
54143,1,1,1,1,1987,1300,13,2,0,90,1
54143,2,2,1,1,1987,500,13,2,0,60,1
54152,1,1,1,5,1977,710,13,2,0,,1
54683,1,1,1,1,1997,967,13,2,0,50,1
54683,2,2,1,1,1996,850,13,2,0,50,1
54684,1,1,1,1,1979,1000,13,2,0,80,1
54694,1,1,2,1,1995,1100,13,2,0,80,1
55147,1,1,1,1,1998,1220,13,2,0,70,1
55147,2,2,1,1,2005,380,13,2,0,40,1
55209,1,1,1,1,1967,420,13,2,0,50,1
55209,1,1,1,5,2007,260,13,2,0,,2
55300,1,1,1,5,1989,480,13,1,50,,1
55308,1,1,2,1,1989,640,13,2,0,80,1
55308,1,1,1,7,1989,260,13,2,0,,2
55349,2,1,1,1,2002,1120,13,2,0,100,1
55425,2,1,1,1,1994,460,13,2,0,80,1
55425,2,1,1,5,1999,600,13,2,0,,2
55430,2,1,2,1,1995,1260,13,2,0,80,1
55430,2,1,2,5,1995,660,13,2,0,,2
55636,6,2,1,5,1971,400,13,2,0,,1
55774,1,1,1,5,1995,840,13,2,0,,1
56251,1,1,1,5,1986,520,13,2,0,,1
56262,1,1,2,5,1983,1040,13,2,0,,1
56270,1,1,1,1,1987,1100,13,2,0,80,1
56529,1,1,1,3,2005,700,13,2,0,,1
56563,1,1,1,1,1998,700,12,2,0,60,1
56563,2,2,1,1,2001,440,12,2,0,40,1
56572,1,1,1,1,1999,720,12,2,0,60,1
56572,1,1,6,1,1999,150,12,2,0,10,2
56572,2,2,1,1,2003,460,12,2,0,50,1
56575,1,1,1,1,1988,900,12,2,0,80,1
56575,2,2,1,1,1996,500,12,2,0,60,1
56577,1,1,2,1,1994,1070,12,2,0,80,1
56610,1,1,1,1,1988,430,13,2,0,75,1
56610,2,1,1,4,1980,600,10,2,0,,1
56624,2,2,2,1,2004,1164,13,2,0,80,1
56632,1,1,2,1,1982,1200,13,2,0,80,1
56632,1,1,1,5,1980,700,12,2,0,,2
56656,4,1,1,1,1992,540,13,2,0,50,1
56658,1,1,1,4,2000,240,13,2,0,,1
56658,1,1,1,4,2000,480,13,2,0,,2
56658,2,2,1,3,1978,441,13,2,0,,1
56658,2,2,1,5,1996,322,13,1,600,,2
56677,1,1,1,1,1955,180,13,2,0,50,1
56677,1,1,2,1,1981,900,13,2,0,70,2
56677,2,1,2,1,1987,900,13,2,0,70,1
56680,1,1,1,1,1990,1390,13,2,0,90,1
56701,1,1,1,1,1990,340,13,2,0,60,1
56701,1,1,6,1,1990,480,12,2,0,80,2
56706,2,1,1,4,2007,369,12,2,0,,1
56721,2,1,1,5,1996,500,13,2,0,,1
56721,3,1,2,1,2008,1100,7,2,0,100,1
56761,1,1,1,1,1991,1325,13,2,0,80,1
56761,1,1,1,3,1980,155,12,2,0,,2
56761,2,2,1,1,1977,440,13,2,0,110,1
56762,1,1,1,1,1993,1350,13,2,0,70,1
56765,1,1,1,1,1988,1120,13,2,0,88,1
56765,2,1,1,7,1995,330,13,2,0,,1
56926,1,1,1,1,1980,1700,13,2,0,90,1
57042,1,1,1,1,2005,558,12,2,0,50,1
57138,1,1,2,1,2007,1380,13,2,0,90,1
57217,1,1,1,2,1996,516,13,2,0,,1
57217,2,1,1,1,1989,800,13,2,0,80,1
57374,1,1,1,1,2006,1335,13,2,0,70,1
57547,1,1,1,1,2004,990,13,2,0,85,1
57609,1,1,1,2,1991,600,13,2,0,,1
57609,1,1,4,3,1991,200,12,1,120,,2
57609,2,2,2,1,1993,1200,13,1,100,80,1
57615,2,2,1,1,1997,430,13,2,0,60,1
57615,2,2,6,1,1997,1700,12,2,0,80,2
57616,1,1,1,1,2002,900,13,2,0,65,1
57621,2,1,1,1,2001,1100,13,2,0,85,1
57779,1,1,1,1,2007,800,13,2,0,70,1
58366,1,1,2,1,2006,1800,13,2,0,70,1
91010,1,1,1,1,1997,1050,13,2,0,70,1
111052,2,3,1,1,1990,1240,13,2,0,70,1
111052,3,3,1,1,2001,700,13,2,0,70,1
121067,1,1,1,1,1982,1768,12,2,0,90,1
138091,1,1,1,1,2003,1500,13,2,0,80,1
138091,2,2,1,1,1993,1400,13,2,0,80,1
138399,1,1,1,1,2000,1199,13,2,0,80,1
143090,1,1,1,1,1991,1210,13,2,0,75,1
145012,1,1,2,1,1983,1500,13,2,0,99,1
176011,1,1,1,1,2008,1169,13,2,0,90,1
176019,1,1,1,5,2005,160,13,2,0,,1
176057,1,1,1,1,1990,1250,13,2,0,95,1
176061,1,1,1,1,1989,595,13,2,0,70,1
176061,2,2,1,1,1992,440,13,2,0,70,1
176068,2,2,1,1,2007,1290,13,2,0,90,1
178001,1,1,1,1,2007,1248,13,2,0,80,1
193016,1,1,1,1,1993,540,13,2,0,50,1
193026,1,1,2,1,2002,1400,13,2,0,80,1
193026,2,2,1,1,1998,700,13,2,0,60,1
215011,1,1,1,1,1997,340,13,2,0,50,1
215011,1,1,6,1,1999,370,12,2,0,60,2
215018,1,1,1,1,1998,440,13,2,0,40,1
215018,2,2,1,1,2000,430,13,2,0,40,1
215018,2,2,1,4,1995,220,13,2,0,,2
216022,1,1,1,1,1996,1400,13,2,0,70,1
224048,1,1,1,7,1994,430,13,2,0,,1
224048,2,1,1,1,1986,550,13,2,0,70,1
230003,1,1,1,1,1994,1100,13,2,0,80,1
230029,1,1,1,1,1995,1160,13,2,0,80,1
230029,2,2,1,1,2006,450,13,1,150,50,1
230030,1,1,1,1,1990,380,13,2,0,80,1
230030,1,1,1,5,1991,500,13,2,0,,2
230037,1,1,1,1,2004,1600,13,2,0,100,1
230037,2,2,2,1,2000,1140,13,2,0,95,1
230043,1,1,2,1,1990,926,13,2,0,70,1
230048,1,1,1,5,2002,430,13,2,0,,1
230048,1,1,1,1,1990,350,13,2,0,50,2
237003,2,1,2,1,2003,1600,13,2,0,85,1
238055,1,1,1,1,2002,1260,13,2,0,100,1
238055,2,2,1,1,2007,1220,13,2,0,90,1
244013,1,1,2,1,2004,600,13,2,0,80,1
244013,2,1,1,1,2008,850,13,2,0,80,1
250010,2,2,1,3,1991,400,12,2,0,,1
250010,2,2,1,4,2002,450,12,2,0,,2
250037,1,1,1,2,1994,400,12,2,0,,1
250039,1,1,1,5,1983,450,12,2,0,,1
250056,1,1,1,1,2003,600,12,2,0,60,1
279054,1,1,1,1,1997,800,13,2,0,60,1
279054,2,2,1,1,1999,400,13,2,0,50,1
282083,1,1,1,1,2007,890,12,2,0,60,1
282089,2,2,1,1,2007,830,13,2,0,75,1
284086,1,1,1,1,2002,850,13,2,0,70,1
284086,2,1,1,1,1993,700,13,2,0,80,1
285054,1,1,2,1,1992,1000,13,2,0,70,1
285054,2,2,1,1,2000,400,13,2,0,80,1
294039,1,1,1,1,1997,790,13,2,0,40,1
294039,2,2,1,1,2007,440,13,2,0,40,1
305042,1,1,1,1,2004,1100,13,2,0,100,1
305042,2,1,2,1,2007,1100,13,2,0,100,1
310001,1,1,1,1,1991,720,13,2,0,50,1
310002,2,1,1,1,2001,920,13,2,0,90,1
310005,1,1,1,1,1997,1500,13,2,0,80,1
310005,1,1,4,3,1992,230,13,2,0,,2
310040,1,1,1,1,1997,2150,13,2,0,80,1
310051,2,1,1,1,1998,1590,13,2,0,70,1
310066,1,1,1,5,1997,860,13,2,0,,1
321009,1,1,1,1,1993,1000,13,2,0,30,1
321009,2,2,1,2,1993,400,13,2,0,,1
330057,1,1,1,1,1993,715,13,2,0,80,1
330057,1,1,1,5,1995,560,13,2,0,,2
332080,1,1,1,1,2003,900,13,2,0,90,1
332080,4,1,1,1,1975,420,13,2,0,90,1
332080,4,1,1,5,2005,524,13,2,0,,2
333081,1,1,1,1,1994,3200,13,2,0,60,1
343010,1,1,2,1,2003,1100,13,2,0,80,1
350035,1,1,1,1,1983,1330,13,2,0,80,1
355063,1,1,1,5,1986,800,13,2,0,,1
365034,1,1,1,1,2007,1180,13,2,0,70,1
387029,1,1,1,1,2003,2400,13,2,0,80,1
389029,1,1,1,1,1992,1500,13,2,0,70,1
389029,2,1,1,2,2000,180,13,2,0,,1
500001,1,1,3,1,1992,1250,13,2,0,75,1
500004,1,1,1,4,2005,141,12,2,0,,1
500004,2,1,1,4,1988,257,12,2,0,,1
500004,3,1,1,4,1988,257,12,2,0,,1
500004,4,1,1,4,2000,257,12,2,0,,1
500011,1,1,1,4,1975,568,13,2,0,,1
500011,1,1,1,5,1969,388,13,2,0,,2
500088,1,1,1,1,1983,918,13,2,0,70,1
500088,2,2,1,1,1990,401,13,2,0,50,1
500090,1,1,1,1,1998,860,13,2,0,70,1
500155,1,1,1,5,2000,673,13,2,0,,1
500160,1,1,1,1,1990,1200,13,2,0,80,1
500176,1,1,1,1,2006,1100,13,2,0,75,1
500180,1,1,1,5,1992,640,13,1,240,,1
500220,1,1,1,1,1998,1140,13,2,0,80,1
500280,1,1,1,1,1994,1241,13,2,0,70,1
500328,1,1,1,1,1988,1400,13,2,0,72,1
500328,1,1,1,5,1984,150,12,2,0,,2
500356,1,1,1,1,1995,612,13,2,0,35,1
500356,1,1,1,5,1997,260,13,2,0,,2
500412,1,1,1,1,1982,900,13,2,0,60,1
500412,2,1,1,5,1989,450,13,2,0,,1
500575,1,1,1,1,2003,1195,13,2,0,75,1
500575,2,2,1,1,2004,980,13,2,0,90,1
500576,1,1,3,1,1995,960,13,2,0,80,1
500586,1,1,1,1,1994,1110,13,2,0,70,1
500586,2,2,1,7,2003,155,13,2,0,,1
500594,1,1,1,1,2006,900,13,2,0,80,1
500620,1,1,1,1,2001,1200,13,2,0,80,1
500620,2,1,1,1,1983,600,13,2,0,80,1
500674,1,1,1,1,1999,1134,13,2,0,80,1
500674,2,1,1,1,1991,1500,13,2,0,80,1
500682,2,1,1,1,2008,1200,13,2,0,100,1
500877,1,1,1,1,2000,1234,13,2,0,95,1
501048,1,1,1,1,1984,1249,13,2,0,100,1
501068,1,1,1,3,2006,1120,13,2,0,,1
501374,1,1,1,1,1998,1700,13,2,0,80,1
501444,1,1,1,1,2001,1215,13,2,0,90,1
501448,1,1,1,1,1999,930,13,2,0,70,1
501448,2,1,1,1,1992,900,13,2,0,70,1
501485,1,1,1,1,2004,1200,13,2,0,70,1
501485,2,1,1,1,2008,900,13,2,0,70,1
501627,1,1,1,5,2002,500,13,2,0,,1
501697,2,1,1,1,2000,1050,13,2,0,90,1
501777,5,5,1,2,1983,470,13,2,0,,1
501777,5,5,1,3,2005,450,12,2,0,,2
501777,5,5,2,5,2003,300,13,2,0,,3
501816,1,1,1,1,1996,460,13,2,0,70,1
501874,1,1,1,1,1995,2200,13,2,0,70,1
501874,2,1,1,1,2007,1700,13,2,0,80,1
501874,3,1,1,1,2008,100,12,2,0,40,1
502025,1,1,1,1,1989,1045,13,2,0,90,1
502025,2,2,1,1,2005,945,13,2,0,90,1
502060,1,1,1,5,1990,500,13,2,0,,1
502144,1,1,1,1,1993,500,13,2,0,60,1
502144,2,1,1,1,1993,1200,13,2,0,80,1
502157,1,1,1,1,1977,1450,13,2,0,95,1
502157,2,1,1,4,2007,465,13,2,0,,1
502248,1,1,1,3,1978,360,13,2,0,,1
502360,1,1,1,4,1976,1000,13,2,0,,1
502364,1,1,6,1,2000,950,12,2,0,80,1
502364,2,2,1,2,1995,473,13,2,0,,1
502366,1,1,1,2,2000,500,13,2,0,,1
502383,1,1,1,1,1998,440,13,2,0,40,1
502383,1,1,6,2,2002,476,12,2,0,,2
502386,1,1,1,1,1988,500,13,1,430,100,1
502434,1,1,1,1,2007,3500,13,2,0,40,1
502437,2,2,2,1,1996,810,13,2,0,75,1
502506,1,1,1,1,1998,2120,13,2,0,75,1
502772,1,1,1,1,1999,596,13,2,0,40,1
503308,1,1,2,1,2008,1957,6,2,0,110,1
503431,1,1,1,1,1979,1700,13,2,0,70,1
503431,2,2,1,7,1993,420,13,2,0,,1
503561,1,1,1,1,2001,2100,13,2,0,60,1
503561,2,2,2,1,1984,630,13,2,0,60,1
503674,2,3,1,1,2006,1930,13,2,0,90,1
503788,1,1,1,1,1999,1030,13,2,0,50,1
503788,2,2,1,1,2004,650,13,2,0,65,1
503804,1,1,1,1,1999,1700,13,2,0,80,1
503804,2,2,1,1,2001,550,13,2,0,65,1
503981,1,1,1,1,1982,1200,13,2,0,80,1
503981,2,2,1,1,1988,415,13,2,0,60,1
504063,1,1,1,1,2008,940,13,2,0,80,1
504063,2,2,2,1,2001,1050,13,2,0,80,1
504063,4,4,1,1,1982,450,13,2,0,60,1
504063,4,4,1,5,1970,400,13,2,0,,2
504091,1,1,1,1,1991,700,13,2,0,45,1
504091,2,2,1,1,1996,420,13,2,0,40,1
504112,1,1,1,1,1979,460,13,2,0,40,1
504112,1,1,1,5,2008,315,13,2,0,,2
504125,1,1,1,1,1989,1380,13,2,0,80,1
504125,2,2,1,1,1980,850,13,2,0,80,1
504129,2,1,1,1,2004,850,13,2,0,80,1
504129,3,1,1,5,1975,325,13,2,0,,1
504158,1,1,1,1,1975,500,13,2,0,70,1
504158,1,1,1,5,2006,310,13,2,0,,2
504175,2,1,1,1,2004,1700,14,2,0,70,1
504209,2,2,1,1,2005,1298,13,2,0,85,1
504341,1,1,1,1,1992,600,13,2,0,40,1
504341,2,2,1,1,2001,1000,13,2,0,50,1
504363,1,1,1,1,1998,1100,12,2,0,80,1
504380,1,1,1,1,1981,1300,12,2,0,60,1
504395,1,1,1,5,1993,400,13,2,0,,1
504483,1,1,1,1,2007,1350,13,2,0,85,1
504551,1,1,1,7,1955,430,13,2,0,,1
504578,1,1,1,3,1988,530,13,2,0,,1
504578,2,2,5,4,1984,430,13,2,0,,1
504581,1,1,2,5,2006,750,13,2,0,,1
504584,1,1,1,5,1998,400,13,2,0,,1
504719,1,1,1,1,1996,1350,13,2,0,80,1
504719,1,1,5,1,1998,350,13,2,0,,2
504719,2,2,1,1,2006,52,13,2,0,10,1
504730,1,1,2,1,1999,1190,13,2,0,80,1
504730,2,1,2,1,1995,970,13,2,0,70,1
504743,1,1,1,1,1990,900,13,2,0,80,1
504743,2,2,3,3,2008,450,12,2,0,,1
504792,1,1,1,1,2005,1500,13,2,0,85,1
504792,2,2,1,1,2003,1100,13,2,0,85,1
504872,1,1,1,1,1996,600,13,2,0,100,1
504872,1,1,1,5,2004,200,13,2,0,,2
504885,1,1,1,1,2000,450,13,2,0,100,1
504889,1,1,1,1,2008,2400,13,2,0,70,1
504959,1,1,1,1,2002,1400,13,2,0,95,1
504965,1,1,1,5,1999,800,13,2,0,,1
504988,1,1,2,1,1994,3000,13,2,0,80,1
505022,3,3,98,7,2008,200,13,2,0,,1
505167,1,1,1,1,1991,800,13,2,0,80,1
505167,2,2,1,2,1991,800,13,2,0,,1
505176,1,1,1,1,2005,1000,13,2,0,80,1
505176,2,1,1,1,2007,800,13,2,0,80,1
505226,1,1,2,1,1994,1300,13,2,0,85,1
505228,1,1,1,5,2001,900,13,2,0,,1
505238,1,1,1,1,1986,750,13,2,0,40,1
505243,2,2,1,1,2000,2100,13,2,0,90,1
505285,1,1,1,1,1994,690,13,2,0,30,1
505307,1,1,1,1,1995,1400,13,2,0,50,1
505307,1,1,1,5,2005,380,13,2,0,,2
505322,1,1,1,1,2001,1450,13,2,0,70,1
505322,2,2,1,1,2002,798,13,2,0,70,1
505334,1,1,1,5,1972,500,13,2,0,,1
505366,1,1,2,1,1992,680,13,2,0,70,1
505366,2,2,1,3,2008,600,13,2,0,,1
505374,1,1,3,2,1983,600,13,2,0,,1
505374,1,1,3,2,2008,300,12,2,0,,2
505407,1,1,1,1,1993,400,13,2,0,50,1
505407,1,1,1,5,1991,470,13,2,0,,2
505416,1,1,1,1,1995,720,13,2,0,50,1
505416,2,2,1,1,1990,780,13,2,0,100,1
505418,1,1,1,1,1995,1500,13,2,0,90,1
505418,2,2,1,1,1985,680,13,2,0,90,1
505421,1,1,1,4,1987,442,13,2,0,,1
505425,1,1,2,1,1998,439,13,2,0,60,1
505425,1,1,2,5,1992,1120,13,2,0,,2
505433,1,1,1,1,1991,2150,13,2,0,100,1
505433,1,1,2,4,1943,350,13,2,0,,2
505439,1,1,1,1,2002,1380,13,2,0,90,1
505442,1,1,4,3,1986,380,12,2,0,,1
505442,1,1,1,5,1999,620,13,2,0,,2
505454,1,1,1,4,1993,409,13,2,0,,1
505463,1,1,1,1,1992,1100,13,2,0,80,1
505463,2,2,1,1,2000,1600,13,2,0,90,1
505469,2,1,1,1,1997,400,13,2,0,50,1
505469,2,1,1,5,2004,1000,13,2,0,,2
505486,1,1,1,5,1976,530,13,2,0,,1
505486,1,1,1,4,2004,430,12,2,0,,2
505491,1,1,1,1,1989,669,13,2,0,50,1
505491,1,1,4,3,1947,478,13,2,0,,2
505492,1,1,1,1,1993,510,13,2,0,80,1
505492,2,2,1,4,1986,415,13,2,0,,1
505493,1,1,2,1,1992,1100,13,2,0,90,1
505498,1,1,1,1,1987,580,13,2,0,50,1
505498,1,1,1,5,2003,250,13,2,0,,2
505502,1,1,1,1,1988,740,13,2,0,90,1
505502,1,1,4,3,1984,255,12,2,0,,2
505502,2,2,1,1,1993,430,13,2,0,90,1
505517,1,1,1,1,2005,700,13,2,0,70,1
505517,2,2,1,1,2004,1600,13,2,0,95,1
505525,1,1,1,1,1995,900,13,2,0,70,1
505525,2,2,1,1,2007,700,13,2,0,60,1
505534,1,1,1,1,2007,1600,13,2,0,90,1
505540,1,1,1,1,1988,450,13,2,0,50,1
505540,1,1,1,5,1981,300,13,2,0,,2
505548,1,1,1,1,2002,450,13,2,0,60,1
505548,1,1,1,5,2004,350,13,2,0,,2
505548,2,2,1,3,1977,240,12,2,0,,1
505566,2,1,1,1,1994,700,13,2,0,60,1
505566,2,1,1,5,2003,350,13,2,0,,2
505576,1,1,1,1,1990,700,13,2,0,60,1
505594,1,1,1,1,2007,837,13,2,0,70,1
505672,1,1,1,1,2003,1800,13,2,0,60,1
505672,2,1,1,1,2001,1080,13,2,0,7,1
505681,1,1,1,5,2000,510,13,2,0,,1
505771,1,1,1,1,1992,1960,13,2,0,70,1
505806,1,1,1,1,1983,500,13,2,0,70,1
505806,1,1,1,5,1991,450,13,2,0,,2
505820,1,1,1,1,2002,800,13,2,0,60,1
505820,2,2,1,1,2005,700,13,2,0,65,1
505833,1,1,1,3,1994,680,13,2,0,,1
505850,1,1,1,1,1984,530,13,2,0,80,1
505850,1,1,1,5,1993,650,13,2,0,,2
505979,1,1,1,1,1993,1550,13,2,0,80,1
506007,1,1,1,1,1995,444,13,2,0,40,1
506007,2,2,1,1,1990,447,13,2,0,40,1
506025,1,1,1,1,1996,1200,13,2,0,80,1
506025,2,2,1,1,2006,1300,13,2,0,80,1
506100,1,1,1,1,1985,480,13,2,0,50,1
506100,2,2,1,1,1993,410,13,2,0,50,1
506107,2,1,1,3,2006,850,13,2,0,,1
506112,1,1,1,1,1994,900,13,2,0,80,1
506112,2,2,1,1,1991,430,13,2,0,50,1
506126,1,1,2,1,1991,1700,13,2,0,90,1
506152,1,1,1,1,1990,250,13,2,0,90,1
506152,1,1,1,5,1995,320,13,2,0,,2
506153,1,1,2,1,1997,1200,13,2,0,90,1
506153,2,2,1,1,2000,900,13,2,0,90,1
506184,1,1,1,1,2000,1680,13,2,0,98,1
506184,2,1,2,1,2007,900,13,2,0,85,1
506195,1,1,1,1,1985,530,13,2,0,50,1
506374,1,1,1,5,1967,455,13,2,0,,1
506385,2,1,1,1,1993,1100,13,2,0,90,1
506386,2,2,1,1,2004,700,13,2,0,80,1
506386,3,3,1,4,2007,270,13,2,0,,1
506389,1,1,1,1,2008,700,13,2,0,80,1
506402,1,1,1,1,1996,750,13,2,0,80,1
506411,1,1,1,1,1994,400,13,2,0,80,1
506411,1,1,1,5,2004,200,13,2,0,,2
506418,1,1,1,1,1992,441,13,2,0,70,1
506418,2,2,1,1,1992,500,13,2,0,70,1
506439,1,1,1,1,2001,1620,13,2,0,75,1
506439,2,2,2,1,1992,1300,13,2,0,85,1
506439,3,1,1,4,1990,240,13,2,0,,1
506439,3,1,1,4,1980,430,12,2,0,,2
506446,1,1,2,1,1995,1500,13,2,0,80,1
506446,2,1,2,1,2004,1600,13,2,0,90,1
506512,1,1,1,1,1962,568,12,2,0,80,1
506520,1,1,1,1,2002,1700,13,2,0,90,1
506520,2,1,2,1,2006,1600,13,2,0,90,1
506527,1,1,1,1,1992,1450,13,2,0,85,1
506531,1,1,2,1,1997,720,13,2,0,90,1
506531,2,1,2,1,2001,1000,13,2,0,90,1
506565,1,1,1,1,2006,1250,13,2,0,90,1
506591,1,1,1,2,2002,400,12,2,0,,1
506591,2,2,1,1,2000,1500,12,2,0,90,1
506601,1,1,1,2,1980,560,12,2,0,,1
506608,1,1,1,1,1991,550,12,2,0,90,1
506610,1,1,1,1,2008,1200,12,2,0,80,1
506613,1,1,1,2,1975,428,13,2,0,,1
506613,2,2,1,3,1982,520,13,2,0,,1
506616,1,1,1,1,1995,420,13,2,0,80,1
506616,1,1,1,5,2002,600,13,2,0,,2
506619,1,1,1,1,1985,935,13,2,0,75,1
506619,2,1,1,1,1990,565,13,2,0,50,1
506628,6,1,1,2,1987,500,12,2,0,,1
506680,1,1,1,1,1996,1000,12,2,0,80,1
506680,2,2,1,1,2006,458,12,2,0,90,1
506729,2,1,1,1,1990,940,13,2,0,80,1
506729,2,1,1,4,2005,470,12,2,0,,2
506733,1,1,1,1,2000,1500,13,2,0,90,1
506736,1,1,2,1,1996,1400,13,2,0,80,1
506736,2,1,2,1,1998,1750,13,2,0,80,1
506742,1,1,1,1,2006,1100,13,2,0,60,1
506742,2,1,1,1,2006,398,13,2,0,30,1
506758,1,1,2,1,1995,1700,13,2,0,70,1
506760,1,1,1,1,2005,1400,13,2,0,80,1
506767,1,1,2,1,1996,1400,13,2,0,80,1
506772,1,1,1,1,2000,2500,13,2,0,80,1
506772,5,1,1,5,1995,500,13,2,0,,1
506778,1,1,1,1,1985,611,13,2,0,60,1
506778,2,2,1,1,1991,588,13,2,0,60,1
506782,1,1,1,1,1991,670,13,2,0,50,1
506783,1,1,1,1,1982,800,13,2,0,80,1
506783,1,1,1,5,1985,220,13,2,0,,2
506785,1,1,1,1,2003,710,13,2,0,70,1
506798,1,1,1,1,2007,1080,13,2,0,70,1
506799,1,1,1,1,2008,1000,13,2,0,70,1
506799,2,1,2,1,1978,850,13,2,0,80,1
506799,2,1,1,1,1997,500,13,2,0,50,2
506849,1,1,1,1,2000,1200,13,2,0,80,1
506849,2,1,2,1,1990,1350,13,2,0,90,1
506849,3,1,1,4,2001,250,13,2,0,,1
