nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,pubblico,dimaz,oretot,pstra,orestra,ylm,integ,ylnm,nattivita
736629,4,2,1,1,1,1,12,2,2,50,2,,10000,2,0,1
736657,4,2,1,1,2,2,5,2,2,30,2,,6000,2,0,1
736714,1,1,1,1,1,1,12,2,2,45,2,,18000,2,0,1
736753,1,1,1,1,1,1,12,2,3,50,2,,21000,2,0,1
736754,1,1,1,1,1,1,12,2,4,40,2,,20000,2,0,1
736801,1,1,1,1,1,1,12,2,5,40,2,,15600,2,0,1
736801,2,2,1,2,2,3,,2,3,6,2,,200,2,0,1
736828,1,1,1,1,1,1,12,2,4,45,1,5,17000,2,0,1
736828,2,2,1,1,2,1,12,2,1,35,2,,10000,2,0,1
736831,2,2,1,1,1,1,12,1,,36,2,,13000,2,0,1
736862,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
736917,1,1,1,1,1,1,12,2,6,40,1,0,29400,2,0,1
736917,2,2,1,1,1,1,12,1,,24,2,,15000,2,0,1
736921,1,1,1,1,1,1,12,1,,42,2,,43000,2,0,1
736935,1,1,1,1,1,1,12,2,7,40,2,,34000,1,8000,1
736935,2,2,1,2,1,1,12,1,,30,2,,19000,1,4500,1
736957,1,1,1,1,1,1,12,1,,40,1,4,24000,2,0,1
736957,2,2,1,2,2,2,4,2,7,27,2,,5400,2,0,1
737047,3,2,1,1,1,1,12,1,,30,2,,18000,2,0,1
737047,4,2,1,1,1,1,12,1,,45,1,6,20000,2,0,1
737110,1,1,1,1,1,1,12,2,2,40,1,0,11687,2,0,1
737208,1,1,1,1,1,1,12,1,,18,2,,19400,2,0,1
737215,1,1,1,1,1,1,12,2,7,36,2,,27999,2,0,1
737312,2,2,1,1,1,1,12,1,,25,2,,16700,2,0,1
737323,1,1,1,1,1,1,12,1,,8,1,2,27000,2,0,1
737323,2,2,1,2,1,1,12,1,,27,2,,14000,2,0,1
737336,2,2,1,1,1,1,12,2,1,40,2,,20800,2,0,1
737336,3,1,1,1,1,1,12,1,,22,2,,14040,2,0,1
737349,2,2,1,1,1,1,12,1,,30,2,,14785,2,0,1
737349,3,1,1,1,1,1,12,2,1,45,2,,10140,2,0,1
737401,1,1,1,1,1,1,12,2,2,40,2,,40000,2,0,1
737406,2,1,1,1,1,1,12,2,2,36,2,,13000,2,0,1
737420,1,1,1,1,1,1,12,2,4,40,1,1,14400,2,0,1
737420,2,2,1,1,1,1,12,1,,36,1,1,16000,1,700,1
737479,1,1,1,2,2,2,2,2,4,30,2,,7000,2,0,1
737730,1,1,1,1,1,1,12,2,4,40,1,0,15000,2,0,1
737730,2,2,1,1,2,1,12,1,,36,2,,15000,1,100,1
737746,1,1,1,1,1,1,12,1,,36,2,,18000,2,0,1
737746,2,2,1,1,1,1,12,2,1,36,2,,13000,2,0,1
737826,2,1,1,1,1,1,12,2,6,40,2,,15000,1,,1
737860,1,1,1,1,1,1,12,2,4,40,2,,16000,2,0,1
737860,2,1,1,1,1,1,12,2,7,36,2,,14000,1,,1
737902,1,1,1,1,1,1,12,2,1,54,2,,14000,2,0,1
738012,1,1,1,1,1,1,12,1,,45,1,5,16310,2,0,1
738012,2,1,1,1,1,1,12,2,2,40,2,,14495,2,0,1
738025,1,1,1,1,1,1,12,2,7,40,2,,16100,2,0,1
738136,1,1,1,1,1,1,12,1,,36,1,0,20000,2,0,1
738136,2,1,1,1,1,1,12,2,2,40,2,,14000,2,0,1
800001,1,1,1,1,1,1,12,2,6,38,2,,15000,1,,1
800001,2,2,1,1,2,1,12,2,6,36,2,,13000,2,0,1
800002,1,1,1,1,1,1,12,2,7,40,2,,22000,2,0,1
800003,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
800003,2,2,1,1,1,1,12,2,5,36,2,,14500,1,,1
800010,2,2,1,1,1,1,12,2,1,40,2,,5000,2,0,1
800013,1,1,1,1,1,1,12,1,,30,2,,16800,2,0,1
800015,1,1,1,1,1,1,12,2,4,35,2,,15000,2,0,1
800020,1,1,1,2,1,2,6,1,,20,2,,2416,2,0,1
800029,2,1,1,1,3,1,12,2,2,48,2,,16000,2,0,1
800040,1,1,1,1,1,1,12,1,,40,2,,12000,2,0,1
800040,2,1,1,1,1,1,12,1,,36,1,3,18000,2,0,1
800041,1,1,1,1,1,1,12,2,2,40,2,,12000,1,1000,1
800053,2,1,1,1,2,1,12,1,,18,2,,15400,2,0,1
800061,1,1,1,1,2,2,3,2,4,40,2,,4200,2,0,1
800061,1,1,1,1,2,2,2,2,3,40,2,,2800,2,0,2
800106,1,1,1,1,1,1,12,2,2,48,2,,16000,2,0,1
800112,1,1,1,2,2,1,12,2,7,30,2,,14700,2,0,1
800120,1,1,1,1,1,1,12,2,1,40,2,,15600,2,0,1
800127,2,2,1,2,1,1,12,2,2,25,2,,7700,2,0,1
800134,1,1,1,1,1,1,12,2,7,40,2,,24000,2,0,1
800135,3,3,1,1,1,1,12,2,7,40,2,,14000,2,0,1
800135,4,4,1,1,1,1,12,2,6,40,2,,14000,2,0,1
800145,1,1,1,2,1,1,12,1,,25,2,,5200,2,0,1
800150,1,1,1,1,1,1,12,2,7,40,2,,17000,2,0,1
800166,1,1,1,1,1,1,12,2,1,48,2,,15000,2,0,1
800171,1,1,1,1,2,2,8,2,1,100,2,,8500,2,0,1
800175,1,1,1,1,1,1,12,1,,50,1,2,20000,2,0,1
800180,3,2,1,1,1,1,12,2,2,42,2,,12000,2,0,1
800181,1,1,1,1,1,1,12,2,1,40,2,,20000,2,0,1
800183,1,1,1,1,1,1,12,1,,36,2,,12000,2,0,1
800184,1,1,1,1,2,1,12,2,2,60,1,10,22000,2,0,1
800243,1,1,1,1,1,1,12,1,,36,2,,24000,2,0,1
800243,3,2,1,1,1,1,12,1,,36,2,,24000,2,0,1
800243,4,4,1,1,1,1,12,2,1,70,2,,10000,2,0,1
800243,5,5,1,1,1,1,12,1,,36,2,,24000,2,0,1
800264,1,1,1,2,1,1,12,1,,24,1,5,7200,2,0,1
800264,2,1,1,1,1,1,12,2,1,40,2,,10000,2,0,1
800269,1,1,1,1,1,1,12,2,3,40,1,10,15000,2,0,1
800270,2,1,1,1,1,1,12,2,2,48,2,,10500,2,0,1
800277,2,1,1,1,1,1,12,2,3,48,2,,11000,2,0,1
800327,3,1,1,1,1,1,12,1,,40,1,6,18000,1,350,1
800336,1,1,1,1,1,1,12,2,1,45,2,,20500,2,0,1
800416,1,1,1,1,2,3,,2,1,42,2,,7200,2,0,1
800424,2,1,1,2,1,1,12,2,1,25,2,,9500,2,0,1
800428,1,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
800435,1,1,1,1,1,1,12,1,,36,2,,22000,2,0,1
800449,1,1,1,1,1,1,12,2,1,40,2,,11000,2,0,1
800449,3,1,1,2,1,1,12,2,1,30,2,,10000,2,0,1
800464,1,1,1,1,1,1,12,1,,36,2,,19500,2,0,1
800464,2,1,1,2,1,1,12,2,7,33,2,,21000,2,0,1
800518,2,2,1,2,2,2,4,2,7,20,2,,3000,2,0,1
800519,3,1,1,1,1,1,12,2,4,40,1,5,16000,2,0,1
800543,1,1,1,1,1,1,12,2,2,40,2,,27000,2,0,1
800543,2,2,1,1,1,1,12,1,,36,1,3,15000,2,0,1
800546,1,1,1,1,1,1,12,2,3,40,1,10,13000,2,0,1
800546,2,2,1,1,2,2,10,2,3,40,2,,13000,2,0,1
800549,1,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
800557,2,1,1,2,1,1,12,2,1,15,2,,7000,2,0,1
800570,1,1,1,1,1,1,12,1,,38,2,,13000,2,0,1
800570,3,3,1,1,1,1,12,1,,36,2,,16000,2,0,1
800570,4,2,1,1,2,2,6,2,2,40,2,,7000,2,0,1
800620,3,3,1,1,1,1,12,2,7,40,2,,16900,2,0,1
800625,3,3,1,1,1,1,12,2,2,40,2,,14300,2,0,1
800625,4,1,1,1,1,1,12,2,1,40,2,,14000,2,0,1
800634,1,1,1,1,1,1,12,1,,36,1,2,23000,2,0,1
800634,2,2,1,1,2,2,3,2,7,40,1,0,3000,2,0,1
800648,1,1,1,1,1,1,12,1,,36,2,,40000,2,0,1
800683,2,1,1,2,1,1,12,2,1,30,2,,11900,2,0,1
800690,1,1,1,1,1,1,12,2,6,40,1,2,25200,1,800,1
800690,2,2,1,1,1,1,12,2,7,40,2,,23800,1,600,1
800692,2,2,1,1,1,1,12,2,5,40,2,,19600,1,1200,1
800694,1,1,1,1,2,1,12,2,7,40,1,3,16000,1,600,1
800694,2,1,1,1,1,1,12,2,2,50,1,5,12000,2,0,1
800702,1,1,1,1,1,1,12,2,6,40,2,,21000,1,700,1
800705,1,1,1,1,1,1,12,2,1,35,2,,13000,2,0,1
800706,1,1,1,1,1,1,12,2,6,38,2,,16100,1,450,1
800832,3,1,1,1,1,1,12,1,,40,2,,13000,2,0,1
800842,1,1,1,1,1,1,12,1,,40,2,,17000,2,0,1
800851,2,1,1,1,1,1,12,2,3,40,2,,11000,2,0,1
800853,1,1,1,1,2,1,12,1,,40,2,,13650,2,0,1
800858,2,1,1,1,1,1,12,2,2,40,2,,15184,2,0,1
800858,3,1,1,1,2,1,12,2,4,40,2,,15316,2,0,1
800866,1,1,1,1,1,1,12,2,5,40,2,,15260,2,0,1
800866,2,1,1,1,1,1,12,2,4,40,2,,15680,2,0,1
800867,1,1,1,1,1,1,12,1,,40,2,,17010,2,0,1
800880,1,1,1,1,1,1,12,2,4,40,2,,24000,2,0,1
800884,1,1,1,1,1,1,12,2,2,50,1,10,13520,2,0,1
800901,1,1,1,1,1,1,12,2,1,40,2,,17000,2,0,1
800906,3,3,1,1,1,1,12,2,2,40,2,,15000,2,0,1
800907,1,1,1,1,1,2,6,2,2,36,1,3,7400,2,0,1
800910,2,1,1,1,2,2,6,2,5,45,1,5,11000,2,0,1
800924,1,1,1,1,1,1,12,2,2,40,1,5,12000,2,0,1
800924,2,1,1,1,1,1,12,2,2,40,1,6,17000,2,0,1
800963,2,1,1,1,1,1,12,2,7,36,2,,16000,2,0,1
800965,3,3,1,2,2,2,3,2,2,15,2,,2400,2,0,1
800986,2,1,1,1,2,2,8,2,1,42,2,,6500,2,0,1
800999,1,1,1,1,2,2,4,1,,39,2,,4000,2,0,1
800999,2,1,1,1,1,1,12,1,,36,2,,15000,2,0,1
800999,3,1,1,1,2,2,1,2,1,40,2,,800,2,0,1
801028,1,1,1,1,2,2,2,2,7,36,2,,2400,2,0,1
801037,1,1,1,1,1,1,12,2,5,8,1,0,22000,2,0,1
801037,2,1,1,1,1,1,12,2,4,8,2,,14000,2,0,1
801040,2,1,1,1,1,1,12,1,,9,2,,32000,2,0,1
801109,1,1,1,1,1,1,12,2,4,40,2,,16500,2,0,1
801109,2,2,1,1,1,1,12,2,7,40,2,,13000,2,0,1
801113,1,1,1,1,1,1,12,2,2,40,2,,16500,2,0,1
801113,2,2,1,2,2,1,12,2,1,10,2,,8000,2,0,1
801116,1,1,1,1,1,1,12,2,6,48,1,10,16500,2,0,1
801116,2,2,1,1,1,1,12,2,6,40,2,,14000,2,0,1
801116,3,1,1,1,1,1,12,2,4,40,1,5,10000,2,0,1
801162,1,1,1,1,1,1,12,2,1,40,1,4,12000,2,0,1
801202,1,1,1,1,1,1,12,1,,36,2,,17000,1,600,1
801221,1,1,1,1,1,1,12,1,,40,1,4,18000,1,600,1
801221,2,1,1,1,2,2,10,1,,22,2,,15000,2,0,1
801235,2,1,1,1,1,1,12,1,,40,2,,18000,2,0,1
801235,4,1,1,1,1,1,12,2,2,40,2,,7000,2,0,1
801246,4,1,1,2,2,2,9,2,2,20,2,,6000,2,0,1
801280,1,1,1,2,3,1,12,2,1,32,2,,8000,2,0,1
801315,1,1,1,1,1,1,12,2,1,50,2,,17000,2,0,1
801332,1,1,1,1,1,1,12,2,1,60,2,,18000,2,0,1
801333,1,1,1,1,1,1,12,2,2,50,2,,19000,2,0,1
801341,1,1,1,1,1,1,12,2,1,60,2,,16000,2,0,1
801347,3,3,1,1,1,1,12,2,1,50,2,,10000,2,0,1
801373,1,1,1,1,1,1,12,2,2,50,2,,16000,2,0,1
801389,2,1,1,1,1,1,12,2,1,40,1,10,18368,2,0,1
801426,1,1,1,1,1,1,12,2,4,40,2,,13000,2,0,1
801426,2,1,1,1,1,1,12,2,2,40,2,,12000,2,0,1
801434,2,1,1,1,1,1,12,1,,40,1,0,18872,1,770,1
801442,2,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
801448,1,1,1,1,1,1,12,2,5,40,2,,23000,2,0,1
801448,2,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
801463,2,2,1,1,1,1,12,2,3,40,2,,15000,2,0,1
801476,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,1
801484,1,1,1,1,1,1,12,2,7,38,1,10,28000,1,2000,1
801484,2,2,1,1,1,1,12,1,,36,2,,15000,2,0,1
801485,2,1,1,1,1,1,12,2,1,30,2,,8000,2,0,1
801485,3,1,1,1,1,1,12,2,2,40,2,,10000,2,0,1
801486,1,1,1,1,1,1,12,2,6,40,2,,17000,2,0,1
801492,1,1,1,1,1,1,12,1,,36,2,,21000,2,0,1
801496,2,1,1,2,3,3,,2,2,10,2,,4000,2,0,1
801496,3,1,1,1,1,1,12,2,6,40,2,,12000,2,0,1
801506,2,2,1,2,1,1,12,2,1,20,2,,6000,2,0,1
801518,1,1,1,1,1,1,12,2,5,36,2,,15000,2,0,1
801518,2,2,1,1,1,1,12,2,5,36,2,,15000,2,0,1
801524,2,1,1,1,1,1,12,2,2,50,2,,16900,2,0,1
801524,3,1,1,1,1,1,12,2,6,40,2,,14000,2,0,1
801534,3,1,1,1,2,2,1,2,4,40,2,,1200,2,0,1
801536,1,1,1,1,1,1,12,2,4,40,1,4,15600,2,0,1
801536,2,2,1,2,2,2,7,2,4,40,1,4,15600,2,0,1
801541,2,1,1,1,1,1,12,2,1,40,2,,21600,2,0,1
801566,1,1,1,2,1,1,12,2,1,24,2,,8000,2,0,1
801566,2,1,1,1,1,2,9,2,1,40,2,,10000,2,0,1
801599,2,1,1,1,1,1,12,2,7,57,1,9,21000,1,900,1
801622,2,1,1,1,1,1,12,1,,46,1,10,20000,2,0,1
801626,1,1,1,2,1,2,9,2,4,30,2,,6000,2,0,1
801626,2,1,1,1,1,1,12,1,,35,2,,17000,2,0,1
801647,2,1,1,1,1,1,12,1,,50,1,20,21000,1,900,1
801647,3,1,1,1,1,1,12,2,3,48,2,,14300,2,0,1
801653,1,1,1,1,1,1,12,1,,36,2,,12350,2,0,1
801680,1,1,1,1,1,1,12,2,1,40,2,,13000,2,0,1
801680,2,1,1,1,1,1,12,2,1,40,2,,12500,2,0,1
801686,1,1,1,1,1,1,12,2,1,40,2,,14000,2,0,1
801686,2,2,1,1,1,1,12,2,1,40,2,,12000,2,0,1
801705,3,1,1,1,2,1,12,2,1,40,2,,12675,2,0,1
801723,1,1,1,1,1,1,12,1,,40,2,,13767,2,0,1
801756,1,1,1,1,1,1,12,2,7,36,2,,9750,2,0,1
801770,1,1,1,1,1,1,12,1,,36,2,,9750,2,0,1
801789,1,1,1,1,1,1,12,2,7,36,2,,12350,2,0,1
801789,2,2,1,2,2,1,12,2,1,10,1,2,3250,2,0,1
801801,3,1,1,1,1,1,12,2,4,40,1,10,15000,2,0,1
801806,4,1,1,1,1,1,12,2,4,36,2,,10400,2,0,1
801813,2,1,1,1,1,1,12,2,3,40,2,,19500,2,0,1
801833,1,1,1,1,1,1,12,2,1,44,2,,13000,2,0,1
801833,2,1,1,1,1,1,12,2,2,36,2,,19500,2,0,1
801835,2,1,1,1,2,1,12,2,3,36,2,,13000,2,0,1
801835,6,1,1,1,2,1,12,2,2,40,2,,10400,2,0,1
801846,1,1,1,1,1,1,12,2,7,40,2,,15600,2,0,1
801851,1,1,1,1,1,1,12,1,,40,1,10,20000,1,500,1
801851,2,1,1,1,1,1,12,1,,48,1,10,20000,1,300,1
801864,1,1,1,1,1,1,12,2,1,40,2,,11050,2,0,1
801874,1,1,1,1,1,1,12,1,,40,2,,16900,2,0,1
801875,2,1,1,1,1,1,12,2,1,40,2,,13600,2,0,1
801876,1,1,1,1,1,1,12,1,,36,1,3,20000,1,550,1
801877,1,1,1,1,1,1,12,1,,36,1,1,16900,1,550,1
801877,2,1,1,1,1,1,12,1,,24,2,,18000,2,0,1
801878,1,1,1,1,1,1,12,1,,36,2,,19500,1,800,1
801878,2,1,1,2,1,1,12,2,5,18,2,,9100,2,0,1
801878,3,1,1,1,1,1,12,2,2,65,2,,20800,2,0,1
801888,1,1,1,1,1,1,12,2,4,48,2,,19600,2,0,1
801896,1,1,1,1,1,1,12,2,7,22,1,8,14000,2,0,1
801905,1,1,1,1,1,1,12,1,,36,1,5,25000,2,0,1
801907,1,1,1,2,2,1,12,1,,27,1,4,15600,1,300,1
801908,1,1,1,1,1,1,12,1,,39,1,3,20000,2,0,1
801948,1,1,1,1,1,1,12,1,,40,2,,18000,2,0,1
801955,1,1,1,1,1,1,12,2,1,48,2,,12000,2,0,1
801966,1,1,1,1,1,1,12,1,,45,2,,17000,2,0,1
801966,3,1,1,1,1,1,12,2,1,40,2,,9100,2,0,1
801972,1,1,1,1,1,1,12,2,2,48,2,,14000,2,0,1
801987,1,1,1,1,1,1,12,2,1,40,2,,11000,2,0,1
801999,1,1,1,1,1,1,12,2,1,45,2,,15300,2,0,1
802008,1,1,1,1,1,1,12,2,2,45,2,,18200,2,0,1
802008,4,1,1,2,2,2,4,2,2,48,2,,3000,2,0,1
802020,2,1,1,1,1,1,12,2,5,38,2,,14950,2,0,1
802033,2,2,1,1,1,1,12,2,2,36,2,,15600,2,0,1
802033,3,3,1,1,1,1,12,2,3,40,2,,16900,2,0,1
802038,1,1,1,1,1,1,12,1,,36,1,4,52000,2,0,1
802107,2,1,1,1,1,1,12,2,1,48,2,,19000,2,0,1
802126,1,1,1,1,1,1,12,1,,36,1,2,19000,2,0,1
802133,3,1,1,2,1,1,12,2,1,40,2,,10400,2,0,1
802165,2,1,1,1,2,2,7,2,2,54,2,,11200,2,0,1
802186,2,1,1,1,1,1,12,2,3,54,2,,30800,2,0,1
802228,1,1,1,1,3,1,12,2,6,40,1,12,14000,2,0,1
802232,3,3,1,1,1,1,12,2,7,40,2,,14000,2,0,1
802232,4,1,1,1,1,1,12,2,5,40,2,,17000,2,0,1
802238,1,1,1,1,1,1,12,2,3,50,2,,30000,2,0,1
802238,3,1,1,1,1,1,12,2,4,40,2,,15000,2,0,1
802252,1,1,1,2,1,1,12,1,,18,2,,10500,2,0,1
802258,1,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
802258,2,2,1,1,1,1,12,2,4,40,2,,20000,2,0,1
802258,3,1,1,1,1,1,12,2,1,40,2,,16000,2,0,1
802258,4,1,1,1,1,2,11,2,1,40,2,,11000,2,0,1
802258,4,1,1,1,1,1,12,2,3,40,2,,10000,2,0,2
802261,1,1,1,1,1,1,12,1,,43,1,10,19500,2,0,1
802275,1,1,1,1,1,1,12,2,1,60,2,,7150,2,0,1
802276,1,1,1,1,1,1,12,2,3,75,1,30,22000,2,0,1
802281,1,1,1,1,1,1,12,2,7,40,2,,27000,1,900,1
802281,2,2,1,2,1,1,12,2,5,32,2,,13000,2,0,1
802297,1,1,1,1,1,1,12,1,,40,2,,15000,2,0,1
802299,3,2,1,1,1,1,12,1,,48,2,,100000,2,0,1
802319,1,1,1,1,1,1,12,2,2,48,2,,15000,2,0,1
802324,1,1,1,1,1,1,12,2,1,50,2,,10000,2,0,1
802326,2,2,1,1,1,1,12,1,,40,2,,15000,2,0,1
802336,1,1,1,1,1,1,12,2,3,40,2,,16000,2,0,1
802336,2,1,1,1,1,1,12,2,2,40,2,,7000,2,0,1
802349,1,1,1,1,1,1,12,2,3,48,2,,15000,2,0,1
802365,1,1,1,2,1,2,10,1,,30,2,,8700,2,0,1
802365,2,1,1,1,1,1,12,2,7,37,2,,14500,2,0,1
802371,1,1,1,1,1,1,12,1,,36,2,,20500,1,,1
802376,2,1,1,2,3,2,5,2,2,20,2,,3200,2,0,1
802377,3,3,1,2,2,2,6,2,1,24,2,,3000,2,0,1
802389,2,1,1,1,1,1,12,2,2,40,2,,17000,2,0,1
802450,3,1,1,1,1,1,12,2,2,40,2,,15600,2,0,1
802451,1,1,1,1,1,1,12,2,2,40,2,,14300,2,0,1
802451,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0,1
802475,1,1,1,1,1,1,12,2,1,36,1,10,11000,2,0,1
802480,2,2,1,1,1,1,12,2,1,40,2,,13000,2,0,1
802497,1,1,1,1,1,1,12,2,1,40,2,,10400,2,0,1
802548,4,1,1,1,2,1,12,2,3,40,2,,9000,2,0,1
802548,5,1,1,1,1,1,12,2,5,40,2,,12000,2,0,1
802563,3,3,1,1,1,1,12,1,,36,2,,12000,2,0,1
802583,1,1,1,1,1,1,12,2,6,36,1,3,11000,2,0,1
802593,2,2,1,1,1,1,12,2,6,42,1,3,18850,1,300,1
802593,3,2,1,2,2,1,12,2,2,24,1,0,7200,2,0,1
802594,1,1,1,2,2,2,9,1,,9,1,2,4300,2,0,1
802601,2,1,1,1,1,1,12,2,1,40,1,3,17500,2,0,1
802646,2,1,1,1,1,1,12,1,,46,1,6,15750,2,0,1
802656,3,1,1,1,1,1,12,2,2,40,2,,13000,2,0,1
802675,3,2,1,1,1,1,12,1,,40,1,0,16800,2,0,1
802686,1,1,1,1,1,1,12,2,4,40,2,,18000,2,0,1
802720,3,3,1,2,2,1,12,2,1,30,2,,5560,2,0,1
802724,3,1,1,1,2,1,12,2,2,8,2,,7800,2,0,1
802724,4,1,1,1,2,1,12,2,1,50,2,,6600,2,0,1
802730,1,1,1,1,1,1,12,2,1,42,2,,15600,2,0,1
802822,1,1,1,2,2,1,12,2,1,40,2,,12000,2,0,1
802857,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,1
802857,2,2,1,1,3,1,12,2,3,32,2,,10000,2,0,1
802904,1,1,1,1,1,1,12,2,7,40,2,,20000,2,0,1
802904,2,2,1,1,1,1,12,2,2,40,2,,16700,2,0,1
802905,1,1,1,1,1,1,12,2,4,40,1,4,18000,2,0,1
802905,2,2,1,1,1,1,12,1,,40,2,,17000,1,1000,1
802914,1,1,1,1,1,1,12,2,3,40,2,,15500,2,0,1
802914,2,2,1,1,1,1,12,2,1,40,1,1,13000,2,0,1
802949,1,1,1,1,1,1,12,1,,40,2,,27000,2,0,1
802949,2,2,1,1,1,1,12,1,,36,2,,24000,2,0,1
802957,1,1,1,1,1,1,12,2,5,40,2,,19600,2,0,1
802961,1,1,1,1,1,1,12,1,,8,1,1,28000,1,1000,1
802961,3,1,1,1,1,1,12,2,2,8,1,0,22000,2,0,1
802963,1,1,1,1,1,1,12,2,1,40,2,,24000,2,0,1
802972,1,1,1,1,1,1,12,2,7,40,1,2,19000,2,0,1
802988,1,1,1,1,1,1,12,2,4,40,2,,19000,1,300,1
802999,1,1,1,1,1,1,12,2,6,40,2,,20000,1,1200,1
802999,2,2,1,1,1,1,12,2,7,40,2,,19000,1,1300,1
803022,1,1,1,1,1,1,12,1,,30,2,,28000,2,0,1
803023,1,1,1,1,1,1,12,2,6,40,1,4,20000,2,0,1
803023,2,2,1,1,1,1,12,2,6,40,1,2,18000,2,0,1
803043,1,1,1,1,1,1,12,2,2,8,2,,14000,1,,1
803074,1,1,1,1,1,1,12,2,5,40,1,2,18000,2,0,1
803111,1,1,1,1,1,1,12,2,5,40,1,2,22000,2,0,1
803123,1,1,1,2,1,1,12,2,2,24,2,,8000,2,0,1
803147,1,1,1,1,1,1,12,2,4,40,2,,21000,1,140,1
803147,2,2,1,1,1,1,12,1,,36,2,,19000,1,110,1
803154,1,1,1,1,1,1,12,2,1,36,2,,14000,2,0,1
803200,1,1,1,1,1,1,12,2,3,36,2,,23000,2,0,1
803205,1,1,1,1,1,1,12,2,7,38,2,,18600,2,0,1
803205,2,2,1,1,1,1,12,2,7,38,2,,18000,2,0,1
803242,1,1,1,1,1,1,12,2,6,40,2,,17800,2,0,1
803277,1,1,1,1,2,1,12,2,1,60,2,,15600,2,0,1
803299,2,1,1,1,1,1,12,2,3,40,2,,23000,2,0,1
803305,1,1,1,1,1,1,12,1,,36,2,,22000,2,0,1
803312,1,1,1,1,1,1,12,2,1,40,2,,16500,2,0,1
803318,1,1,1,1,1,1,12,2,2,40,1,1,17500,1,,1
803318,2,1,1,1,1,1,12,2,4,40,2,,21000,2,0,1
803331,1,1,1,1,1,1,12,2,1,40,2,,15600,1,200,1
803337,1,1,1,1,1,1,12,2,3,40,2,,17000,2,0,1
803348,1,1,1,1,1,1,12,2,2,40,1,1,22500,1,1800,1
803348,2,1,1,1,1,1,12,2,3,40,2,,18500,2,0,1
803377,1,1,1,1,1,1,12,1,,40,2,,25000,2,0,1
803377,2,2,1,1,1,1,12,1,,36,1,2,24000,2,0,1
803402,1,1,1,1,1,1,12,1,,40,2,,23000,1,1200,1
803422,1,1,1,1,1,1,12,1,,36,2,,20000,2,0,1
803449,1,1,1,1,1,1,12,2,4,40,2,,20000,2,0,1
803449,2,2,1,1,1,1,12,1,,30,2,,18000,2,0,1
803457,1,1,1,2,1,1,12,2,2,25,2,,17000,2,0,1
803457,2,1,1,1,1,1,12,2,2,40,2,,18500,2,0,1
803473,2,1,1,1,1,1,12,2,7,40,2,,40000,2,0,1
803476,1,1,1,1,1,1,12,2,2,40,1,1,21000,2,0,1
803476,2,2,1,2,1,1,12,2,2,27,2,,10500,2,0,1
803478,1,1,1,1,1,1,12,2,7,40,2,,16800,1,792,1
803483,1,1,1,1,1,1,12,1,,38,2,,24000,2,0,1
803501,3,1,1,1,1,1,12,2,2,37,1,1,17000,2,0,1
803501,4,1,1,1,1,1,12,2,3,40,2,,15000,2,0,1
803509,1,1,1,2,1,1,12,1,,20,2,,13000,2,0,1
803525,1,1,1,1,1,1,12,2,1,48,2,,10000,2,0,1
803526,1,1,1,1,1,3,,2,1,40,2,,12000,2,0,1
803527,1,1,1,1,1,1,12,2,1,45,2,,11000,2,0,1
803532,1,1,1,1,1,1,12,2,7,40,2,,19000,1,140,1
803533,1,1,1,1,2,1,12,2,1,50,2,,12000,2,0,1
803538,3,2,1,1,1,1,12,2,1,40,2,,7000,2,0,1
803538,4,2,1,1,1,1,12,2,7,40,2,,16000,2,0,1
803544,1,1,1,1,2,3,,2,2,30,2,,8000,2,0,1
803544,3,1,1,1,1,1,12,2,1,45,2,,7000,2,0,1
803553,2,1,1,1,2,3,,2,1,20,2,,5000,2,0,1
803562,1,1,1,1,2,3,,2,1,30,2,,6000,2,0,1
803562,3,1,1,2,1,1,12,2,1,48,2,,6000,2,0,1
803562,4,1,1,1,1,1,12,2,1,48,2,,6000,2,0,1
803562,5,1,1,1,1,1,12,1,,50,2,,5300,2,0,1
803567,1,1,1,1,2,3,,2,2,30,2,,5000,2,0,1
803567,2,2,1,2,2,3,,2,1,10,2,,1200,2,0,1
803570,1,1,1,1,1,1,12,1,,40,2,,16000,1,120,1
803574,1,1,1,1,1,1,12,2,7,40,2,,25000,2,0,1
803591,1,1,1,1,1,1,12,2,2,48,2,,16000,1,140,1
803600,1,1,1,1,1,1,12,1,,50,2,,50000,2,0,1
803613,1,1,1,1,1,2,11,2,7,40,2,,17000,2,0,1
803613,2,2,1,1,1,2,4,1,,20,2,,5000,2,0,1
803650,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,1
803650,2,1,1,2,2,2,7,2,1,24,2,,7000,2,0,1
803668,2,2,1,1,1,1,12,2,2,35,2,,13000,2,0,1
803685,1,1,1,1,2,1,12,2,2,45,2,,13000,2,0,1
803736,2,2,1,1,1,1,12,2,1,54,2,,9600,2,0,1
