nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
24984,2,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
24984,3,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
25007,1,0,0,13390,0,0,0,0,0,0,13390,0,0,13390,0,0,4800,4800,132.50863767,0,0,0,132.50863767,4932.5086377,18322.508638,0,0
25138,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4800,4800,0,0,0,197.3664,-197.3664,4602.6336,20202.6336,0,0
25148,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,7300,7300,104.4204,0,217.3625,0,321.7829,7621.7829,33621.7829,0,0
25148,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
25238,1,2000,0,5720,0,0,0,0,0,2000,5720,0,0,5720,0,0,4200,4200,295.8578,0,86.945,0,382.8028,4582.8028,12302.8028,0,0
25238,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
25245,1,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,7200,7200,0,0,0,3289.44,-3289.44,3910.56,9910.56,0,0
25245,2,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
25245,3,3600,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0
25435,1,0,0,0,0,1300,0,0,0,0,0,0,1300,1300,0,0,9600,9600,871.07020356,0,315.68227888,0,1186.7524824,10786.752482,12086.752482,0,0
25435,2,22500,0,0,0,0,0,0,0,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0
25625,1,0,0,17100,0,0,0,0,0,0,17100,0,0,17100,0,39000,30000,69000,13052.55,2608.35,7390.325,0,23051.225,92051.225,109151.225,0,0
25723,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,12000,12000,95.7187,0,0,3289.44,-3193.7213,8806.2787,24806.2787,0,0
25930,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,9600,9600,146.03065066,894.66992179,1037.6171088,0,2078.3176812,11678.317681,32478.317681,0,0
25930,2,0,0,1600,0,0,0,0,0,0,1600,0,0,1600,0,0,0,0,0,0,0,0,0,0,1600,0,0
25968,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7200,7200,174.034,0,347.78,0,521.814,7721.814,23321.814,0,0
25968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,16000,16000,0
25970,1,0,0,12740,0,700,0,0,0,0,12740,0,700,13440,0,0,0,0,0,0,0,0,0,0,13440,0,0
26048,1,0,0,41600,0,0,0,0,0,0,41600,0,0,41600,0,0,0,0,87.017,0,3708.8216763,0,3795.8386763,3795.8386763,45395.838676,0,0
26163,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,13.92272,0,0,0,13.92272,13.92272,14013.92272,0,0
26163,2,7800,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,0
26163,3,11200,0,0,0,0,0,0,0,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,0,0
26281,1,0,0,14612,0,0,0,0,0,0,14612,0,0,14612,0,0,4200,4200,546.18668975,0,0,0,546.18668975,4746.1866897,19358.18669,0,0
26310,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,6000,6000,870.17,0,0,0,870.17,6870.17,22470.17,0,0
26310,2,0,0,5330,0,0,0,0,0,0,5330,0,0,5330,0,0,0,0,0,0,0,0,0,0,5330,0,0
26310,3,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
26349,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7200,7200,84.152891292,0,0,0,84.152891292,7284.1528913,22884.152891,0,0
26349,2,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
26499,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,2400,2400,0,0,0,0,0,2400,8900,0,0
26499,2,0,0,3640,0,0,0,0,0,0,3640,0,0,3640,0,0,0,0,0,0,0,0,0,0,3640,0,0
26574,1,14400,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,26.865227144,0,0,0,26.865227144,26.865227144,14426.865227,0,0
26574,2,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
26653,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,8400,8400,156.6306,0,0,0,156.6306,8556.6306,21556.6306,0,0
26684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,4800,0,0
26684,2,2200,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0
27109,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,2400,2400,0,0,0,0,0,2400,12800,0,0
27114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,5300,1.1146375739,0,0,0,1.1146375739,5301.1146376,5301.1146376,0,0
27114,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
27116,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,4100,4100,52.2102,0,0,0,52.2102,4152.2102,17152.2102,0,0
27123,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6200,6200,522.102,0,0,0,522.102,6722.102,21022.102,0,0
27123,3,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
27155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,7200,7200,0,0,0,0,0,7200,22200,15000,0
27157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,4200,4200,123.6451922,0,0,0,123.6451922,4323.6451922,16323.645192,12000,0
27157,2,7800,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,0
27224,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,6000,6000,522.102,0,0,1315.776,-793.674,5206.326,26006.326,0,0
27224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,20000,0
27238,1,10000,0,0,0,10000,0,0,0,10000,0,0,10000,10000,0,0,6100,6100,261.051,0,0,0,261.051,6361.051,26361.051,0,0
27238,2,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
27505,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,3000,4200,7200,138.45723632,1455.7005017,0,0,1594.157738,8794.157738,24394.157738,0,0
27509,1,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,7200,7200,87.017,0,0,0,87.017,7287.017,22237.017,0,0
27509,2,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,9750,0,0
27730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,6300,10300,303.49407493,1474.5106025,470.44452653,0,2248.4492039,12548.449204,12548.449204,0,0
27730,2,0,0,18850,0,0,0,0,0,0,18850,0,0,18850,0,0,0,0,0,0,0,0,0,0,18850,0,0
27730,3,6200,0,0,0,0,0,0,0,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0,0
27734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,163.73865363,241.85517812,0,460.5216,-54.92776825,5945.0722318,5945.0722318,0,0
27734,2,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,0,0,0,0,0,0,0,0,17550,0,0
27739,1,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,10800,4800,15600,301.31739242,746.91965857,0,0,1048.237051,16648.237051,20548.237051,0,0
27742,1,0,0,7020,0,0,0,0,0,0,7020,0,0,7020,0,0,5500,5500,145.87714411,0,0,0,145.87714411,5645.8771441,12665.877144,0,0
27742,2,6500,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0
27744,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,13200,13200,348.26778147,1218.072718,0,0,1566.3404995,14766.340499,22566.340499,0,0
27744,2,0,0,11570,0,0,0,0,0,0,11570,0,0,11570,0,0,0,0,0,0,0,0,0,0,11570,0,0
27881,1,0,0,13182,0,0,0,0,0,0,13182,0,0,13182,0,0,0,0,0,0,0,0,0,0,13182,0,0
27912,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,7200,7200,87.017,0,2173.625,0,2260.642,9460.642,25710.642,0,0
27912,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
27912,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
27923,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,9300,9300,139.2272,0,0,0,139.2272,9439.2272,28439.2272,0,0
27923,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,7000,7000,0
27923,6,0,0,0,0,5640,0,0,0,0,0,0,5640,5640,0,0,0,0,0,0,0,0,0,0,5640,0,0
27930,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,5400,5400,87.017,0,0,0,87.017,5487.017,23687.017,0,0
27930,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
27947,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,4200,4200,43.5085,0,0,0,43.5085,4243.5085,15293.5085,0,0
27947,2,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,0,0,7150,0,0
28100,1,45000,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,4800,4800,340.20988848,0,0,2828.9184,-2488.708512,2311.2914885,47311.291488,0,0
28221,1,0,0,26130,0,0,0,0,0,0,26130,0,0,26130,0,0,8400,8400,253.88849247,0,0,0,253.88849247,8653.8884925,34783.888492,0,0
28331,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,6300,6300,258.85728331,418.6752499,1152.8162288,0,1830.348762,8130.348762,19830.348762,0,0
28346,1,0,0,10010,0,0,0,0,0,0,10010,0,0,10010,0,0,7200,7200,181.19275317,0,0,0,181.19275317,7381.1927532,17391.192753,0,0
28362,1,0,0,30381,0,0,0,0,5000,0,30381,-5000,-5000,25381,0,0,3600,3600,87.017,1304.175,0,0,1391.192,4991.192,30372.192,0,0
28441,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,12400,12400,555.59397508,0,2660.039568,0,3215.633543,15615.633543,37615.633543,0,0
28766,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,7200,7200,575.33645675,0,0,0,575.33645675,7775.3364568,24775.336457,0,0
28766,2,14500,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0
28766,3,0,0,0,0,0,900,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,900,0,0
28802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,7200,7200,769.62906693,0,0,0,769.62906693,7969.6290669,27969.629067,20000,0
28802,2,30000,1500,0,0,0,0,0,0,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,0,0
28802,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,5400,5400,0
28859,1,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,4800,4800,91.829146893,0,0,0,91.829146893,4891.8291469,10741.829147,0,0
28859,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
28897,1,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,7800,7800,246.14567336,727.6815791,0,0,973.82725246,8773.8272525,22423.827252,0,0
28920,1,0,0,23400,0,0,0,7800,10000,0,23400,-2200,-2200,21200,0,4500,16200,20700,556.9088,0,0,0,556.9088,21256.9088,42456.9088,0,0
28992,1,0,0,20280,0,0,0,0,18000,0,20280,-18000,-18000,2280,38019.80198,0,8400,8400,446.75345079,729.65797457,0,0,1176.4114254,9576.4114254,49876.213406,38019.80198,0
28992,2,0,0,8190,0,0,0,0,0,0,8190,0,0,8190,1980.1980198,0,0,0,0,0,0,0,0,0,10170.19802,1980.1980198,0
29006,1,0,0,22490,0,0,0,0,0,0,22490,0,0,22490,0,0,8400,8400,610.23178753,0,0,789.4656,-179.2338125,8220.7661875,30710.766188,0,0
29006,2,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,0,0,7150,0,0
29140,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,6000,6000,103.71987518,0,0,0,103.71987518,6103.7198752,24103.719875,0,0
29140,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
29140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,0,10000
29280,1,20000,2000,0,0,0,0,0,1000,22000,0,-1000,-1000,-1000,3000,0,12150,12150,356.7697,0,0,0,356.7697,12506.7697,36506.7697,3000,0
29280,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
29280,3,0,0,0,0,0,0,1000,0,0,0,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,1000,0,0
29286,1,0,0,7020,0,0,0,0,0,0,7020,0,0,7020,0,0,3600,3600,0,0,0,0,0,3600,10620,0,0
29288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,3600,3600,87.017,0,0,0,87.017,3687.017,21687.017,18000,0
29362,1,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,4800,4800,127.3423466,0,0,0,127.3423466,4927.3423466,16927.342347,0,0
29678,1,0,0,13390,0,0,0,0,0,0,13390,0,0,13390,0,0,9600,9600,104.4204,0,0,0,104.4204,9704.4204,23094.4204,0,0
29680,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4200,4200,227.01573796,0,128.36126388,0,355.37700184,4555.3770018,20555.377002,0,0
29684,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,10000,10000,628.87799456,0,0,0,628.87799456,10628.877995,30628.877995,0,0
29684,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
29687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,2302.608,-2302.608,2497.392,2497.392,0,0
29687,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
29737,1,56000,200,0,0,0,0,0,0,56200,0,0,0,0,0,0,9600,9600,313.2612,0,0,0,313.2612,9913.2612,66113.2612,0,0
29737,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
29742,1,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,25800,25800,0,0,0,3947.328,-3947.328,21852.672,35852.672,0,0
29742,2,16000,0,2280,0,0,0,0,0,16000,2280,0,0,2280,0,0,0,0,0,0,0,0,0,0,18280,0,0
29742,3,0,0,8400,0,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,0,0,0,0,8400,0,0
29774,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3600,3600,24.246112997,0,0,0,24.246112997,3624.246113,14024.246113,0,0
29798,1,0,0,16380,0,0,0,0,0,0,16380,0,0,16380,0,0,7200,7200,657.16094293,0,1043.34,0,1700.5009429,8900.5009429,25280.500943,0,0
29798,2,0,0,5720,0,0,0,0,0,0,5720,0,0,5720,0,0,0,0,0,0,0,0,0,0,5720,0,0
29805,1,0,0,5551,0,0,0,0,0,0,5551,0,0,5551,18000,0,0,0,87.017,0,434.725,0,521.742,521.742,24072.742,18000,0
29805,2,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,0,0,0,0,0,0,0,0,16640,0,0
29805,3,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
29823,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,9600,9600,98.622624579,0,0,0,98.622624579,9698.6226246,35698.622625,0,0
29823,2,0,0,9000,0,0,0,0,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,0,0,9000,0,0
31051,1,15600,0,0,0,0,0,0,2500,15600,0,-2500,-2500,-2500,0,0,0,0,359.61829425,0,0,0,359.61829425,359.61829425,13459.618294,0,0
31051,2,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
31066,1,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,0,0,522.102,0,0,0,522.102,522.102,17162.102,0,0
31066,3,13500,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0
31092,1,41860,1200,0,0,0,0,0,0,43060,0,0,0,0,0,0,6600,6600,843.83927536,0,0,0,843.83927536,7443.8392754,50503.839275,0,0
31093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,7200,7200,87.017,0,0,0,87.017,7287.017,27287.017,20000,0
31120,1,0,0,36647,0,0,0,0,0,0,36647,0,0,36647,0,0,8400,8400,1836.1166331,0,0,0,1836.1166331,10236.116633,46883.116633,0,0
31120,2,0,0,14430,0,0,0,0,0,0,14430,0,0,14430,0,0,0,0,0,0,0,0,0,0,14430,0,0
31122,1,18500,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,6000,6000,262.47364011,0,0,0,262.47364011,6262.4736401,24762.47364,0,0
31122,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
31137,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,10100,10100,1484.2295149,0,0,0,1484.2295149,11584.229515,36584.229515,0,0
31137,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
31137,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
31145,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,181.69286844,0,0,0,181.69286844,181.69286844,17081.692868,0,0
31145,2,0,0,13520,0,0,0,0,0,0,13520,0,0,13520,0,0,0,0,0,0,0,0,0,0,13520,0,0
31161,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,8400,8400,26.1051,0,0,0,26.1051,8426.1051,29426.1051,0,0
31161,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
31161,3,4200,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0
31163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17007.874016,0,7200,7200,469.8918,0,0,0,469.8918,7669.8918,24677.765816,17007.874016,0
31163,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,12992.125984,0,0,0,0,0,0,0,0,0,27992.125984,12992.125984,0
31191,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,0,0,47.064401999,0,0,0,47.064401999,47.064401999,17597.064402,0,0
31191,2,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,0,0,6890,0,0
31219,1,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,3600,3600,87.017,0,0,0,87.017,3687.017,13047.017,0,0
31220,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,21000,24600,45600,52.2102,0,4347.25,0,4399.4602,49999.4602,61699.4602,0,0
31220,2,0,0,12870,0,0,0,0,0,0,12870,0,0,12870,2000,0,0,0,0,0,0,0,0,0,14870,2000,0
31221,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,12900,12900,69.6136,0,1521.5375,0,1591.1511,14491.1511,32691.1511,0,0
31221,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
31222,1,0,0,10465,0,0,0,0,0,0,10465,0,0,10465,0,0,12000,12000,52.2102,0,217.3625,0,269.5727,12269.5727,22734.5727,0,0
31246,1,0,0,13481,0,0,0,0,0,0,13481,0,0,13481,0,0,4200,4200,1127.5512748,251.72793904,0,0,1379.2792138,5579.2792138,19060.279214,0,0
31246,2,0,0,12857,0,0,0,0,0,0,12857,0,0,12857,0,0,0,0,0,0,0,0,0,0,12857,0,0
31273,1,0,0,7908,0,0,0,0,0,0,7908,0,0,7908,0,0,4200,4200,2439.3421398,0,0,0,2439.3421398,6639.3421398,14547.34214,0,0
31273,2,0,0,9087,0,0,0,0,0,0,9087,0,0,9087,0,0,0,0,0,0,0,0,0,0,9087,0,0
31281,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,30000,0,8400,8400,507.34325524,0,0,0,507.34325524,8907.3432552,48007.343255,30000,0
31304,1,0,0,16900,0,0,0,0,10000,0,16900,-10000,-10000,6900,0,0,15600,15600,262.8897214,0,11529.794341,0,11792.684062,27392.684062,34292.684062,0,0
31304,2,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,0,0,8450,0,0
31309,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4200,4200,59.275137307,0,0,0,59.275137307,4259.2751373,20259.275137,0,0
31309,2,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
31309,3,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
31311,1,0,0,5460,0,0,0,0,0,0,5460,0,0,5460,0,0,4800,4800,1070.9633218,0,0,0,1070.9633218,5870.9633218,11330.963322,0,0
31360,1,0,0,10150,0,0,0,0,0,0,10150,0,0,10150,0,0,3600,3600,696.136,0,0,0,696.136,4296.136,14446.136,0,0
31387,1,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,7000,7000,226.2442,2981.2139413,0,0,3207.4581413,10207.458141,40207.458141,0,0
31403,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,7200,7200,17.4034,0,0,0,17.4034,7217.4034,20217.4034,0,0
31403,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
31441,1,0,0,19591,0,0,0,0,10000,0,19591,-10000,-10000,9591,0,0,18000,18000,975.54220586,0,0,0,975.54220586,18975.542206,28566.542206,0,0
31441,2,0,0,15522,0,0,0,0,0,0,15522,0,0,15522,0,0,0,0,0,0,0,0,0,0,15522,0,0
31448,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,6000,8800,14800,130.7912706,1451.9503801,1189.9823789,0,2772.7240296,17572.72403,43572.72403,0,0
31448,2,28000,379.87036767,0,0,0,0,0,0,28379.870368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28379.870368,0,0
31556,1,0,0,12828,0,0,0,0,0,0,12828,0,0,12828,0,0,3600,3600,0,0,0,0,0,3600,16428,0,0
31556,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
31560,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,6000,6000,0,0,0,1013.14752,-1013.14752,4986.85248,16036.85248,0,0
31560,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
31561,1,0,0,20150,0,0,0,0,0,0,20150,0,0,20150,0,0,0,0,11.981502985,0,0,0,11.981502985,11.981502985,20161.981503,0,0
31625,1,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,15700,15700,371.61398413,0,804.14619482,0,1175.7601789,16875.760179,26235.760179,0,0
31625,2,22000,900,0,0,0,0,0,0,22900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22900,0,0
31641,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,7200,7200,60.9119,0,0,2368.3968,-2307.4849,4892.5151,16892.5151,0,0
31641,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
31652,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,4900,4900,304.99233408,0,1348.2283578,0,1653.2206919,6553.2206919,32553.220692,0,0
31652,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
31665,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,8400,8400,435.085,0,0,0,435.085,8835.085,16635.085,0,0
31665,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
31671,1,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,9150,9150,107.90108,173.89,1304.175,4934.16,-3348.19392,5801.80608,30501.80608,0,0
31671,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
31676,1,21700,0,0,0,0,0,0,0,21700,0,0,0,0,0,0,9600,9600,156.6306,869.45,652.0875,0,1678.1681,11278.1681,32978.1681,0,0
31676,2,0,0,8760,0,0,0,0,0,0,8760,0,0,8760,0,0,0,0,0,0,0,0,0,0,8760,0,0
31676,3,9400,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0
31676,4,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
31682,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,18800,18800,104.4204,0,0,0,104.4204,18904.4204,36454.4204,0,0
31682,2,0,0,14040,0,0,0,0,0,0,14040,0,0,14040,0,0,0,0,0,0,0,0,0,0,14040,0,0
31695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,20400,96.678389768,0,0,1184.1984,-1087.52001,19312.47999,19312.47999,0,0
31695,2,28000,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0
31695,3,3500,0,0,0,0,800,0,0,3500,0,0,800,800,0,0,0,0,0,0,0,0,0,0,4300,0,0
31695,4,1200,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0
31710,1,0,0,10764,0,0,0,0,0,0,10764,0,0,10764,0,0,6000,6000,293.69575431,0,0,0,293.69575431,6293.6957543,17057.695754,0,0
31715,1,0,0,15080,0,0,0,0,0,0,15080,0,0,15080,0,0,0,0,336.89137329,0,0,0,336.89137329,336.89137329,15416.891373,0,0
31715,2,15260,0,0,0,0,0,0,0,15260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15260,0,0
31724,1,18228,1320,0,0,0,0,0,0,19548,0,0,0,0,0,0,8400,8400,359.48442891,0,412.85502158,0,772.33945049,9172.3394505,28720.33945,0,0
